operational_event_id,site_uid,supplier,roles,country_code,world_region,month_index,operational_event_type,source_driver_types,source_environmental_event_ids,source_transport_flow_uids,capacity_applied,lead_time_multiplier,scrap_multiplier,disruption_index
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:029:overtime_energetique","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,29,overtime_energetique,env:heatwave,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:029:heatwave",,0.9955,1.0023,1.0068,0.0377
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:030:capacite_meteo_degradee","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,30,capacite_meteo_degradee,env:heatwave,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:030:heatwave",6710a156a67f4acb,0.9454,1.0273,1.082,0.4554
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:030:overtime_energetique","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,30,overtime_energetique,env:heatwave,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:030:heatwave",6710a156a67f4acb,0.9454,1.0273,1.082,0.4554
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:030:recalage_qualite","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,30,recalage_qualite,env:heatwave,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:030:heatwave",6710a156a67f4acb,0.9454,1.0273,1.082,0.4554
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:031:capacite_meteo_degradee","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,31,capacite_meteo_degradee,env:heatwave|env:storm|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:031:heatwave|halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:031:storm",6710a156a67f4acb,0.9209,1.1252,1.1187,0.6595
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:031:congestion_logistique_outbound","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,31,congestion_logistique_outbound,env:heatwave|env:storm|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:031:heatwave|halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:031:storm",6710a156a67f4acb,0.9209,1.1252,1.1187,0.6595
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:031:maintenance_corrective_meteo","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,31,maintenance_corrective_meteo,env:heatwave|env:storm|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:031:heatwave|halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:031:storm",6710a156a67f4acb,0.9209,1.1252,1.1187,0.6595
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:031:overtime_energetique","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,31,overtime_energetique,env:heatwave|env:storm|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:031:heatwave|halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:031:storm",6710a156a67f4acb,0.9209,1.1252,1.1187,0.6595
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:031:recalage_qualite","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,31,recalage_qualite,env:heatwave|env:storm|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:031:heatwave|halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:031:storm",6710a156a67f4acb,0.9209,1.1252,1.1187,0.6595
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:031:retard_approvisionnement","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,31,retard_approvisionnement,env:heatwave|env:storm|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:031:heatwave|halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:031:storm",6710a156a67f4acb,0.9209,1.1252,1.1187,0.6595
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:032:capacite_meteo_degradee","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,32,capacite_meteo_degradee,env:heatwave|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:032:heatwave",6710a156a67f4acb,0.9294,1.1543,1.1044,0.5802
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:032:congestion_logistique_outbound","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,32,congestion_logistique_outbound,env:heatwave|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:032:heatwave",6710a156a67f4acb,0.9294,1.1543,1.1044,0.5802
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:032:overtime_energetique","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,32,overtime_energetique,env:heatwave|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:032:heatwave",6710a156a67f4acb,0.9294,1.1543,1.1044,0.5802
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:032:recalage_qualite","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,32,recalage_qualite,env:heatwave|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:032:heatwave",6710a156a67f4acb,0.9294,1.1543,1.1044,0.5802
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:032:retard_approvisionnement","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,32,retard_approvisionnement,env:heatwave|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:032:heatwave",6710a156a67f4acb,0.9294,1.1543,1.1044,0.5802
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:033:congestion_logistique_outbound","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,33,congestion_logistique_outbound,env:heatwave|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:033:heatwave",6710a156a67f4acb,0.9707,1.0624,1.0439,0.2439
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:033:overtime_energetique","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,33,overtime_energetique,env:heatwave|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:033:heatwave",6710a156a67f4acb,0.9707,1.0624,1.0439,0.2439
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:033:recalage_qualite","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,33,recalage_qualite,env:heatwave|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:033:heatwave",6710a156a67f4acb,0.9707,1.0624,1.0439,0.2439
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:033:retard_approvisionnement","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,33,retard_approvisionnement,env:heatwave|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:033:heatwave",6710a156a67f4acb,0.9707,1.0624,1.0439,0.2439
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:035:froid_transport_ou_site","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,35,froid_transport_ou_site,env:cold,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:035:cold",,0.998,1.0034,1.0009,0.0285
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:035:overtime_energetique","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,35,overtime_energetique,env:cold,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:035:cold",,0.998,1.0034,1.0009,0.0285
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:036:froid_transport_ou_site","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,36,froid_transport_ou_site,env:cold,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:036:cold",,0.9961,1.0067,1.0017,0.0558
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:036:overtime_energetique","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,36,overtime_energetique,env:cold,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:036:cold",,0.9961,1.0067,1.0017,0.0558
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:037:froid_transport_ou_site","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,37,froid_transport_ou_site,env:cold,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:037:cold",6710a156a67f4acb,0.9894,1.0272,1.0012,0.091
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:037:overtime_energetique","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,37,overtime_energetique,env:cold,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:037:cold",6710a156a67f4acb,0.9894,1.0272,1.0012,0.091
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:038:capacite_appoint","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,38,capacite_appoint,env:storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:038:storm",6710a156a67f4acb,0.8961,1.1974,1.0208,0.5195
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:038:capacite_meteo_degradee","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,38,capacite_meteo_degradee,env:storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:038:storm",6710a156a67f4acb,0.8961,1.1974,1.0208,0.5195
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:038:maintenance_corrective_meteo","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,38,maintenance_corrective_meteo,env:storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:038:storm",6710a156a67f4acb,0.8961,1.1974,1.0208,0.5195
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:038:retard_approvisionnement","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,38,retard_approvisionnement,env:storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:038:storm",6710a156a67f4acb,0.8961,1.1974,1.0208,0.5195
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:039:capacite_meteo_degradee","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,39,capacite_meteo_degradee,env:storm|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:039:storm",6710a156a67f4acb,0.9377,1.1183,1.0125,0.3113
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:039:congestion_logistique_outbound","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,39,congestion_logistique_outbound,env:storm|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:039:storm",6710a156a67f4acb,0.9377,1.1183,1.0125,0.3113
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:039:maintenance_corrective_meteo","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,39,maintenance_corrective_meteo,env:storm|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:039:storm",6710a156a67f4acb,0.9377,1.1183,1.0125,0.3113
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:039:retard_approvisionnement","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,39,retard_approvisionnement,env:storm|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:039:storm",6710a156a67f4acb,0.9377,1.1183,1.0125,0.3113
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:040:capacite_meteo_degradee","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,40,capacite_meteo_degradee,env:heatwave|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:040:heatwave",6710a156a67f4acb,0.9377,1.1341,1.0249,0.4791
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:040:congestion_logistique_outbound","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,40,congestion_logistique_outbound,env:heatwave|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:040:heatwave",6710a156a67f4acb,0.9377,1.1341,1.0249,0.4791
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:040:overtime_energetique","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,40,overtime_energetique,env:heatwave|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:040:heatwave",6710a156a67f4acb,0.9377,1.1341,1.0249,0.4791
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:040:retard_approvisionnement","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,40,retard_approvisionnement,env:heatwave|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:040:heatwave",6710a156a67f4acb,0.9377,1.1341,1.0249,0.4791
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:041:capacite_meteo_degradee","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,41,capacite_meteo_degradee,env:heatwave|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:041:heatwave",6710a156a67f4acb,0.9398,1.101,1.0903,0.5019
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:041:congestion_logistique_outbound","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,41,congestion_logistique_outbound,env:heatwave|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:041:heatwave",6710a156a67f4acb,0.9398,1.101,1.0903,0.5019
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:041:overtime_energetique","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,41,overtime_energetique,env:heatwave|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:041:heatwave",6710a156a67f4acb,0.9398,1.101,1.0903,0.5019
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:041:recalage_qualite","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,41,recalage_qualite,env:heatwave|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:041:heatwave",6710a156a67f4acb,0.9398,1.101,1.0903,0.5019
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:041:retard_approvisionnement","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,41,retard_approvisionnement,env:heatwave|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:041:heatwave",6710a156a67f4acb,0.9398,1.101,1.0903,0.5019
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:042:capacite_meteo_degradee","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,42,capacite_meteo_degradee,env:heatwave,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:042:heatwave",6710a156a67f4acb,0.9186,1.0407,1.1221,0.6785
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:042:overtime_energetique","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,42,overtime_energetique,env:heatwave,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:042:heatwave",6710a156a67f4acb,0.9186,1.0407,1.1221,0.6785
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:042:recalage_qualite","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,42,recalage_qualite,env:heatwave,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:042:heatwave",6710a156a67f4acb,0.9186,1.0407,1.1221,0.6785
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:043:capacite_meteo_degradee","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,43,capacite_meteo_degradee,env:heatwave,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:043:heatwave",6710a156a67f4acb,0.9225,1.0388,1.1163,0.6462
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:043:overtime_energetique","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,43,overtime_energetique,env:heatwave,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:043:heatwave",6710a156a67f4acb,0.9225,1.0388,1.1163,0.6462
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:043:recalage_qualite","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,43,recalage_qualite,env:heatwave,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:043:heatwave",6710a156a67f4acb,0.9225,1.0388,1.1163,0.6462
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:044:capacite_meteo_degradee","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,44,capacite_meteo_degradee,env:heatwave,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:044:heatwave",6710a156a67f4acb,0.9465,1.0267,1.0802,0.4455
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:044:overtime_energetique","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,44,overtime_energetique,env:heatwave,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:044:heatwave",6710a156a67f4acb,0.9465,1.0267,1.0802,0.4455
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:044:recalage_qualite","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,44,recalage_qualite,env:heatwave,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:044:heatwave",6710a156a67f4acb,0.9465,1.0267,1.0802,0.4455
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:045:maintenance_corrective_meteo","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,45,maintenance_corrective_meteo,env:heatwave|env:storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:045:heatwave|halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:045:storm",6710a156a67f4acb,0.9663,1.064,1.0279,0.1683
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:045:overtime_energetique","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,45,overtime_energetique,env:heatwave|env:storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:045:heatwave|halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:045:storm",6710a156a67f4acb,0.9663,1.064,1.0279,0.1683
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:045:recalage_qualite","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,45,recalage_qualite,env:heatwave|env:storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:045:heatwave|halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:045:storm",6710a156a67f4acb,0.9663,1.064,1.0279,0.1683
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:045:retard_approvisionnement","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,45,retard_approvisionnement,env:heatwave|env:storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:045:heatwave|halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:045:storm",6710a156a67f4acb,0.9663,1.064,1.0279,0.1683
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:047:froid_transport_ou_site","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,47,froid_transport_ou_site,env:cold,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:047:cold",6710a156a67f4acb,0.9964,1.0093,1.0006,0.0312
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:047:overtime_energetique","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,47,overtime_energetique,env:cold,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:047:cold",6710a156a67f4acb,0.9964,1.0093,1.0006,0.0312
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:048:capacite_meteo_degradee","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,48,capacite_meteo_degradee,env:cold|env:storm|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:048:cold|halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:048:storm",6710a156a67f4acb,0.9371,1.1404,1.0018,0.4199
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:048:congestion_logistique_outbound","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,48,congestion_logistique_outbound,env:cold|env:storm|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:048:cold|halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:048:storm",6710a156a67f4acb,0.9371,1.1404,1.0018,0.4199
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:048:froid_transport_ou_site","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,48,froid_transport_ou_site,env:cold|env:storm|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:048:cold|halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:048:storm",6710a156a67f4acb,0.9371,1.1404,1.0018,0.4199
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:048:maintenance_corrective_meteo","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,48,maintenance_corrective_meteo,env:cold|env:storm|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:048:cold|halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:048:storm",6710a156a67f4acb,0.9371,1.1404,1.0018,0.4199
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:048:overtime_energetique","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,48,overtime_energetique,env:cold|env:storm|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:048:cold|halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:048:storm",6710a156a67f4acb,0.9371,1.1404,1.0018,0.4199
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:048:retard_approvisionnement","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,48,retard_approvisionnement,env:cold|env:storm|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:048:cold|halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:048:storm",6710a156a67f4acb,0.9371,1.1404,1.0018,0.4199
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:049:capacite_meteo_degradee","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,49,capacite_meteo_degradee,env:cold|env:storm|outbound:maritime_cold|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:049:cold|halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:049:storm",6710a156a67f4acb,0.9235,1.1712,1.0052,0.5059
"ops:halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:049:congestion_logistique_outbound","halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,49,congestion_logistique_outbound,env:cold|env:storm|outbound:maritime_cold|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:049:cold|halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:049:storm",6710a156a67f4acb,0.9235,1.1712,1.0052,0.5059
