path_id,record_index,month_index,system,component,family,path_mass_kg,oem_service_level,oem_backlog_kg,path_disruption_index,backup_output_kg,premium_output_kg,classical_kgCO2e,td_dlca_kgCO2e,sdd_kgCO2e,surimpact_kgCO2e
R009-P001,9,224,Stowage assemblé avec porte,Silicone,rubber_silicone,0.0007,1.0,0.0,1.0,0.000296,0.0,0.003677,0.003769,0.006278,0.002508
R010-P001,10,224,System IFE (In-Flight Entertainment) est un ensemble d'équipements et de logiciels qui permet aux passagers d'occuper leur temps à bord d'un avion.,System IFE boitier ref FJKL1-3K1100-01ATAB,electronics_cots,1.5,1.0,0.0,1.0,0.31545,0.0,35.340445,36.223956,55.265211,19.041255
R011-P001,11,224,Coussin ottoman,tissu,textile_leather,0.339,1.0,0.0,1.0,0.152481,0.0,2.763698,2.83279,4.42481,1.59202
R012-P001,12,224,Manchette acc. Mobile,FRMC55:EU28 polyuréthane flexible traité UL,textile_leather,0.039,1.0,0.0,1.0,0.013132,0.0,0.287642,0.294833,0.433186,0.138353
R013-P001,13,224,Accoudoir allée,30NCD6 (nickel-chrome- molibdene),steel,0.027,1.0,0.0,1.0,0.004047,0.0,0.082855,0.084926,0.112765,0.027839
R014-P001,14,224,Ens. Palette optimisée,35NC6 (nickel-chrome),steel,0.660743,1.0,0.0,1.0,0.072351,0.0,1.991239,2.04102,2.554829,0.513809
R015-P001,15,224,Ens. Equipements latéraux,acier,steel,0.0996449,1.0,0.0,1.0,0.061524,0.0,0.404258,0.414365,0.724682,0.310317
R016-P001,16,224,Stowage assemblé avec porte,35NC6 (nickel-chrome),steel,0.008,1.0,0.0,1.0,0.000876,0.0,0.024398,0.025008,0.030491,0.005484
R017-P001,17,224,Accoudoir allée,A2017 - Aluminium,aluminium,2.43,1.0,0.0,1.0,0.335097,0.0,25.953441,26.602277,31.903498,5.301221
R018-P001,18,224,Ens. Stowage latéral,A2017 - Aluminium,aluminium,0.1033805,1.0,0.0,1.0,0.01773,0.0,1.111294,1.139076,1.513894,0.374818
R019-P001,19,224,Ens. Palette optimisée,A2017 - Aluminium,aluminium,12.333,1.0,0.0,1.0,1.700721,0.0,131.721722,135.014765,161.920098,26.905334
R020-P001,20,224,Ens. Tablette cocktail,A2017 - Aluminium,aluminium,3.523,1.0,0.0,1.0,0.604195,0.0,37.870658,38.817425,51.590458,12.773033
R021-P001,21,224,Ens. Tablette repas,A2017 - Aluminium,aluminium,2.125,1.0,0.0,1.0,0.293038,0.0,22.70736,23.275044,27.910885,4.635842
R022-P001,22,224,Ens. Têtière,A2017 - Aluminium,aluminium,0.4425,1.0,0.0,1.0,0.061021,0.0,4.728474,4.846686,5.812031,0.965346
R023-P001,23,224,Stowage assemblé avec porte,A2017 - Aluminium,aluminium,3.956,1.0,0.0,1.0,0.545532,0.0,42.273089,43.329916,51.960217,8.630301
R024-P001,24,224,Support écran,A2017 - Aluminium,aluminium,1.45,1.0,0.0,1.0,0.199955,0.0,15.494434,15.881794,19.045075,3.16328
R025-P001,25,224,Accoudoir allée,A2024 - Aluminium,aluminium,0.18,1.0,0.0,1.0,0.024822,0.0,1.922477,1.970539,2.363222,0.392683
R026-P001,26,224,Ens. Tablette cocktail,A2024 - Aluminium,aluminium,0.084,1.0,0.0,1.0,0.014406,0.0,0.902962,0.925536,1.230088,0.304551
R027-P001,27,224,Ens. Tablette repas,A2024 - Aluminium,aluminium,1.259,1.0,0.0,1.0,0.173616,0.0,13.453443,13.789779,16.536379,2.7466
R028-P001,28,224,Ens. Têtière,A2024 - Aluminium,aluminium,0.029,1.0,0.0,1.0,0.003999,0.0,0.309889,0.317636,0.380901,0.063266
R029-P001,29,224,Accoudoir allée,A5086 - Aluminium,aluminium,0.316,1.0,0.0,1.0,0.077483,0.0,3.399474,3.484461,4.964733,1.480273
R030-P001,30,224,Bumper version porte,A5086 - Aluminium,aluminium,0.024,1.0,0.0,1.0,0.005885,0.0,0.258188,0.264643,0.377068,0.112426
R031-P001,31,224,Ens. Stowage latéral,A5086 - Aluminium,aluminium,0.216,1.0,0.0,1.0,0.052963,0.0,2.323691,2.381783,3.393615,1.011832
R032-P001,32,224,ens. equipements lateraux,"velours eu28: polyurethane flexible foam, with flame retardant eu28: pa6.6 fibres",textile_leather,0.008,1.0,0.0,1.0,0.006246,0.0,0.060537,0.06205,0.123626,0.061575
R033-P001,33,224,Ens. Structure fauteuil,4140 (acier),steel,0.002,1.0,0.0,1.0,0.0003,0.0,0.008605,0.00882,0.012153,0.003332
R034-P001,34,224,Habillage sous fauteuil,A5086 - Aluminium,aluminium,1.03,1.0,0.0,1.0,0.252556,0.0,11.080563,11.357577,16.182517,4.82494
R035-P001,35,224,Manchette acc. Mobile,A5086 - Aluminium,aluminium,0.105,1.0,0.0,1.0,0.025746,0.0,1.129572,1.157811,1.649674,0.491863
R036-P001,36,224,Manchette équipée,A5086 - Aluminium,aluminium,0.17,1.0,0.0,1.0,0.041684,0.0,1.828831,1.874552,2.670901,0.796349
R037-P001,37,224,Renfort tubulaire,A5086 - Aluminium,aluminium,0.931,1.0,0.0,1.0,0.228281,0.0,10.015538,10.265927,14.62711,4.361184
R038-P001,38,224,Stowage assemblé avec porte,A5086 - Aluminium,aluminium,2.457,1.0,0.0,1.0,0.602456,0.0,26.431984,27.092784,38.602374,11.50959
R039-P001,39,224,Structure ottoman horizontale,A5086 - Aluminium,aluminium,1.928,1.0,0.0,1.0,0.472746,0.0,20.741093,21.25962,30.291159,9.031539
R040-P001,40,224,Support écran,A5086 - Aluminium,aluminium,0.506,1.0,0.0,1.0,0.124071,0.0,5.443461,5.579548,7.949858,2.37031
R041-P001,41,224,Support équipé,A5086 - Aluminium,aluminium,0.099,1.0,0.0,1.0,0.024275,0.0,1.065025,1.091651,1.555407,0.463756
R042-P001,42,224,Support manchette équipée,A5086 - Aluminium,aluminium,0.117,1.0,0.0,1.0,0.028688,0.0,1.258666,1.290133,1.838208,0.548076
R043-P001,43,224,Support NFC,A5086 - Aluminium,aluminium,0.01,1.0,0.0,1.0,0.002452,0.0,0.107578,0.110268,0.157112,0.046844
R044-P001,44,224,Renfort tubulaire,A6060 - Aluminium,aluminium,0.404,1.0,0.0,1.0,0.069286,0.0,4.355917,4.464815,5.929562,1.464747
R045-P001,45,224,Ceinture de sécurité,acier,steel,0.72,1.0,0.0,1.0,0.444552,0.0,2.921032,2.994058,5.236302,2.242244
R046-P001,46,224,Support clamps,acier,steel,1.284,1.0,0.0,1.0,0.792784,0.0,5.209174,5.339403,9.338072,3.998669
R047-P001,47,224,Accoudoir allée,acier,steel,0.7096766,1.0,0.0,1.0,0.438178,0.0,2.87915,2.951129,5.161224,2.210095
R048-P001,48,224,Bumper version porte,acier,steel,0.024,1.0,0.0,1.0,0.014818,0.0,0.097368,0.099802,0.174543,0.074741
R049-P001,49,224,Ens. Stowage latéral,acier,steel,0.0151984,1.0,0.0,1.0,0.009384,0.0,0.06166,0.063201,0.110533,0.047331
R050-P001,50,224,ens. coque,de: aluminium cast part machining + tth compris dans le steel tinplated,steel,0.496,1.0,0.0,1.0,0.054312,0.0,1.490585,1.52785,1.873396,0.345546
R051-P001,51,224,Ens. Structure fauteuil,35NC6 (nickel-chrome),steel,1.417,1.0,0.0,1.0,0.195424,0.0,6.096865,6.249287,8.267465,2.018178
R052-P001,52,224,Ens. Palette optimisée,acier,steel,0.58,1.0,0.0,1.0,0.358111,0.0,2.353053,2.41188,4.218132,1.806252
R053-P001,53,224,Ensemble porte,acier,steel,0.0430761,1.0,0.0,1.0,0.026597,0.0,0.174759,0.179128,0.313277,0.134149
R054-P001,54,224,Ens. Structure fauteuil,A2017 - Aluminium,aluminium,12.7611,1.0,0.0,1.0,8.703836,0.0,150.625749,154.391393,302.559204,148.167811
R055-P001,55,224,Ens. Structure fauteuil,A2024 - Aluminium,aluminium,5.659,1.0,0.0,1.0,3.859778,0.0,66.796053,68.465955,134.172018,65.706063
R056-P001,56,224,Ens. Tablette cocktail,acier,steel,1.133,1.0,0.0,1.0,0.699551,0.0,4.596568,4.711482,8.239903,3.528421
R057-P001,57,224,Ens. Tablette repas,acier,steel,0.1165,1.0,0.0,1.0,0.071931,0.0,0.472639,0.484455,0.847263,0.362808
R058-P001,58,224,Habillage sous fauteuil,acier,steel,0.0270916,1.0,0.0,1.0,0.016727,0.0,0.10991,0.112658,0.197028,0.084369
R059-P001,59,224,Manchette équipée,acier,steel,0.0191495,1.0,0.0,1.0,0.011824,0.0,0.077689,0.079632,0.139267,0.059636
R060-P001,60,224,Renfort tubulaire,acier,steel,0.003,1.0,0.0,1.0,0.001852,0.0,0.012171,0.012475,0.021818,0.009343
R061-P001,61,224,Stowage assemblé avec porte,acier,steel,0.0943581,1.0,0.0,1.0,0.05826,0.0,0.38281,0.39238,0.686233,0.293853
R062-P001,62,224,Structure ottoman horizontale,acier,steel,0.0666443,1.0,0.0,1.0,0.041148,0.0,0.270375,0.277135,0.48468,0.207546
R063-P001,63,224,Support écran,acier,steel,0.05736,1.0,0.0,1.0,0.035416,0.0,0.232709,0.238527,0.417159,0.178632
R064-P001,64,224,Support équipé,acier,steel,0.003,1.0,0.0,1.0,0.001852,0.0,0.012171,0.012475,0.021818,0.009343
R065-P001,65,224,Support manchette équipée,acier,steel,0.006,1.0,0.0,1.0,0.003705,0.0,0.024342,0.02495,0.043636,0.018685
R066-P001,66,224,Accoudoir allée,Alu,aluminium,3.0435071,1.0,0.0,1.0,0.435526,0.0,32.219359,33.024843,43.217443,10.1926
R067-P001,67,224,Ens. Palette optimisée,Alu,aluminium,12.5475707,1.0,0.0,1.0,1.795557,0.0,132.831852,136.152648,178.17403,42.021381
R068-P001,68,224,Ensemble porte,Alu,aluminium,6.872,1.0,0.0,1.0,0.983383,0.0,72.748782,74.567502,97.581593,23.014091
R069-P001,69,224,Ens. Structure fauteuil,A5086 - Aluminium,aluminium,0.458,1.0,0.0,1.0,0.112302,0.0,4.927085,5.050262,7.195721,2.145459
R070-P001,70,224,Manchette acc. Mobile,Alu,aluminium,0.106,1.0,0.0,1.0,0.015169,0.0,1.122144,1.150197,1.505188,0.35499
R071-P001,71,224,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,3.365,1.0,0.0,1.0,0.368468,0.0,18.70022,19.167726,22.930753,3.763028
R072-P001,72,224,Ens. Structure fauteuil,acier,steel,1.687,1.0,0.0,1.0,1.041609,0.0,6.84414,7.015244,12.268947,5.253703
R073-P001,73,224,SFCU (Seat Function Control Unit),Clavier,electronics_cots,0.2,1.0,0.0,1.0,0.041913,0.0,4.678836,4.795807,7.328281,2.532475
R074-P001,74,224,Commande actionnement ECU,Commande actionnement ECU,electronics_cots,0.75,1.0,0.0,1.0,0.082125,0.0,16.966653,17.390819,20.222107,2.831288
R075-P001,75,224,bumper version porte,copolymere lexan fst simapro: extrusion et thermoformage,polymer_plastic,0.151,1.0,0.0,1.0,0.056402,0.0,0.75036,0.769119,1.338308,0.569189
R076-P001,76,224,Manchette acc. Mobile,cuir,textile_leather,0.039,1.0,0.0,1.0,0.008969,0.0,0.244296,0.250404,0.385774,0.13537
R077-P001,77,224,Manchette équipée,cuir,textile_leather,0.06,1.0,0.0,1.0,0.013799,0.0,0.37584,0.385236,0.593498,0.208262
R078-P001,78,224,Ecran - Screen Display (COTS),"Display, liquid crystal, 17 pouces",electronics_cots,1.928,1.0,0.0,1.0,0.404039,0.0,43.987254,45.086936,69.499991,24.413055
R079-P001,79,224,Accoudoir allée,Ertalon,polymer_plastic,0.01,1.0,0.0,1.0,0.005801,0.0,0.050978,0.052253,0.090132,0.037879
R080-P001,80,224,Ens. Stowage latéral,Ertalon,polymer_plastic,0.003,1.0,0.0,1.0,0.00174,0.0,0.015293,0.015676,0.02704,0.011364
R081-P001,81,224,Ens. Structure fauteuil,inox,steel,0.045,1.0,0.0,1.0,0.006746,0.0,0.19362,0.19846,0.273439,0.074979
R082-P001,82,224,Ensemble porte,Ertalon,polymer_plastic,0.002,1.0,0.0,1.0,0.00116,0.0,0.010196,0.010451,0.018026,0.007576
R083-P001,83,224,Ens. Tablette repas,Ertalon,polymer_plastic,0.007,1.0,0.0,1.0,0.004061,0.0,0.035685,0.036577,0.063092,0.026515
R084-P001,84,224,Stowage assemblé avec porte,Ertalon,polymer_plastic,0.02,1.0,0.0,1.0,0.011602,0.0,0.101956,0.104505,0.180264,0.075759
R085-P001,85,224,Structure ottoman horizontale,Ertalon,polymer_plastic,0.0002725,1.0,0.0,1.0,0.000158,0.0,0.001389,0.001424,0.002456,0.001032
R086-P001,86,224,Coussin ottoman,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,1.005,1.0,0.0,1.0,0.110048,0.0,6.293266,6.450598,7.611636,1.161039
R087-P001,87,224,Coussin têtière,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.121,1.0,0.0,1.0,0.01325,0.0,0.757697,0.776639,0.916426,0.139787
R088-P001,88,224,Ens. Coussin assise,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.871,1.0,0.0,1.0,0.095375,0.0,5.454164,5.590518,6.596752,1.006234
R089-P001,89,224,Ens.coussin dossier version têtière,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.854,1.0,0.0,1.0,0.093513,0.0,5.347711,5.481403,6.467998,0.986594
R090-P001,90,224,Ens. Coussin dossier,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,1.091,1.0,0.0,1.0,0.119465,0.0,6.831794,7.002589,8.262981,1.260391
R091-P001,91,224,Ens. Stowage latéral,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.016,1.0,0.0,1.0,0.003365,0.0,0.099319,0.101802,0.166115,0.064313
R092-P001,92,224,Manchette acc. Mobile,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.039,1.0,0.0,1.0,0.004271,0.0,0.241072,0.247099,0.292154,0.045055
R093-P001,93,224,Manchette équipée,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.039,1.0,0.0,1.0,0.004271,0.0,0.241072,0.247099,0.292154,0.045055
R094-P001,94,224,Accoudoir allée,inox,steel,0.018054,1.0,0.0,1.0,0.002706,0.0,0.07768,0.079622,0.109704,0.030081
R095-P001,95,224,Ens. Palette optimisée,inox,steel,0.023743,1.0,0.0,1.0,0.003559,0.0,0.102158,0.104712,0.144272,0.03956
R096-P001,96,224,Ensemble porte,inox,steel,0.0047592,1.0,0.0,1.0,0.000713,0.0,0.020477,0.020989,0.028919,0.00793
R097-P001,97,224,Ens. Structure fauteuil,GLO: moulage par injection plastique,polymer_plastic,0.081,1.0,0.0,1.0,0.038702,0.0,0.508064,0.520766,0.811481,0.290715
R098-P001,98,224,Ens. Tablette cocktail,inox,steel,0.012,1.0,0.0,1.0,0.001799,0.0,0.051632,0.052923,0.072917,0.019994
R099-P001,99,224,Ens. Tablette repas,inox,steel,0.014,1.0,0.0,1.0,0.002099,0.0,0.060237,0.061743,0.08507,0.023327
R100-P001,100,224,Ens. Têtière,inox,steel,0.001,1.0,0.0,1.0,0.00015,0.0,0.004303,0.00441,0.006076,0.001666
R101-P001,101,224,Stowage assemblé avec porte,inox,steel,0.00928,1.0,0.0,1.0,0.001391,0.0,0.039929,0.040927,0.056389,0.015462
R102-P001,102,224,Support écran,inox,steel,0.014,1.0,0.0,1.0,0.002099,0.0,0.060237,0.061743,0.08507,0.023327
R103-P001,103,224,Capot NFC,kydex,polymer_plastic,0.069,1.0,0.0,1.0,0.026238,0.0,0.323063,0.331139,0.51291,0.181771
R104-P001,104,224,Coussin ottoman,kydex,polymer_plastic,0.037,1.0,0.0,1.0,0.01407,0.0,0.173236,0.177567,0.275039,0.097472
R105-P001,105,224,Ens. Stowage latéral,kydex,polymer_plastic,1.161,1.0,0.0,1.0,0.441483,0.0,5.435879,5.571776,8.630275,3.058499
R106-P001,106,224,Ensemble porte,kydex,polymer_plastic,1.384,1.0,0.0,1.0,0.526281,0.0,6.47998,6.64198,10.287942,3.645962
R107-P001,107,224,Ens. Tablette cocktail,kydex,polymer_plastic,0.715,1.0,0.0,1.0,0.271886,0.0,3.347678,3.431369,5.314941,1.883572
R108-P001,108,224,Ens. Tablette repas,kydex,polymer_plastic,0.059,1.0,0.0,1.0,0.022435,0.0,0.276242,0.283148,0.438576,0.155428
R109-P001,109,224,Stowage assemblé avec porte,kydex,polymer_plastic,0.226,1.0,0.0,1.0,0.085939,0.0,1.058147,1.084601,1.679967,0.595367
R110-P001,110,224,Ens. Coque,NIDA - GLO (moulage par injection plastique),polymer_plastic,8.439,1.0,0.0,1.0,4.900708,0.0,47.887745,49.084938,83.344419,34.259481
R111-P001,111,224,Ceinture de sécurité,nylon,textile_leather,0.18,1.0,0.0,1.0,0.129397,0.0,1.426366,1.462026,2.777936,1.315911
R112-P001,112,224,Support clamps,nylon,textile_leather,1.284,1.0,0.0,1.0,0.92303,0.0,10.174747,10.429115,19.815944,9.386829
R113-P001,113,224,Ens. Stowage latéral,nylon,textile_leather,0.016416667,1.0,0.0,1.0,0.011801,0.0,0.13009,0.133342,0.253358,0.120016
R114-P001,114,224,Ens. Palette optimisée,nylon,textile_leather,0.0021875,1.0,0.0,1.0,0.001573,0.0,0.017334,0.017768,0.03376,0.015992
R115-P001,115,224,Ensemble porte,nylon,textile_leather,0.0004003,1.0,0.0,1.0,0.000288,0.0,0.003172,0.003251,0.006178,0.002926
R116-P001,116,224,Ens. Structure fixe,35NC6 (nickel-chrome),steel,0.029,1.0,0.0,1.0,0.005281,0.0,0.089857,0.092103,0.132373,0.04027
R117-P001,117,224,Ens. Tablette cocktail,nylon,textile_leather,0.002,1.0,0.0,1.0,0.001438,0.0,0.015849,0.016245,0.030866,0.014621
R118-P001,118,224,Ens. Tablette repas,nylon,textile_leather,0.0002,1.0,0.0,1.0,0.000144,0.0,0.001585,0.001624,0.003087,0.001462
R119-P001,119,224,Ens. Têtière,nylon,textile_leather,0.003,1.0,0.0,1.0,0.002157,0.0,0.023773,0.024367,0.046299,0.021932
R120-P001,120,224,Stowage assemblé avec porte,nylon,textile_leather,0.000375,1.0,0.0,1.0,0.00027,0.0,0.002972,0.003046,0.005787,0.002741
R121-P001,121,224,Ecran - 00-5136-51 Rev F Seat Power Box 4 (SPB4),"Display, liquid crystal, 17 pouces",electronics_cots,1e-06,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3e-05,1.3e-05
R122-P001,122,224,Ens. Structure fixe,acier,steel,1.4326471,1.0,0.0,1.0,0.884563,0.0,5.812233,5.957539,10.419129,4.46159
R123-P001,123,224,Ens. Structure fixe,Alu,aluminium,3.5410117,1.0,0.0,1.0,0.506719,0.0,37.486072,38.423224,50.28195,11.858726
R124-P001,124,224,Ens. Structure fixe,caoutchouc,polymer_plastic,0.01,1.0,0.0,1.0,0.004584,0.0,0.042443,0.043504,0.084626,0.041123
R125-P001,125,224,Ens. Palette optimisée,Polychloroprene,polymer_plastic,0.0049932,1.0,0.0,1.0,0.002326,0.0,0.022309,0.022867,0.03851,0.015644
R126-P001,126,224,Powerbox,powerbox,electronics_cots,1.5,1.0,0.0,1.0,0.314346,0.0,34.222449,35.07801,54.07157,18.993559
R128-P001,128,224,Ens. Coque,Résine BR623 - composite,adhesive_composite,0.488,1.0,0.0,1.0,0.099698,0.0,3.864256,3.960862,5.291073,1.330211
R129-P001,129,224,Ens. Tablette repas,Silicone50 shore,rubber_silicone,0.0007,1.0,0.0,1.0,0.000245,0.0,0.003629,0.00372,0.005564,0.001844
R130-P001,130,224,Remote extender unit,télécommande,general,0.07,1.0,0.0,1.0,0.030979,0.0,0.444833,0.455954,0.792135,0.336181
R131-P001,131,224,Coussin têtière,tissu,textile_leather,0.191,1.0,0.0,1.0,0.085911,0.0,1.557128,1.596056,2.493035,0.896979
R132-P001,132,224,Ens. Coussin assise,tissu,textile_leather,0.42,1.0,0.0,1.0,0.188914,0.0,3.424051,3.509652,5.482066,1.972414
R133-P001,133,224,Ens.coussin dossier version têtière,tissu,textile_leather,0.748,1.0,0.0,1.0,0.336447,0.0,6.098071,6.250523,9.763298,3.512776
R134-P001,134,224,Ens. Coussin dossier,tissu,textile_leather,0.743,1.0,0.0,1.0,0.334199,0.0,6.057308,6.208741,9.698036,3.489294
R135-P001,135,224,Ens. Tablette cocktail,tissu,textile_leather,0.002,1.0,0.0,1.0,0.0009,0.0,0.016305,0.016713,0.026105,0.009392
R136-P001,136,224,Ens. Têtière,tissu,textile_leather,0.002,1.0,0.0,1.0,0.0009,0.0,0.016305,0.016713,0.026105,0.009392
R137-P001,137,224,Padding (rembourrage),ULTRA LEATHER SMOKE,textile_leather,1e-06,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4e-06,4e-06
R138-P001,138,224,Ens. Structure fixe,inox,steel,0.027,1.0,0.0,1.0,0.004047,0.0,0.116172,0.119076,0.164063,0.044987
R139-P001,139,224,Ens. Structure fixe,nylon,textile_leather,0.0145416,1.0,0.0,1.0,0.010454,0.0,0.115231,0.118112,0.22442,0.106308
R140-P001,140,224,Coussin têtière,velcro,textile_leather,0.007,1.0,0.0,1.0,0.003815,0.0,0.057089,0.058517,0.097052,0.038535
R141-P001,141,224,Ens.coussin dossier version têtière,velcro,textile_leather,0.005,1.0,0.0,1.0,0.002725,0.0,0.040778,0.041798,0.069323,0.027525
R142-P001,142,224,Ens. Coussin dossier,velcro,textile_leather,0.006,1.0,0.0,1.0,0.00327,0.0,0.048934,0.050157,0.083187,0.03303
R143-P001,143,224,Manchette équipée,velcro,textile_leather,0.006,1.0,0.0,1.0,0.00327,0.0,0.048934,0.050157,0.083187,0.03303
R144-P001,144,224,Coussin ottoman,velours,textile_leather,0.034,1.0,0.0,1.0,0.007949,0.0,0.229997,0.235747,0.341669,0.105922
R145-P001,145,224,Coussin têtière,velours,textile_leather,0.003,1.0,0.0,1.0,0.000701,0.0,0.020294,0.020801,0.030147,0.009346
R146-P001,146,224,Ens. Coussin assise,velours,textile_leather,0.025,1.0,0.0,1.0,0.005845,0.0,0.169115,0.173343,0.251227,0.077884
R147-P001,147,224,Ens.coussin dossier version têtière,velours,textile_leather,0.008,1.0,0.0,1.0,0.00187,0.0,0.054117,0.05547,0.080393,0.024923
R148-P001,148,224,Ens. Coussin dossier,velours,textile_leather,0.022,1.0,0.0,1.0,0.005144,0.0,0.148822,0.152542,0.22108,0.068538
R149-P001,149,224,Ens. Structure porte,velcro,textile_leather,1e-06,1.0,0.0,1.0,1e-06,0.0,0.0,0.0,6e-06,6e-06
R150-P001,150,224,Habillage sous fauteuil,velours,textile_leather,0.007,1.0,0.0,1.0,0.001637,0.0,0.047352,0.048536,0.070344,0.021807
R151-P001,151,224,Ens. Structure porte,Z10CNT18,steel,0.0478353,1.0,0.0,1.0,0.006845,0.0,0.177644,0.182086,0.253248,0.071162
R152-P001,152,224,Manchette équipée,FRMC55:EU28 polyuréthane flexible traité UL,textile_leather,0.039,1.0,0.0,1.0,0.013132,0.0,0.287642,0.294833,0.433186,0.138353
R153-P001,153,224,Support écran Screen Display (COTS),"Display, liquid crystal, 17 pouces",electronics_cots,0.45,1.0,0.0,1.0,0.094304,0.0,10.266735,10.523403,16.221471,5.698068
R154-P001,154,224,bumper version porte,de: aluminium cast part machining glo: steel sheet stamping and bending,steel,0.024,1.0,0.0,1.0,0.002628,0.0,0.072125,0.073928,0.090648,0.01672
R155-P001,155,224,accoudoir allee,de: aluminium cast part machining glo: steel sheet stamping and bending,steel,0.7096766,1.0,0.0,1.0,0.07771,0.0,2.132729,2.186047,2.680454,0.494407
R158-P001,158,224,Siége,"Tissu, mousse, polyéthylène",textile_leather,1e-06,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5e-06,5e-06
R159-P001,159,224,Siége,Moulage plastique,polymer_plastic,1e-06,1.0,0.0,1.0,1e-06,0.0,0.0,0.0,6e-06,6e-06
R160-P001,160,224,Siége,"autre (silicium, cuirs synthétique)",textile_leather,1e-06,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5e-06,5e-06
R161-P001,161,224,Siége,65% aluminium,aluminium,1e-06,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7e-06,7e-06
R162-P001,162,224,Siége,"16 % Tissu, mousse, polyéthylène",textile_leather,1e-06,1.0,0.0,1.0,1e-06,0.0,0.0,0.0,7e-06,7e-06
R163-P001,163,224,Siége,11% Moulage plastique,polymer_plastic,1e-06,1.0,0.0,1.0,1e-06,0.0,0.0,0.0,4e-06,4e-06
R164-P001,164,224,Siége,"8% autre (silicium, cuirs synthétique)",textile_leather,1e-06,1.0,0.0,1.0,1e-06,0.0,0.0,0.0,7e-06,7e-06
R165-P001,165,224,Siége,"16 % Tissu, mousse",textile_leather,1e-06,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5e-06,5e-06
R165-P002,165,224,Siége,"16 % Tissu, mousse",textile_leather,1e-06,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5e-06,5e-06
R166-P001,166,224,siege,titane fibre de carbone,titanium_carbon,1e-06,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8e-05,1.8e-05
R166-P002,166,224,siege,titane fibre de carbone,titanium_carbon,1e-06,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8e-05,1.8e-05
R167-P001,167,224,Accoudoir allée,A2024 - Aluminium,aluminium,0.18,1.0,0.0,1.0,0.024822,0.0,1.922477,1.970539,2.363222,0.392683
R168-P001,168,224,Siége,"Tissu, mousse, polyéthylène",textile_leather,1e-06,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5e-06,5e-06
R169-P001,169,224,Siége,"Tissu, mousse, polyéthylène",textile_leather,1e-06,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5e-06,5e-06
R170-P001,170,224,Siége,"autre (silicium, cuirs synthétique)",textile_leather,1e-06,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5e-06,5e-06
R171-P001,171,224,Siége,"autre (silicium, cuirs synthétique)",textile_leather,1e-06,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5e-06,5e-06
R172-P001,172,224,Siége,Moulage plastique,polymer_plastic,1e-06,1.0,0.0,1.0,1e-06,0.0,0.0,0.0,6e-06,6e-06
R173-P001,173,224,Siége,Moulage plastique,polymer_plastic,1e-06,1.0,0.0,1.0,1e-06,0.0,0.0,0.0,6e-06,6e-06
R001-P001,1,225,Ens. Equipements latéraux,A5086 - Aluminium,aluminium,3.6360048,1.0,0.0,0.8159,0.139259,0.0,39.115515,39.913374,42.797651,2.884277
R002-P001,2,225,Ens. Stowage latéral,"15CDV6 (chrome, molibdene, vanadium)",steel,0.022,1.0,0.0,0.8159,0.0013,0.0,0.068167,0.069558,0.084063,0.014506
R003-P001,3,225,Ens. Equipements latéraux,Ertalon par moulage par injection plastique,polymer_plastic,0.0001731,1.0,0.0,1.0,0.000102,0.0,0.000896,0.000919,0.001584,0.000665
R004-P001,4,225,Ensemble porte,FILM DECOR AERFILM - Ep0.33 714g-m2,adhesive_composite,0.392,1.0,0.0,0.8159,0.015014,0.0,2.922962,2.982583,3.226662,0.244079
R005-P001,5,225,Bumper version porte,alliage Cu,copper,0.006,1.0,0.0,0.8159,0.00023,0.0,0.028841,0.029429,0.032322,0.002893
R006-P001,6,225,Ens. Stowage latéral,cuir,textile_leather,0.112,1.0,0.0,0.8159,0.00429,0.0,0.701569,0.715879,0.780155,0.064276
R007-P001,7,225,lightning,lightning,electronics_cots,0.8,1.0,0.0,0.8159,0.03064,0.0,18.405761,18.781193,19.957698,1.176506
R008-P001,8,225,Padding (rembourrage),AIRVOLT LAMINAT,general,0.95,1.0,0.0,1.0,0.55727,0.0,6.862777,7.034347,12.101257,5.06691
