capacity_node::M-1430,capacity_node::M-1810,capacity_node::SDC-1450,case_id,case_input,case_output_dir,demand_item::item:268091,demand_item::item:268967,edge_src_lead_time::SDC-1450,edge_src_lead_time::SDC-VD0500655A,edge_src_lead_time::SDC-VD0505677A,edge_src_lead_time::SDC-VD0508918A,edge_src_lead_time::SDC-VD0514881A,edge_src_lead_time::SDC-VD0518684A,edge_src_lead_time::SDC-VD0519670A,edge_src_lead_time::SDC-VD0520115A,edge_src_lead_time::SDC-VD0520132A,edge_src_lead_time::SDC-VD0525412A,edge_src_lead_time::SDC-VD0901566A,edge_src_lead_time::SDC-VD0910216A,edge_src_lead_time::SDC-VD0914320A,edge_src_lead_time::SDC-VD0914360C,edge_src_lead_time::SDC-VD0914690A,edge_src_lead_time::SDC-VD0949099A,edge_src_lead_time::SDC-VD0951020A,edge_src_lead_time::SDC-VD0960508A,edge_src_lead_time::SDC-VD0964290A,edge_src_lead_time::SDC-VD0972460A,edge_src_lead_time::SDC-VD0975221A,edge_src_lead_time::SDC-VD0989480A,edge_src_lead_time::SDC-VD0990780A,edge_src_lead_time::SDC-VD0993480A,edge_src_lead_time::SDC-VD1091642A,edge_src_lead_time::SDC-VD1095770A,edge_src_lead_time::SDC-VD1096202A,edge_src_reliability::SDC-1450,edge_src_reliability::SDC-VD0500655A,edge_src_reliability::SDC-VD0505677A,edge_src_reliability::SDC-VD0508918A,edge_src_reliability::SDC-VD0514881A,edge_src_reliability::SDC-VD0518684A,edge_src_reliability::SDC-VD0519670A,edge_src_reliability::SDC-VD0520115A,edge_src_reliability::SDC-VD0520132A,edge_src_reliability::SDC-VD0525412A,edge_src_reliability::SDC-VD0901566A,edge_src_reliability::SDC-VD0910216A,edge_src_reliability::SDC-VD0914320A,edge_src_reliability::SDC-VD0914360C,edge_src_reliability::SDC-VD0914690A,edge_src_reliability::SDC-VD0949099A,edge_src_reliability::SDC-VD0951020A,edge_src_reliability::SDC-VD0960508A,edge_src_reliability::SDC-VD0964290A,edge_src_reliability::SDC-VD0972460A,edge_src_reliability::SDC-VD0975221A,edge_src_reliability::SDC-VD0989480A,edge_src_reliability::SDC-VD0990780A,edge_src_reliability::SDC-VD0993480A,edge_src_reliability::SDC-VD1091642A,edge_src_reliability::SDC-VD1095770A,edge_src_reliability::SDC-VD1096202A,error,factor::capacity_scale,factor::demand_scale,factor::lead_time_scale,factor::production_stock_scale,factor::safety_stock_days_scale,factor::supplier_capacity_scale,factor::supplier_reliability_scale,factor::supplier_stock_scale,factor::transport_cost_scale,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,level,parameter,status,supplier_capacity_node::SDC-1450,supplier_capacity_node::SDC-VD0500655A,supplier_capacity_node::SDC-VD0505677A,supplier_capacity_node::SDC-VD0508918A,supplier_capacity_node::SDC-VD0514881A,supplier_capacity_node::SDC-VD0518684A,supplier_capacity_node::SDC-VD0519670A,supplier_capacity_node::SDC-VD0520115A,supplier_capacity_node::SDC-VD0520132A,supplier_capacity_node::SDC-VD0525412A,supplier_capacity_node::SDC-VD0901566A,supplier_capacity_node::SDC-VD0910216A,supplier_capacity_node::SDC-VD0914320A,supplier_capacity_node::SDC-VD0914360C,supplier_capacity_node::SDC-VD0914690A,supplier_capacity_node::SDC-VD0949099A,supplier_capacity_node::SDC-VD0951020A,supplier_capacity_node::SDC-VD0960508A,supplier_capacity_node::SDC-VD0964290A,supplier_capacity_node::SDC-VD0972460A,supplier_capacity_node::SDC-VD0975221A,supplier_capacity_node::SDC-VD0989480A,supplier_capacity_node::SDC-VD0990780A,supplier_capacity_node::SDC-VD0993480A,supplier_capacity_node::SDC-VD1091642A,supplier_capacity_node::SDC-VD1095770A,supplier_capacity_node::SDC-VD1096202A,supplier_node::SDC-1450,supplier_node::SDC-VD0500655A,supplier_node::SDC-VD0505677A,supplier_node::SDC-VD0508918A,supplier_node::SDC-VD0514881A,supplier_node::SDC-VD0518684A,supplier_node::SDC-VD0519670A,supplier_node::SDC-VD0520115A,supplier_node::SDC-VD0520132A,supplier_node::SDC-VD0525412A,supplier_node::SDC-VD0901566A,supplier_node::SDC-VD0910216A,supplier_node::SDC-VD0914320A,supplier_node::SDC-VD0914360C,supplier_node::SDC-VD0914690A,supplier_node::SDC-VD0949099A,supplier_node::SDC-VD0951020A,supplier_node::SDC-VD0960508A,supplier_node::SDC-VD0964290A,supplier_node::SDC-VD0972460A,supplier_node::SDC-VD0975221A,supplier_node::SDC-VD0989480A,supplier_node::SDC-VD0990780A,supplier_node::SDC-VD0993480A,supplier_node::SDC-VD1091642A,supplier_node::SDC-VD1095770A,supplier_node::SDC-VD1096202A,value
,,,supplier_capacity_node_SDC-VD0500655A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0500655A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0500655A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040058.106,0.329708,0.188404,0.000483,0.057495,0.42391,648.153,5036513.6926,0.96275,4382366.6515,9721259.2184,17400.0,35463.7005,0.0,560720.9658,4743146.4755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205175.1957,9157643.4163,1831528.6833,9716568.4497,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120939.5373,low,supplier_capacity_node_scale::SDC-VD0500655A,ok,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,supplier_capacity_node_SDC-VD0500655A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0500655A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0500655A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040856.4183,0.329708,0.188405,0.000483,0.057494,0.423911,648.153,5037334.4926,0.96275,4382366.6515,9721460.3931,17400.0,35463.7005,0.0,561541.7657,4743967.2755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205245.6069,9157844.591,1831568.9182,9716769.6244,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4121030.066,high,supplier_capacity_node_scale::SDC-VD0500655A,ok,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_capacity_node_SDC-VD0505677A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0505677A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0505677A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4039384.9676,0.329704,0.188402,0.000483,0.057506,0.423905,648.153,5035821.5926,0.96275,4382366.6515,9719393.2176,17400.0,35463.7005,0.0,560028.8657,4742454.3755,794048.5399,0.0,0.0,0.0,0.0,0.0,3204522.0954,9155777.4155,1831155.4831,9714702.4489,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120099.837,low,supplier_capacity_node_scale::SDC-VD0505677A,ok,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,supplier_capacity_node_SDC-VD0505677A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0505677A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0505677A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4041529.5567,0.329712,0.188407,0.000482,0.057483,0.423916,648.153,5038026.5926,0.96275,4382366.6515,9723326.3939,17400.0,35463.7005,0.0,562233.8657,4744659.3755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205898.7071,9159710.5918,1831942.1184,9718635.6252,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4121869.7663,high,supplier_capacity_node_scale::SDC-VD0505677A,ok,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_capacity_node_SDC-VD0508918A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0508918A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0508918A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040233.6004,0.329703,0.188402,0.000483,0.05751,0.423903,645.17,5036840.2277,0.962921,4382508.7109,9721312.4817,17400.0,35874.7329,0.0,561131.3657,4743146.4755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205142.4488,9157549.8537,1831509.9707,9716621.0254,0.0,70841.1774,4691.4563,16754.83,169091.8985,2918.5071,559071.1717,0.0,4120897.4342,low,supplier_capacity_node_scale::SDC-VD0508918A,ok,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,supplier_capacity_node_SDC-VD0508918A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0508918A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0508918A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040766.6723,0.329709,0.188405,0.000483,0.057493,0.423911,648.153,5036924.0926,0.96275,4382366.6515,9721625.8985,17400.0,35053.3005,0.0,561131.3657,4743967.2755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205303.5337,9158010.0964,1831602.0193,9716935.1298,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4121104.5434,high,supplier_capacity_node_scale::SDC-VD0508918A,ok,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_capacity_node_SDC-VD0514881A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0514881A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0514881A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040058.106,0.329703,0.188402,0.000483,0.057508,0.423904,648.153,5036513.6926,0.96275,4382366.6515,9719154.8671,17400.0,35463.7005,0.0,560720.9658,4743146.4755,794048.5399,0.0,0.0,0.0,0.0,0.0,3204438.6728,9155539.065,1831107.813,9714464.0985,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4119992.5793,low,supplier_capacity_node_scale::SDC-VD0514881A,ok,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,supplier_capacity_node_SDC-VD0514881A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0514881A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0514881A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040856.4183,0.329713,0.188407,0.000482,0.057481,0.423916,648.153,5037334.4926,0.96275,4382366.6515,9723564.7443,17400.0,35463.7005,0.0,561541.7657,4743967.2755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205982.1298,9159948.9423,1831989.7885,9718873.9757,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4121977.024,high,supplier_capacity_node_scale::SDC-VD0514881A,ok,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_capacity_node_SDC-VD0518684A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0518684A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0518684A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040058.106,0.329707,0.188404,0.000483,0.057497,0.423909,648.153,5036513.6926,0.96275,4382366.6515,9720989.3888,17400.0,35463.7005,0.0,560720.9658,4743146.4755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205080.7554,9157373.5867,1831474.7173,9716298.6202,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120818.114,low,supplier_capacity_node_scale::SDC-VD0518684A,ok,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,supplier_capacity_node_SDC-VD0518684A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0518684A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0518684A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040856.4183,0.329709,0.188405,0.000483,0.057492,0.423911,648.153,5037334.4926,0.96275,4382366.6515,9721730.2226,17400.0,35463.7005,0.0,561541.7657,4743967.2755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205340.0472,9158114.4206,1831622.8841,9717039.454,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4121151.4893,high,supplier_capacity_node_scale::SDC-VD0518684A,ok,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_capacity_node_SDC-VD0519670A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0519670A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0519670A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4039677.4218,0.329707,0.188404,0.000483,0.057497,0.423909,648.153,5036122.8355,0.96275,4382366.6515,9720974.5196,17400.0,35463.7005,0.0,560330.1086,4742755.6184,794048.5399,0.0,0.0,0.0,0.0,0.0,3205075.5511,9157358.7176,1831471.7435,9716283.751,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120811.4229,low,supplier_capacity_node_scale::SDC-VD0519670A,ok,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,supplier_capacity_node_SDC-VD0519670A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0519670A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0519670A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4041237.1024,0.329709,0.188405,0.000483,0.057492,0.423911,648.153,5037725.3498,0.96275,4382366.6515,9721745.0918,17400.0,35463.7005,0.0,561932.6229,4744358.1326,794048.5399,0.0,0.0,0.0,0.0,0.0,3205345.2514,9158129.2897,1831625.8579,9717054.3232,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4121158.1804,high,supplier_capacity_node_scale::SDC-VD0519670A,ok,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_capacity_node_SDC-VD0520115A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0520115A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0520115A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040058.106,0.329707,0.188404,0.000483,0.057496,0.42391,648.153,5036513.6926,0.96275,4382366.6515,9721073.2116,17400.0,35463.7005,0.0,560720.9658,4743146.4755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205110.0933,9157457.4095,1831491.4819,9716382.4429,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120855.8343,low,supplier_capacity_node_scale::SDC-VD0520115A,ok,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,supplier_capacity_node_SDC-VD0520115A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0520115A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0520115A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040856.4183,0.329709,0.188405,0.000483,0.057493,0.423911,648.153,5037334.4926,0.96275,4382366.6515,9721646.3998,17400.0,35463.7005,0.0,561541.7657,4743967.2755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205310.7092,9158030.5978,1831606.1196,9716955.6312,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4121113.769,high,supplier_capacity_node_scale::SDC-VD0520115A,ok,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_capacity_node_SDC-VD0520132A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0520132A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0520132A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4039478.6831,0.329704,0.188403,0.000483,0.057505,0.423906,648.153,5035917.948,0.96275,4382366.6515,9719660.6856,17400.0,35463.7005,0.0,560125.2211,4742550.7308,794048.5399,0.0,0.0,0.0,0.0,0.0,3204615.7092,9156044.8836,1831208.9767,9714969.917,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120220.1976,low,supplier_capacity_node_scale::SDC-VD0520132A,ok,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,supplier_capacity_node_SDC-VD0520132A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0520132A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0520132A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4041435.8412,0.329712,0.188407,0.000482,0.057484,0.423915,648.153,5037930.2373,0.96275,4382366.6515,9723058.9258,17400.0,35463.7005,0.0,562137.5104,4744563.0202,794048.5399,0.0,0.0,0.0,0.0,0.0,3205805.0933,9159443.1237,1831888.6247,9718368.1572,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4121749.4057,high,supplier_capacity_node_scale::SDC-VD0520132A,ok,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_capacity_node_SDC-VD0525412A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0525412A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0525412A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4039887.4297,0.329775,0.188443,0.000463,0.057323,0.423996,645.17,5036133.1527,0.962921,4381800.6761,9719351.2315,17400.0,35549.2476,0.0,560437.9851,4742793.2391,794048.5399,0.0,0.0,0.0,0.0,0.0,3205196.1975,9157703.4215,1831540.6843,9714849.2137,0.0,70842.146,4502.0177,16754.83,168398.5178,4654.1193,557145.7923,0.0,4120966.5397,low,supplier_capacity_node_scale::SDC-VD0525412A,ok,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,supplier_capacity_node_SDC-VD0525412A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0525412A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0525412A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4041002.1791,0.329657,0.188375,0.000495,0.057628,0.423845,645.17,5037562.1187,0.962921,4383227.17,9722910.6617,17400.0,35171.0658,0.0,561577.9851,4744320.5118,794048.5399,0.0,0.0,0.0,0.0,0.0,3205225.0441,9157785.8403,1831557.1681,9718097.1846,0.0,70844.6404,4813.4771,16754.83,169538.5178,0.0,560311.3443,0.0,4121003.6281,high,supplier_capacity_node_scale::SDC-VD0525412A,ok,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_capacity_node_SDC-VD0901566A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0901566A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0901566A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040064.9985,0.329884,0.188505,0.000469,0.057004,0.424137,645.17,5036194.9997,0.962921,4381817.6475,9716186.8877,17400.0,35051.8329,0.0,560242.6157,4743031.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205219.0169,9157768.6196,1831553.7239,9711627.0263,0.0,70844.543,4559.8613,16754.83,168160.6485,14116.5625,553858.4067,0.0,4120995.8788,low,supplier_capacity_node_scale::SDC-VD0901566A,ok,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,supplier_capacity_node_SDC-VD0901566A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0901566A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_capacity_node_SDC-VD0901566A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040968.1553,0.329636,0.188364,0.000487,0.057695,0.423818,645.17,5037361.4184,0.962921,4383026.7175,9723606.3592,17400.0,35284.3329,0.0,561476.3657,4744081.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205252.3325,9157863.8072,1831572.7614,9718866.1509,0.0,70844.3903,4740.2082,16754.83,169436.8985,0.0,561002.3437,0.0,4121038.7132,high,supplier_capacity_node_scale::SDC-VD0901566A,ok,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
