capacity_node::M-1430,capacity_node::M-1810,capacity_node::SDC-1450,demand_item::item:268091,demand_item::item:268967,error,factor::capacity_scale,factor::demand_scale,factor::external_procurement_cost_multiplier_scale,factor::external_procurement_daily_cap_days_scale,factor::external_procurement_lead_days_scale,factor::external_procurement_transport_cost_scale,factor::fg_target_days_scale,factor::holding_cost_scale,factor::lead_time_scale,factor::production_gap_gain_scale,factor::production_smoothing_scale,factor::production_stock_scale,factor::purchase_cost_floor_scale,factor::review_period_scale,factor::safety_stock_days_scale,factor::supplier_reliability_scale,factor::supplier_stock_scale,factor::transport_cost_scale,is_baseline,is_corner_case,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,run_id,status
1.0,1.0,1.0,1.0,1.0,,1.2,0.85,1.0,1.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,0.85,1.3,1.0,False,True,1039993.4462,0.987961,0.001374,0.010665,808.4366,1030230.9634,0.360604,12150.8785,1253977.5246,1264.375,26089.6798,33859.3234,33859.3234,2992.7639,2422.668,1238880.3292,1252254.2434,1045884.0509,1808.9009,1723.2812,455.9384,27019.4429,13373.9142,4768.137,full_run_0174,ok
1.0,1.0,1.0,1.0,1.0,,0.85,1.2,1.0,1.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,0.85,1.3,1.0,False,True,730073.5,0.98536,0.001824,0.012816,1133.0729,720472.6867,0.365225,11012.581,883276.3161,1785.0,21012.8675,29268.2375,29268.2375,49388.8882,2125.523,870344.9198,881665.1303,740782.0361,1972.2746,1611.1858,651.9271,23411.508,11320.2104,4131.4426,full_run_0175,ok
1.0,1.0,1.0,1.0,1.0,,1.2,1.2,1.0,1.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,0.85,1.3,1.0,False,True,1032444.3861,0.986085,0.001717,0.012197,1081.2576,1016622.7278,0.394253,14003.5963,1248848.5396,1785.0,29440.0224,41094.6624,41094.6624,34868.1306,2995.7111,1231471.3583,1246703.6751,1045884.0509,2176.1107,2144.8645,703.7424,30949.406,15232.3168,5461.6599,full_run_0176,ok
1.0,1.0,1.0,1.0,1.0,,0.85,0.85,1.0,0.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,1.3,1.0,False,True,994934.9329,0.994726,0.000646,0.004629,892.752,978479.75,0.293918,3312.3783,1190950.2491,1264.375,8740.419,10116.314,10116.314,70421.2353,709.0417,1184668.775,1190181.2619,1002722.4994,1807.4128,768.9873,371.623,12180.7427,5512.4869,2149.5428,full_run_0177,ok
1.0,1.0,1.0,1.0,1.0,,1.2,0.85,1.0,0.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,1.3,1.0,False,True,1407975.9137,0.995318,0.000552,0.00413,892.2777,1391380.9104,0.294293,3316.3919,1684762.7156,1264.375,12013.374,13955.814,13955.814,56619.0782,981.4376,1676875.0259,1683833.4787,1415682.3521,1808.9009,929.2369,372.0973,14967.6354,6958.4528,2641.3474,full_run_0178,ok
1.0,1.0,1.0,1.0,1.0,,0.85,1.2,1.0,0.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,1.3,1.0,False,True,989413.3653,0.99429,0.000721,0.00499,1249.3046,967424.121,0.300109,3976.4479,1186046.3837,1785.0,9099.1275,10475.0225,10475.0225,103175.9521,756.08,1179273.4707,1185191.6339,1002722.4994,2083.8183,854.7498,535.6954,13388.9694,5918.1632,2362.7593,full_run_0179,ok
1.0,1.0,1.0,1.0,1.0,,1.2,1.2,1.0,0.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,1.3,1.0,False,True,1400205.342,0.994893,0.000625,0.004482,1204.1154,1376770.1739,0.325426,4229.825,1677831.5253,1785.0,12580.128,14522.568,14522.568,100586.1648,1051.4651,1669263.5981,1676783.5017,1415682.3521,2176.1107,1048.0237,580.8846,16618.4461,7519.9036,2932.667,full_run_0180,ok
1.0,1.0,1.0,1.0,1.0,,0.85,0.85,1.0,1.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,1.3,1.0,False,True,995450.6238,0.988443,0.001263,0.010295,892.752,978479.75,0.293918,3312.3783,1199146.719,1264.375,24211.1441,28334.5483,28334.5483,4960.7068,1992.4191,1185287.604,1197632.4005,1002722.4994,1807.4128,1514.3185,371.623,25330.859,12344.7965,4470.1516,full_run_0181,ok
1.0,1.0,1.0,1.0,1.0,,1.2,0.85,1.0,1.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,1.3,1.0,False,True,1408431.1146,0.991397,0.000928,0.007675,892.2777,1391380.9104,0.294293,3316.3919,1691977.1185,1264.375,25669.3995,29945.0753,29945.0753,0.0,2096.5464,1677421.267,1690407.7065,1415682.3521,1808.9009,1569.412,372.0973,26575.257,12986.4396,4689.7512,full_run_0182,ok
1.0,1.0,1.0,1.0,1.0,,0.85,1.2,1.0,1.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,1.3,1.0,False,True,989948.0795,0.987712,0.001415,0.010873,1249.3046,967424.121,0.300109,3976.4479,1194593.5851,1785.0,25140.5525,29268.2375,29268.2375,34888.4352,2125.523,1179914.3867,1192903.6707,1002722.4994,2083.8183,1689.9144,535.6954,27024.1806,12989.284,4768.973,full_run_0183,ok
1.0,1.0,1.0,1.0,1.0,,1.2,1.2,1.0,1.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,1.3,1.0,False,True,1400942.2093,0.988477,0.001305,0.010218,1204.1154,1376770.1739,0.325426,4229.825,1689615.9725,1785.0,34686.1458,40512.5544,40512.5544,7079.6806,2947.7532,1670146.3354,1687410.8001,1415682.3521,2176.1107,2205.1724,580.8846,35408.5612,17264.4647,6248.5696,full_run_0184,ok
1.0,1.0,1.0,1.0,1.0,,0.85,0.85,1.0,0.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,1.3,1.0,False,True,994839.0352,0.995143,0.000628,0.00423,809.3853,978143.986,0.359853,3162.321,1190392.2339,1264.375,7373.1515,10116.314,10116.314,78055.6815,709.0417,1184610.0687,1189644.8427,1002722.4994,1807.4128,747.3912,454.9897,11105.5544,5034.774,1959.8037,full_run_0185,ok
1.0,1.0,1.0,1.0,1.0,,1.2,0.85,1.0,0.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,1.3,1.0,False,True,1407861.1523,0.99575,0.000534,0.003717,808.4366,1391044.7627,0.360604,3166.3766,1683951.2758,1264.375,10083.114,13955.814,13955.814,67119.9851,981.4376,1676793.7996,1683052.8861,1415682.3521,1808.9009,898.3897,455.9384,13413.862,6259.0865,2367.1521,full_run_0186,ok
1.0,1.0,1.0,1.0,1.0,,0.85,1.2,1.0,0.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,1.3,1.0,False,True,989369.329,0.994799,0.000702,0.004499,1304.8054,967395.3279,0.269017,3814.5529,1185378.7236,1785.0,7723.2325,10475.0225,10475.0225,111116.5947,756.08,1179214.1387,1184547.1727,1002722.4994,2083.8183,831.5509,480.1946,12153.4977,5333.034,2144.7349,full_run_0187,ok
1.0,1.0,1.0,1.0,1.0,,1.2,1.2,1.0,0.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,1.3,1.0,False,True,1400143.4818,0.995389,0.000606,0.004005,1265.5691,1376722.1195,0.290998,4048.1353,1676913.3277,1785.0,10637.688,14522.568,14522.568,111570.6396,1051.4651,1669181.7987,1675897.7378,1415682.3521,2176.1107,1015.5899,519.4309,14906.0178,6715.939,2630.4737,full_run_0188,ok
1.0,1.0,1.0,1.0,1.0,,0.85,0.85,1.0,1.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,1.3,1.0,False,True,995276.7208,0.989623,0.001223,0.009154,809.3853,978143.986,0.359853,3162.321,1197562.2413,1264.375,20503.7184,28728.9252,28728.9252,24396.7478,2020.2859,1185135.2914,1196097.2202,1002722.4994,1807.4128,1465.0211,454.9897,22266.5363,10961.9288,3929.3888,full_run_0189,ok
1.0,1.0,1.0,1.0,1.0,,1.2,0.85,1.0,1.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,1.3,1.0,False,True,1408394.7045,0.99108,0.001018,0.007902,808.4366,1391044.7627,0.360604,3166.3766,1692531.2577,1264.375,26089.6798,33859.3234,33859.3234,2992.7639,2422.668,1677434.0622,1690807.9764,1415682.3521,1808.9009,1723.2812,455.9384,27019.4429,13373.9142,4768.137,full_run_0190,ok
1.0,1.0,1.0,1.0,1.0,,0.85,1.2,1.0,1.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,1.3,1.0,False,True,989813.207,0.989144,0.00136,0.009496,1304.8054,967422.0328,0.269017,3841.2579,1192694.052,1785.0,21012.8675,29268.2375,29268.2375,56877.0576,2125.523,1179746.7408,1191072.4151,1002722.4994,2083.8183,1621.6369,480.1946,23449.6874,11325.6744,4138.1801,full_run_0191,ok
1.0,1.0,1.0,1.0,1.0,,1.2,1.2,1.0,1.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,1.3,1.0,False,True,1400771.6832,0.989727,0.001271,0.009002,1265.5691,1376765.827,0.290998,4091.8428,1687268.9274,1785.0,29440.0224,41094.6624,41094.6624,34868.1306,2995.7111,1669935.0789,1685124.6769,1415682.3521,2176.1107,2144.2505,519.4309,30888.002,15189.598,5450.8239,full_run_0192,ok
1.0,1.0,1.0,1.0,1.0,,0.85,0.85,1.0,0.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.0,False,True,715322.7865,0.978478,0.002156,0.019366,332.8502,708488.9736,0.736747,13926.5515,871835.0567,1264.375,28681.138,28834.5205,28834.5205,38731.6097,2112.5366,853071.0878,869955.2514,724622.9465,2348.6041,1879.8053,931.5248,35343.7764,16884.1636,0.0,full_run_0193,ok
1.0,1.0,1.0,1.0,1.0,,1.2,0.85,1.0,0.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.0,False,True,1010710.8357,0.980617,0.001944,0.017439,206.8581,998492.1413,0.836395,14941.4758,1229855.05,1264.375,38076.2426,39966.8806,39966.8806,14694.8108,2913.6115,1206017.0239,1227464.6935,1023071.2186,2511.5923,2390.3564,1057.5169,44301.6248,21447.6696,0.0,full_run_0194,ok
1.0,1.0,1.0,1.0,1.0,,0.85,1.2,1.0,0.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.0,False,True,714913.1862,0.978712,0.002171,0.019117,783.8575,709642.3531,0.560864,14226.5573,871296.1364,1785.0,28743.3373,28896.7198,28896.7198,47678.5703,2125.1626,852748.0314,869404.7603,724622.9465,2377.2862,1891.3761,1001.1425,34964.3228,16656.7289,0.0,full_run_0195,ok
1.0,1.0,1.0,1.0,1.0,,1.2,1.2,1.0,0.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.0,False,True,1008631.3778,0.980133,0.002096,0.017771,514.633,1008545.6821,0.71169,28086.5618,1229232.9722,1785.0,37920.6729,38137.2129,38137.2129,52300.9905,2917.4471,1204812.0387,1226656.8992,1023071.2186,2736.9757,2576.073,1270.367,45964.7125,21844.8605,0.0,full_run_0196,ok
1.0,1.0,1.0,1.0,1.0,,0.85,0.85,1.0,1.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.0,False,True,717116.0997,0.978782,0.002182,0.019036,320.922,712411.964,0.746181,17154.2276,873761.2558,1264.375,28235.9161,28265.3097,28265.3097,0.0,2110.1231,855221.6211,871854.9766,724622.9465,2339.2822,1906.2792,943.453,34855.4219,16633.3555,0.0,full_run_0197,ok
1.0,1.0,1.0,1.0,1.0,,1.2,0.85,1.0,1.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.0,False,True,1012487.1643,0.980624,0.002043,0.017333,206.8581,1008870.3225,0.836395,18298.0801,1232055.3087,1264.375,43898.772,43898.772,43898.772,0.0,3193.8838,1208182.632,1229538.3337,1023071.2186,2502.2705,2516.975,1057.5169,43766.6872,21355.7017,0.0,full_run_0198,ok
1.0,1.0,1.0,1.0,1.0,,0.85,1.2,1.0,1.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.0,False,True,717370.4431,0.978716,0.002257,0.019027,814.4294,715231.5501,0.543737,18363.772,874295.9131,1785.0,29706.2875,29707.2875,29707.2875,0.0,2220.7325,855687.8034,872322.9065,724622.9465,2372.6253,1973.0066,970.5706,34837.9176,16635.1031,0.0,full_run_0199,ok
1.0,1.0,1.0,1.0,1.0,,1.2,1.2,1.0,1.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.0,False,True,1008647.4985,0.980334,0.002122,0.017544,479.9721,1001691.5652,0.731108,17426.5682,1229018.1556,1785.0,39958.047,40098.7482,40098.7482,0.0,3024.4202,1204848.2551,1226409.8345,1023071.2186,2722.9929,2608.3211,1305.0279,45157.7137,21561.5794,0.0,full_run_0200,ok
1.0,1.0,1.0,1.0,1.0,,0.85,0.85,1.0,0.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.0,False,True,713745.8209,0.977828,0.00238,0.019792,318.8674,706014.7723,0.747806,10594.5799,870514.2486,1264.375,29976.8128,36404.996,36404.996,138824.8942,2633.5933,851213.3623,868442.1989,724622.9465,2353.265,2072.0497,945.5076,35435.6432,17228.8366,0.0,full_run_0201,ok
1.0,1.0,1.0,1.0,1.0,,1.2,0.85,1.0,0.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.0,False,True,1010007.023,0.980266,0.002103,0.017631,182.1019,1002581.5915,0.855975,16745.3989,1229460.4726,1264.375,40951.7785,42431.3215,42431.3215,80352.1028,3209.2499,1205198.4329,1226874.539,1023071.2186,2516.2533,2585.9336,1082.2731,44534.8226,21676.1061,0.0,full_run_0202,ok
1.0,1.0,1.0,1.0,1.0,,0.85,1.2,1.0,0.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.0,False,True,713152.341,0.977707,0.002404,0.019889,850.2138,707408.1796,0.52369,12094.4586,870054.2374,1785.0,30295.585,36507.039,36507.039,147759.8855,2646.0438,850658.2248,867962.5666,724622.9465,2391.269,2091.6708,934.7862,35688.8369,17304.3418,0.0,full_run_0203,ok
1.0,1.0,1.0,1.0,1.0,,1.2,1.2,1.0,0.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.0,False,True,1005086.0984,0.979305,0.002314,0.018382,491.3283,1003669.3028,0.724746,19884.6636,1225963.4148,1785.0,42880.0544,48241.7899,48241.7899,187155.1961,3611.1876,1200591.7362,1223126.8599,1023071.2186,2750.9585,2836.5549,1293.6717,46579.1057,22535.1237,0.0,full_run_0204,ok
1.0,1.0,1.0,1.0,1.0,,0.85,0.85,1.0,1.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.0,False,True,720856.6898,0.977349,0.002764,0.019887,316.2611,718747.9232,0.749868,14398.0878,879661.1453,1264.375,39181.5756,39352.0498,39352.0498,22264.0411,3064.5976,859736.064,877230.0941,724622.9465,2353.265,2431.0512,948.1139,35708.1567,17494.0302,0.0,full_run_0205,ok
1.0,1.0,1.0,1.0,1.0,,1.2,0.85,1.0,1.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.0,False,True,1020016.3398,0.979856,0.002417,0.017727,182.1019,1011755.7059,0.855975,17569.8017,1242233.3076,1264.375,49416.4089,49658.8583,49658.8583,14065.7516,3895.952,1217209.613,1239230.5976,1023071.2186,2516.2533,3002.71,1082.2731,44649.7413,22020.9846,0.0,full_run_0206,ok
1.0,1.0,1.0,1.0,1.0,,0.85,1.2,1.0,1.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.0,False,True,720562.0658,0.977206,0.002799,0.019994,805.1075,718933.7712,0.548959,14469.9476,879601.9226,1785.0,39778.0263,39959.2038,39959.2038,24401.7418,3101.7102,859552.6526,877139.6472,724622.9465,2391.269,2462.2754,979.8925,35976.0694,17586.9946,0.0,full_run_0207,ok
1.0,1.0,1.0,1.0,1.0,,1.2,1.2,1.0,1.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.0,False,True,1015903.0572,0.978936,0.002699,0.018365,525.9893,1020142.6109,0.705328,22852.4375,1239705.6332,1785.0,55542.1075,55665.0456,55665.0456,31791.1161,4361.74,1213592.1484,1236359.4728,1023071.2186,2741.6366,3346.1604,1259.0107,46434.3953,22767.3244,0.0,full_run_0208,ok
1.0,1.0,1.0,1.0,1.0,,0.85,0.85,1.0,0.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.0,False,True,974510.7402,0.980563,0.001941,0.017496,398.7235,956737.7747,0.684648,11351.3216,1185132.7634,1264.375,35480.3928,39608.0778,39608.0778,50483.198,2845.531,1162097.1533,1182832.6984,986563.4098,2497.5313,2300.065,865.6515,42715.444,20735.5451,0.0,full_run_0209,ok
1.0,1.0,1.0,1.0,1.0,,1.2,0.85,1.0,0.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.0,False,True,1380424.4375,0.985267,0.001497,0.013236,320.5582,1363477.3831,0.746469,14127.52,1670938.7149,1264.375,38076.2426,43395.4744,43395.4744,15968.359,3144.7275,1646320.1325,1668436.9142,1392869.5197,2552.8296,2501.8006,943.8168,45476.5947,22116.7818,0.0,full_run_0210,ok
1.0,1.0,1.0,1.0,1.0,,0.85,1.2,1.0,0.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.0,False,True,973188.7727,0.980339,0.001977,0.017684,850.0,955422.291,0.52381,11512.3382,1184071.3405,1785.0,35799.165,39926.85,39926.85,74118.5038,2880.1096,1160791.1182,1181730.6442,986563.4098,2549.8925,2340.6963,935.0,43235.7585,20939.5259,0.0,full_run_0211,ok
1.0,1.0,1.0,1.0,1.0,,1.2,1.2,1.0,0.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.0,False,True,1371770.975,0.980702,0.001977,0.017322,507.4188,1351470.4377,0.715732,19109.0836,1670006.1115,1785.0,50649.8144,56119.3449,56119.3449,71102.1552,4145.0386,1637778.2215,1666705.2503,1392869.5197,2974.3492,3300.8611,1277.5812,59671.7118,28927.0288,0.0,full_run_0212,ok
1.0,1.0,1.0,1.0,1.0,,0.85,0.85,1.0,1.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.0,False,True,976867.5996,0.979518,0.002084,0.018398,377.4735,964852.9277,0.701454,15357.1012,1189274.1395,1264.375,41809.0432,42737.7587,42737.7587,0.0,3100.6763,1164915.3973,1186796.1818,986563.4098,2497.1092,2477.9577,886.9015,44943.5396,21880.7845,0.0,full_run_0213,ok
1.0,1.0,1.0,1.0,1.0,,1.2,0.85,1.0,1.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.0,False,True,1382146.8349,0.984834,0.00155,0.013616,351.4169,1370406.0982,0.722063,15758.6659,1673749.2498,1264.375,44379.4828,45160.7374,45160.7374,0.0,3273.6608,1648365.2879,1671155.3822,1392869.5197,2549.3238,2593.8676,912.9581,46762.8882,22790.0943,0.0,full_run_0214,ok
1.0,1.0,1.0,1.0,1.0,,0.85,1.2,1.0,1.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.0,False,True,975950.52,0.979045,0.002156,0.0188,828.75,966091.5383,0.535714,16537.1599,1188997.8674,1785.0,43809.73,44279.73,44279.73,0.0,3218.1298,1164082.0146,1186434.9332,986563.4098,2545.2316,2562.9342,956.25,45912.7028,22352.9186,0.0,full_run_0215,ok
1.0,1.0,1.0,1.0,1.0,,1.2,1.2,1.0,1.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.0,False,True,1374922.9826,0.979953,0.002043,0.018004,502.9038,1361494.0599,0.718261,23422.0353,1675169.268,1785.0,59298.7667,60402.3326,60402.3326,0.0,4381.4424,1641587.4088,1671747.1301,1392869.5197,2983.671,3422.1379,1282.0962,61941.3689,30159.7213,0.0,full_run_0216,ok
1.0,1.0,1.0,1.0,1.0,,0.85,0.85,1.0,0.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.0,False,True,973070.4457,0.98274,0.001858,0.015402,359.9345,954078.6822,0.715326,8712.976,1180741.0068,1264.375,29976.8128,39608.0778,39608.0778,184149.3992,2845.531,1160361.7973,1178547.1895,986563.4098,2497.5313,2193.8173,904.4405,37193.8219,18185.3922,0.0,full_run_0217,ok
1.0,1.0,1.0,1.0,1.0,,1.2,0.85,1.0,0.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.0,False,True,1378587.0882,0.984841,0.001572,0.013587,270.0156,1361444.2338,0.786443,10517.1429,1669409.7904,1264.375,40951.7785,42472.3515,42472.3515,80418.0666,3222.5112,1644103.5034,1666786.2624,1392869.5197,2552.8296,2623.528,994.3594,46724.3603,22682.759,0.0,full_run_0218,ok
1.0,1.0,1.0,1.0,1.0,,0.85,1.2,1.0,0.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.0,False,True,971772.2425,0.98251,0.001894,0.015596,786.25,953123.6109,0.559524,8939.5493,1179712.8948,1785.0,30295.585,39926.85,39926.85,208478.5623,2880.1096,1159079.7727,1177478.8436,986563.4098,2545.2316,2234.0512,998.75,37726.3737,18399.0709,0.0,full_run_0219,ok
1.0,1.0,1.0,1.0,1.0,,1.2,1.2,1.0,0.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.0,False,True,1369195.4349,0.982873,0.001899,0.015228,448.1567,1339973.3075,0.748932,8293.7152,1663205.6758,1785.0,42880.0544,56477.1344,56477.1344,262270.0394,4166.506,1634719.2502,1660046.7775,1392869.5197,2983.671,3158.8984,1336.8433,51860.3409,25327.5273,0.0,full_run_0220,ok
1.0,1.0,1.0,1.0,1.0,,0.85,0.85,1.0,1.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.0,False,True,978540.1376,0.979558,0.002184,0.018258,359.9345,960856.9901,0.715326,13914.9968,1191277.8368,1264.375,39268.361,39438.8351,39438.8351,22328.1179,3092.6475,1166925.4277,1188676.1374,986563.4098,2497.5313,2601.6994,904.4405,44909.083,21750.7097,0.0,full_run_0221,ok
1.0,1.0,1.0,1.0,1.0,,1.2,0.85,1.0,1.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.0,False,True,1388516.4802,0.98449,0.001807,0.013703,270.0156,1373663.9287,0.786443,14460.2789,1682108.3961,1264.375,49416.4089,49658.8583,49658.8583,14065.7516,3895.952,1656018.7738,1679069.3531,1392869.5197,2552.8296,3039.043,994.3594,46912.4318,23050.5792,0.0,full_run_0222,ok
1.0,1.0,1.0,1.0,1.0,,0.85,1.2,1.0,1.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.0,False,True,976974.9927,0.979144,0.002233,0.018623,786.25,959990.5985,0.559524,14302.6193,1190144.5445,1785.0,39915.1725,40096.35,40096.35,24523.66,3146.0372,1165323.0729,1187487.0742,986563.4098,2545.2316,2657.4703,998.75,45842.0436,22164.0013,0.0,full_run_0223,ok
1.0,1.0,1.0,1.0,1.0,,1.2,1.2,1.0,1.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.0,False,True,1376655.3069,0.980013,0.00215,0.017837,448.1567,1345542.1907,0.748932,11173.3624,1677188.7179,1785.0,55595.1439,55718.082,55718.082,31791.1161,4378.8819,1643666.5355,1673582.3221,1392869.5197,2983.671,3606.3957,1336.8433,61886.1945,29915.7866,0.0,full_run_0224,ok
1.0,1.0,1.0,1.0,1.0,,0.85,0.85,1.0,0.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.3,1.0,False,True,734424.3025,0.991675,0.000923,0.007401,634.6315,720221.6544,0.498067,7193.46,881673.9674,1264.375,8737.9109,10105.1784,10105.1784,65975.0088,707.6207,874334.2698,880859.9411,740782.0361,1796.4016,814.0263,629.7435,14257.4582,6525.6713,0.0,full_run_0225,ok
1.0,1.0,1.0,1.0,1.0,,1.2,0.85,1.0,0.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.3,1.0,False,True,1039940.8024,0.992668,0.000773,0.006558,633.3184,1026320.7471,0.499106,8254.0599,1247727.8185,1264.375,11975.8659,13906.1259,13906.1259,51112.3203,967.197,1238580.0348,1246763.1415,1045884.0509,1797.8897,964.6769,631.0566,17501.1329,8183.1067,0.0,full_run_0226,ok
1.0,1.0,1.0,1.0,1.0,,0.85,1.2,1.0,0.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.3,1.0,False,True,730023.8067,0.991085,0.001018,0.007897,817.922,717075.0068,0.54178,8668.9954,877843.2367,1785.0,9090.5,10466.395,10466.395,91438.2839,755.5623,870017.2773,876949.226,740782.0361,1984.7358,894.0107,967.078,15471.761,6931.9487,0.0,full_run_0227,ok
