record_index,system,component,supplier,role_hint,action,detail
35,Manchette acc. Mobile,A5086 - Aluminium,ESPACE,tier1,resolve_multiple_primary,kept ESPACE as baseline primary; 6 suppliers retained as alternatives
36,Manchette équipée,A5086 - Aluminium,,,normalize_transport,from_supplier_to_safran: ['Camion'] -> ['truck']
36,Manchette équipée,A5086 - Aluminium,,,normalize_transport,"to_first_transformation: ['Train', 'Camion', 'Bateau'] -> ['rail', 'truck', 'ship']"
36,Manchette équipée,A5086 - Aluminium,,,normalize_transport,mine_to_refinery: ['Bateau'] -> ['ship']
36,Manchette équipée,A5086 - Aluminium,Alcoa,tier4_raw_material,clean_supplier,source/site normalization
36,Manchette équipée,A5086 - Aluminium,Constellium,tier3_first_transformation,clean_supplier,source/site normalization
36,Manchette équipée,A5086 - Aluminium,Austria metall,transformation,clean_supplier,name_normalized:Austria metall->AMAG Austria Metall
36,Manchette équipée,A5086 - Aluminium,Hindalco,tier4_raw_material,clean_supplier,name_normalized:Hindalco->Hindalco Industries
36,Manchette équipée,A5086 - Aluminium,Aluminium Corporation of China,material,clean_supplier,name_normalized:Aluminium Corporation of China->Aluminium Corporation of China / Chalco
36,Manchette équipée,A5086 - Aluminium,Thyssen group,tier3_first_transformation,clean_supplier,name_normalized:Thyssen group->thyssenkrupp Materials France
36,Manchette équipée,A5086 - Aluminium,TATA Steel,tier4_raw_material,clean_supplier,name_normalized:TATA Steel->Tata Steel
36,Manchette équipée,A5086 - Aluminium,Euralliage,tier3_first_transformation,clean_supplier,name_normalized:Euralliage->Euralliage Ile de France
36,Manchette équipée,A5086 - Aluminium,Thyssen group,tier3_first_transformation,clean_supplier,name_normalized:Thyssen group->thyssenkrupp Materials France
36,Manchette équipée,A5086 - Aluminium,Figeac Aero,tier1,clean_supplier,source/site normalization
36,Manchette équipée,A5086 - Aluminium,GATTEFIN,tier1,clean_supplier,name_normalized:GATTEFIN->ETS Gattefin
36,Manchette équipée,A5086 - Aluminium,SUMPAR,tier2_second_transformation,clean_supplier,role_normalized:tier2_second_transformation->tier1
36,Manchette équipée,A5086 - Aluminium,Segnere Aero SAS,tier1,clean_supplier,name_normalized:Segnere Aero SAS->Groupe Segnere / SEGNERE Ade
36,Manchette équipée,A5086 - Aluminium,Figeac Aéro,tier1,clean_supplier,name_normalized:Figeac Aéro->Figeac Aero
36,Manchette équipée,A5086 - Aluminium,SENIOR AEROSPACE,tier1,clean_supplier,name_normalized:SENIOR AEROSPACE->Senior Aerospace Thailand
36,Manchette équipée,A5086 - Aluminium,SAFRAN,oem,clean_supplier,name_normalized:SAFRAN->Safran Seats / Safran internal group
36,Manchette équipée,A5086 - Aluminium,Safran Seats / Safran internal group,oem,move_oem_out_of_suppliers,OEM/internal integrator moved to oem_sites
36,Manchette équipée,A5086 - Aluminium,Lauak Group,tier1,clean_supplier,name_normalized:Lauak Group->Groupe LAUAK
36,Manchette équipée,A5086 - Aluminium,GATTEFIN,tier1,clean_supplier,name_normalized:GATTEFIN->ETS Gattefin
36,Manchette équipée,A5086 - Aluminium,Safran,oem,clean_supplier,name_normalized:Safran->Safran Seats / Safran internal group
36,Manchette équipée,A5086 - Aluminium,Safran Seats / Safran internal group,oem,move_oem_out_of_suppliers,OEM/internal integrator moved to oem_sites
36,Manchette équipée,A5086 - Aluminium,thyssenkrupp Materials France,tier3_first_transformation,dedupe_supplier,merged duplicate supplier/site/role entry
36,Manchette équipée,A5086 - Aluminium,Figeac Aero,tier1,dedupe_supplier,merged duplicate supplier/site/role entry
36,Manchette équipée,A5086 - Aluminium,JV Group,tier1,dedupe_supplier,merged duplicate supplier/site/role entry
36,Manchette équipée,A5086 - Aluminium,ETS Gattefin,tier1,dedupe_supplier,merged duplicate supplier/site/role entry
36,Manchette équipée,A5086 - Aluminium,Safran Seats / Safran internal group,oem,dedupe_oem,merged duplicate supplier/site/role entry
36,Manchette équipée,A5086 - Aluminium,Alcoa,tier4_raw_material,resolve_multiple_primary,kept Alcoa as baseline primary; 1 suppliers retained as alternatives
36,Manchette équipée,A5086 - Aluminium,AMAG Austria Metall,tier3_first_transformation,resolve_multiple_primary,kept AMAG Austria Metall as baseline primary; 1 suppliers retained as alternatives
36,Manchette équipée,A5086 - Aluminium,ESPACE,tier1,resolve_multiple_primary,kept ESPACE as baseline primary; 6 suppliers retained as alternatives
37,Renfort tubulaire,A5086 - Aluminium,,,normalize_transport,from_supplier_to_safran: ['Camion'] -> ['truck']
37,Renfort tubulaire,A5086 - Aluminium,,,normalize_transport,"to_first_transformation: ['Train', 'Camion', 'Bateau'] -> ['rail', 'truck', 'ship']"
37,Renfort tubulaire,A5086 - Aluminium,,,normalize_transport,mine_to_refinery: ['Bateau'] -> ['ship']
37,Renfort tubulaire,A5086 - Aluminium,Alcoa,tier4_raw_material,clean_supplier,source/site normalization
37,Renfort tubulaire,A5086 - Aluminium,Constellium,tier3_first_transformation,clean_supplier,source/site normalization
37,Renfort tubulaire,A5086 - Aluminium,Austria metall,transformation,clean_supplier,name_normalized:Austria metall->AMAG Austria Metall
37,Renfort tubulaire,A5086 - Aluminium,Hindalco,tier4_raw_material,clean_supplier,name_normalized:Hindalco->Hindalco Industries
37,Renfort tubulaire,A5086 - Aluminium,Aluminium Corporation of China,material,clean_supplier,name_normalized:Aluminium Corporation of China->Aluminium Corporation of China / Chalco
37,Renfort tubulaire,A5086 - Aluminium,Thyssen group,tier3_first_transformation,clean_supplier,name_normalized:Thyssen group->thyssenkrupp Materials France
37,Renfort tubulaire,A5086 - Aluminium,TATA Steel,tier4_raw_material,clean_supplier,name_normalized:TATA Steel->Tata Steel
37,Renfort tubulaire,A5086 - Aluminium,Euralliage,tier3_first_transformation,clean_supplier,name_normalized:Euralliage->Euralliage Ile de France
37,Renfort tubulaire,A5086 - Aluminium,Thyssen group,tier3_first_transformation,clean_supplier,name_normalized:Thyssen group->thyssenkrupp Materials France
37,Renfort tubulaire,A5086 - Aluminium,Figeac Aero,tier1,clean_supplier,source/site normalization
37,Renfort tubulaire,A5086 - Aluminium,GATTEFIN,tier1,clean_supplier,name_normalized:GATTEFIN->ETS Gattefin
37,Renfort tubulaire,A5086 - Aluminium,SUMPAR,tier2_second_transformation,clean_supplier,role_normalized:tier2_second_transformation->tier1
37,Renfort tubulaire,A5086 - Aluminium,Segnere Aero SAS,tier1,clean_supplier,name_normalized:Segnere Aero SAS->Groupe Segnere / SEGNERE Ade
37,Renfort tubulaire,A5086 - Aluminium,Figeac Aéro,tier1,clean_supplier,name_normalized:Figeac Aéro->Figeac Aero
37,Renfort tubulaire,A5086 - Aluminium,SENIOR AEROSPACE,tier1,clean_supplier,name_normalized:SENIOR AEROSPACE->Senior Aerospace Thailand
37,Renfort tubulaire,A5086 - Aluminium,SAFRAN,oem,clean_supplier,name_normalized:SAFRAN->Safran Seats / Safran internal group
37,Renfort tubulaire,A5086 - Aluminium,Safran Seats / Safran internal group,oem,move_oem_out_of_suppliers,OEM/internal integrator moved to oem_sites
37,Renfort tubulaire,A5086 - Aluminium,Lauak Group,tier1,clean_supplier,name_normalized:Lauak Group->Groupe LAUAK
37,Renfort tubulaire,A5086 - Aluminium,GATTEFIN,tier1,clean_supplier,name_normalized:GATTEFIN->ETS Gattefin
37,Renfort tubulaire,A5086 - Aluminium,Safran,oem,clean_supplier,name_normalized:Safran->Safran Seats / Safran internal group
37,Renfort tubulaire,A5086 - Aluminium,Safran Seats / Safran internal group,oem,move_oem_out_of_suppliers,OEM/internal integrator moved to oem_sites
37,Renfort tubulaire,A5086 - Aluminium,thyssenkrupp Materials France,tier3_first_transformation,dedupe_supplier,merged duplicate supplier/site/role entry
37,Renfort tubulaire,A5086 - Aluminium,Figeac Aero,tier1,dedupe_supplier,merged duplicate supplier/site/role entry
37,Renfort tubulaire,A5086 - Aluminium,JV Group,tier1,dedupe_supplier,merged duplicate supplier/site/role entry
37,Renfort tubulaire,A5086 - Aluminium,ETS Gattefin,tier1,dedupe_supplier,merged duplicate supplier/site/role entry
37,Renfort tubulaire,A5086 - Aluminium,Safran Seats / Safran internal group,oem,dedupe_oem,merged duplicate supplier/site/role entry
37,Renfort tubulaire,A5086 - Aluminium,Alcoa,tier4_raw_material,resolve_multiple_primary,kept Alcoa as baseline primary; 1 suppliers retained as alternatives
37,Renfort tubulaire,A5086 - Aluminium,AMAG Austria Metall,tier3_first_transformation,resolve_multiple_primary,kept AMAG Austria Metall as baseline primary; 1 suppliers retained as alternatives
37,Renfort tubulaire,A5086 - Aluminium,ESPACE,tier1,resolve_multiple_primary,kept ESPACE as baseline primary; 6 suppliers retained as alternatives
38,Stowage assemblé avec porte,A5086 - Aluminium,,,normalize_transport,from_supplier_to_safran: ['Camion'] -> ['truck']
38,Stowage assemblé avec porte,A5086 - Aluminium,,,normalize_transport,"to_first_transformation: ['Train', 'Camion', 'Bateau'] -> ['rail', 'truck', 'ship']"
38,Stowage assemblé avec porte,A5086 - Aluminium,,,normalize_transport,"mine_to_refinery: ['Bateau', 'Camion', 'Train'] -> ['ship', 'truck', 'rail']"
38,Stowage assemblé avec porte,A5086 - Aluminium,Alcoa,tier4_raw_material,clean_supplier,source/site normalization
38,Stowage assemblé avec porte,A5086 - Aluminium,Constellium,tier3_first_transformation,clean_supplier,source/site normalization
38,Stowage assemblé avec porte,A5086 - Aluminium,Austria metall,transformation,clean_supplier,name_normalized:Austria metall->AMAG Austria Metall
38,Stowage assemblé avec porte,A5086 - Aluminium,Hindalco,tier4_raw_material,clean_supplier,name_normalized:Hindalco->Hindalco Industries
38,Stowage assemblé avec porte,A5086 - Aluminium,Aluminium Corporation of China,material,clean_supplier,name_normalized:Aluminium Corporation of China->Aluminium Corporation of China / Chalco
38,Stowage assemblé avec porte,A5086 - Aluminium,Thyssen group,tier3_first_transformation,clean_supplier,name_normalized:Thyssen group->thyssenkrupp Materials France
38,Stowage assemblé avec porte,A5086 - Aluminium,TATA Steel,tier4_raw_material,clean_supplier,name_normalized:TATA Steel->Tata Steel
38,Stowage assemblé avec porte,A5086 - Aluminium,Euralliage,tier3_first_transformation,clean_supplier,name_normalized:Euralliage->Euralliage Ile de France
38,Stowage assemblé avec porte,A5086 - Aluminium,Thyssen group,tier3_first_transformation,clean_supplier,name_normalized:Thyssen group->thyssenkrupp Materials France
38,Stowage assemblé avec porte,A5086 - Aluminium,Figeac Aero,tier1,clean_supplier,source/site normalization
38,Stowage assemblé avec porte,A5086 - Aluminium,GATTEFIN,tier1,clean_supplier,name_normalized:GATTEFIN->ETS Gattefin
38,Stowage assemblé avec porte,A5086 - Aluminium,SUMPAR,tier2_second_transformation,clean_supplier,role_normalized:tier2_second_transformation->tier1
38,Stowage assemblé avec porte,A5086 - Aluminium,Segnere Aero SAS,tier1,clean_supplier,name_normalized:Segnere Aero SAS->Groupe Segnere / SEGNERE Ade
38,Stowage assemblé avec porte,A5086 - Aluminium,Figeac Aéro,tier1,clean_supplier,name_normalized:Figeac Aéro->Figeac Aero
38,Stowage assemblé avec porte,A5086 - Aluminium,SENIOR AEROSPACE,tier1,clean_supplier,name_normalized:SENIOR AEROSPACE->Senior Aerospace Thailand
38,Stowage assemblé avec porte,A5086 - Aluminium,SAFRAN,oem,clean_supplier,name_normalized:SAFRAN->Safran Seats / Safran internal group
38,Stowage assemblé avec porte,A5086 - Aluminium,Safran Seats / Safran internal group,oem,move_oem_out_of_suppliers,OEM/internal integrator moved to oem_sites
38,Stowage assemblé avec porte,A5086 - Aluminium,Lauak Group,tier1,clean_supplier,name_normalized:Lauak Group->Groupe LAUAK
38,Stowage assemblé avec porte,A5086 - Aluminium,GATTEFIN,tier1,clean_supplier,name_normalized:GATTEFIN->ETS Gattefin
38,Stowage assemblé avec porte,A5086 - Aluminium,Safran,oem,clean_supplier,name_normalized:Safran->Safran Seats / Safran internal group
38,Stowage assemblé avec porte,A5086 - Aluminium,Safran Seats / Safran internal group,oem,move_oem_out_of_suppliers,OEM/internal integrator moved to oem_sites
38,Stowage assemblé avec porte,A5086 - Aluminium,thyssenkrupp Materials France,tier3_first_transformation,dedupe_supplier,merged duplicate supplier/site/role entry
38,Stowage assemblé avec porte,A5086 - Aluminium,Figeac Aero,tier1,dedupe_supplier,merged duplicate supplier/site/role entry
38,Stowage assemblé avec porte,A5086 - Aluminium,JV Group,tier1,dedupe_supplier,merged duplicate supplier/site/role entry
38,Stowage assemblé avec porte,A5086 - Aluminium,ETS Gattefin,tier1,dedupe_supplier,merged duplicate supplier/site/role entry
38,Stowage assemblé avec porte,A5086 - Aluminium,Safran Seats / Safran internal group,oem,dedupe_oem,merged duplicate supplier/site/role entry
38,Stowage assemblé avec porte,A5086 - Aluminium,Alcoa,tier4_raw_material,resolve_multiple_primary,kept Alcoa as baseline primary; 1 suppliers retained as alternatives
38,Stowage assemblé avec porte,A5086 - Aluminium,AMAG Austria Metall,tier3_first_transformation,resolve_multiple_primary,kept AMAG Austria Metall as baseline primary; 1 suppliers retained as alternatives
38,Stowage assemblé avec porte,A5086 - Aluminium,ESPACE,tier1,resolve_multiple_primary,kept ESPACE as baseline primary; 6 suppliers retained as alternatives
39,Structure ottoman horizontale,A5086 - Aluminium,,,normalize_transport,from_supplier_to_safran: ['Camion'] -> ['truck']
39,Structure ottoman horizontale,A5086 - Aluminium,,,normalize_transport,"to_first_transformation: ['Train', 'Camion', 'Bateau'] -> ['rail', 'truck', 'ship']"
39,Structure ottoman horizontale,A5086 - Aluminium,,,normalize_transport,mine_to_refinery: ['Bateau'] -> ['ship']
39,Structure ottoman horizontale,A5086 - Aluminium,Alcoa,tier4_raw_material,clean_supplier,source/site normalization
39,Structure ottoman horizontale,A5086 - Aluminium,Constellium,tier3_first_transformation,clean_supplier,source/site normalization
39,Structure ottoman horizontale,A5086 - Aluminium,Austria metall,transformation,clean_supplier,name_normalized:Austria metall->AMAG Austria Metall
39,Structure ottoman horizontale,A5086 - Aluminium,Hindalco,tier4_raw_material,clean_supplier,name_normalized:Hindalco->Hindalco Industries
39,Structure ottoman horizontale,A5086 - Aluminium,Aluminium Corporation of China,material,clean_supplier,name_normalized:Aluminium Corporation of China->Aluminium Corporation of China / Chalco
39,Structure ottoman horizontale,A5086 - Aluminium,Thyssen group,tier3_first_transformation,clean_supplier,name_normalized:Thyssen group->thyssenkrupp Materials France
39,Structure ottoman horizontale,A5086 - Aluminium,TATA Steel,tier4_raw_material,clean_supplier,name_normalized:TATA Steel->Tata Steel
39,Structure ottoman horizontale,A5086 - Aluminium,Euralliage,tier3_first_transformation,clean_supplier,name_normalized:Euralliage->Euralliage Ile de France
39,Structure ottoman horizontale,A5086 - Aluminium,Thyssen group,tier3_first_transformation,clean_supplier,name_normalized:Thyssen group->thyssenkrupp Materials France
39,Structure ottoman horizontale,A5086 - Aluminium,Figeac Aero,tier1,clean_supplier,source/site normalization
39,Structure ottoman horizontale,A5086 - Aluminium,GATTEFIN,tier1,clean_supplier,name_normalized:GATTEFIN->ETS Gattefin
39,Structure ottoman horizontale,A5086 - Aluminium,SUMPAR,tier2_second_transformation,clean_supplier,role_normalized:tier2_second_transformation->tier1
39,Structure ottoman horizontale,A5086 - Aluminium,Segnere Aero SAS,tier1,clean_supplier,name_normalized:Segnere Aero SAS->Groupe Segnere / SEGNERE Ade
39,Structure ottoman horizontale,A5086 - Aluminium,Figeac Aéro,tier1,clean_supplier,name_normalized:Figeac Aéro->Figeac Aero
39,Structure ottoman horizontale,A5086 - Aluminium,SENIOR AEROSPACE,tier1,clean_supplier,name_normalized:SENIOR AEROSPACE->Senior Aerospace Thailand
39,Structure ottoman horizontale,A5086 - Aluminium,SAFRAN,oem,clean_supplier,name_normalized:SAFRAN->Safran Seats / Safran internal group
39,Structure ottoman horizontale,A5086 - Aluminium,Safran Seats / Safran internal group,oem,move_oem_out_of_suppliers,OEM/internal integrator moved to oem_sites
39,Structure ottoman horizontale,A5086 - Aluminium,Lauak Group,tier1,clean_supplier,name_normalized:Lauak Group->Groupe LAUAK
39,Structure ottoman horizontale,A5086 - Aluminium,GATTEFIN,tier1,clean_supplier,name_normalized:GATTEFIN->ETS Gattefin
39,Structure ottoman horizontale,A5086 - Aluminium,Safran,oem,clean_supplier,name_normalized:Safran->Safran Seats / Safran internal group
39,Structure ottoman horizontale,A5086 - Aluminium,Safran Seats / Safran internal group,oem,move_oem_out_of_suppliers,OEM/internal integrator moved to oem_sites
39,Structure ottoman horizontale,A5086 - Aluminium,thyssenkrupp Materials France,tier3_first_transformation,dedupe_supplier,merged duplicate supplier/site/role entry
