capacity_node::M-1430,capacity_node::M-1810,capacity_node::SDC-1450,case_id,case_input,case_output_dir,demand_item::item:268091,demand_item::item:268967,edge_src_lead_time::SDC-1450,edge_src_lead_time::SDC-VD0500655A,edge_src_lead_time::SDC-VD0505677A,edge_src_lead_time::SDC-VD0508918A,edge_src_lead_time::SDC-VD0514881A,edge_src_lead_time::SDC-VD0518684A,edge_src_lead_time::SDC-VD0519670A,edge_src_lead_time::SDC-VD0520115A,edge_src_lead_time::SDC-VD0520132A,edge_src_lead_time::SDC-VD0525412A,edge_src_lead_time::SDC-VD0901566A,edge_src_lead_time::SDC-VD0910216A,edge_src_lead_time::SDC-VD0914320A,edge_src_lead_time::SDC-VD0914360C,edge_src_lead_time::SDC-VD0914690A,edge_src_lead_time::SDC-VD0949099A,edge_src_lead_time::SDC-VD0951020A,edge_src_lead_time::SDC-VD0960508A,edge_src_lead_time::SDC-VD0964290A,edge_src_lead_time::SDC-VD0972460A,edge_src_lead_time::SDC-VD0975221A,edge_src_lead_time::SDC-VD0989480A,edge_src_lead_time::SDC-VD0990780A,edge_src_lead_time::SDC-VD0993480A,edge_src_lead_time::SDC-VD1091642A,edge_src_lead_time::SDC-VD1095770A,edge_src_lead_time::SDC-VD1096202A,edge_src_reliability::SDC-1450,edge_src_reliability::SDC-VD0500655A,edge_src_reliability::SDC-VD0505677A,edge_src_reliability::SDC-VD0508918A,edge_src_reliability::SDC-VD0514881A,edge_src_reliability::SDC-VD0518684A,edge_src_reliability::SDC-VD0519670A,edge_src_reliability::SDC-VD0520115A,edge_src_reliability::SDC-VD0520132A,edge_src_reliability::SDC-VD0525412A,edge_src_reliability::SDC-VD0901566A,edge_src_reliability::SDC-VD0910216A,edge_src_reliability::SDC-VD0914320A,edge_src_reliability::SDC-VD0914360C,edge_src_reliability::SDC-VD0914690A,edge_src_reliability::SDC-VD0949099A,edge_src_reliability::SDC-VD0951020A,edge_src_reliability::SDC-VD0960508A,edge_src_reliability::SDC-VD0964290A,edge_src_reliability::SDC-VD0972460A,edge_src_reliability::SDC-VD0975221A,edge_src_reliability::SDC-VD0989480A,edge_src_reliability::SDC-VD0990780A,edge_src_reliability::SDC-VD0993480A,edge_src_reliability::SDC-VD1091642A,edge_src_reliability::SDC-VD1095770A,edge_src_reliability::SDC-VD1096202A,error,factor::capacity_scale,factor::demand_scale,factor::lead_time_scale,factor::production_stock_scale,factor::safety_stock_days_scale,factor::supplier_capacity_scale,factor::supplier_reliability_scale,factor::supplier_stock_scale,factor::transport_cost_scale,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,level,parameter,status,supplier_capacity_node::SDC-1450,supplier_capacity_node::SDC-VD0500655A,supplier_capacity_node::SDC-VD0505677A,supplier_capacity_node::SDC-VD0508918A,supplier_capacity_node::SDC-VD0514881A,supplier_capacity_node::SDC-VD0518684A,supplier_capacity_node::SDC-VD0519670A,supplier_capacity_node::SDC-VD0520115A,supplier_capacity_node::SDC-VD0520132A,supplier_capacity_node::SDC-VD0525412A,supplier_capacity_node::SDC-VD0901566A,supplier_capacity_node::SDC-VD0910216A,supplier_capacity_node::SDC-VD0914320A,supplier_capacity_node::SDC-VD0914360C,supplier_capacity_node::SDC-VD0914690A,supplier_capacity_node::SDC-VD0949099A,supplier_capacity_node::SDC-VD0951020A,supplier_capacity_node::SDC-VD0960508A,supplier_capacity_node::SDC-VD0964290A,supplier_capacity_node::SDC-VD0972460A,supplier_capacity_node::SDC-VD0975221A,supplier_capacity_node::SDC-VD0989480A,supplier_capacity_node::SDC-VD0990780A,supplier_capacity_node::SDC-VD0993480A,supplier_capacity_node::SDC-VD1091642A,supplier_capacity_node::SDC-VD1095770A,supplier_capacity_node::SDC-VD1096202A,supplier_node::SDC-1450,supplier_node::SDC-VD0500655A,supplier_node::SDC-VD0505677A,supplier_node::SDC-VD0508918A,supplier_node::SDC-VD0514881A,supplier_node::SDC-VD0518684A,supplier_node::SDC-VD0519670A,supplier_node::SDC-VD0520115A,supplier_node::SDC-VD0520132A,supplier_node::SDC-VD0525412A,supplier_node::SDC-VD0901566A,supplier_node::SDC-VD0910216A,supplier_node::SDC-VD0914320A,supplier_node::SDC-VD0914360C,supplier_node::SDC-VD0914690A,supplier_node::SDC-VD0949099A,supplier_node::SDC-VD0951020A,supplier_node::SDC-VD0960508A,supplier_node::SDC-VD0964290A,supplier_node::SDC-VD0972460A,supplier_node::SDC-VD0975221A,supplier_node::SDC-VD0989480A,supplier_node::SDC-VD0990780A,supplier_node::SDC-VD0993480A,supplier_node::SDC-VD1091642A,supplier_node::SDC-VD1095770A,supplier_node::SDC-VD1096202A,value
,,,supplier_capacity_node_SDC-VD0975221A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0975221A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0975221A_high/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,high,supplier_capacity_node_scale::SDC-VD0975221A,ok,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_capacity_node_SDC-VD0989480A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0989480A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0989480A_low/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,low,supplier_capacity_node_scale::SDC-VD0989480A,ok,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_capacity_node_SDC-VD0989480A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0989480A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0989480A_high/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,high,supplier_capacity_node_scale::SDC-VD0989480A,ok,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_capacity_node_SDC-VD0990780A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0990780A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0990780A_low/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,low,supplier_capacity_node_scale::SDC-VD0990780A,ok,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_capacity_node_SDC-VD0990780A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0990780A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0990780A_high/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,high,supplier_capacity_node_scale::SDC-VD0990780A,ok,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_capacity_node_SDC-VD0993480A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0993480A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0993480A_low/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506691.9681,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308266.7534,17400.0,0.0,0.0,0.0,0.0,0.0,7287553.6708,7298927.7074,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2357.1037,11374.0367,630.469,low,supplier_capacity_node_scale::SDC-VD0993480A,ok,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_capacity_node_SDC-VD0993480A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0993480A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0993480A_high/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.305,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308277.4183,17400.0,0.0,0.0,0.0,0.0,0.0,7287564.3357,7298938.3723,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2165.1037,11374.0367,630.469,high,supplier_capacity_node_scale::SDC-VD0993480A,ok,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_capacity_node_SDC-VD1091642A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD1091642A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD1091642A_low/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,low,supplier_capacity_node_scale::SDC-VD1091642A,ok,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_capacity_node_SDC-VD1091642A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD1091642A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD1091642A_high/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,high,supplier_capacity_node_scale::SDC-VD1091642A,ok,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_capacity_node_SDC-VD1095770A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD1095770A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD1095770A_low/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,low,supplier_capacity_node_scale::SDC-VD1095770A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_capacity_node_SDC-VD1095770A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD1095770A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD1095770A_high/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,high,supplier_capacity_node_scale::SDC-VD1095770A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_capacity_node_SDC-VD1096202A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD1096202A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD1096202A_low/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,low,supplier_capacity_node_scale::SDC-VD1096202A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_capacity_node_SDC-VD1096202A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD1096202A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD1096202A_high/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,high,supplier_capacity_node_scale::SDC-VD1096202A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_lead_time_node_SDC-1450_low,etudecas/simulation/sensibility/structural_result/cases/supplier_lead_time_node_SDC-1450_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_lead_time_node_SDC-1450_low/simulation_output,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,505201.1495,0.997199,0.001277,0.001523,15920.8898,504546.4794,0.085006,14648.5201,7308148.4194,17400.0,0.0,0.0,0.0,0.0,0.0,7287680.9528,7298814.2008,531066.0776,8672.1958,9334.2186,1479.1102,14648.5201,2242.3537,11133.248,610.355,low,edge_src_lead_time_scale::SDC-1450,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_lead_time_node_SDC-1450_high,etudecas/simulation/sensibility/structural_result/cases/supplier_lead_time_node_SDC-1450_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_lead_time_node_SDC-1450_high/simulation_output,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,507805.9336,0.997141,0.001278,0.001581,15920.8898,507260.7508,0.085006,15493.308,7308502.7575,17400.0,0.0,0.0,0.0,0.0,0.0,7287605.4629,7299160.091,532943.4282,9552.1831,9342.6665,1479.1102,15493.308,2242.3537,11554.6282,645.5545,high,edge_src_lead_time_scale::SDC-1450,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_lead_time_node_SDC-VD0500655A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_lead_time_node_SDC-VD0500655A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_lead_time_node_SDC-VD0500655A_low/simulation_output,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5511,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.3091,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.2264,7299012.2631,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,low,edge_src_lead_time_scale::SDC-VD0500655A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_lead_time_node_SDC-VD0500655A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_lead_time_node_SDC-VD0500655A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_lead_time_node_SDC-VD0500655A_high/simulation_output,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5463,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2399,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1573,7299012.1939,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,high,edge_src_lead_time_scale::SDC-VD0500655A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_lead_time_node_SDC-VD0505677A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_lead_time_node_SDC-VD0505677A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_lead_time_node_SDC-VD0505677A_low/simulation_output,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.3303,0.997166,0.001277,0.001556,15920.8898,506116.7748,0.085006,15130.9515,7308345.0313,17400.0,0.0,0.0,0.0,0.0,0.0,7287635.0035,7299008.7775,532158.1199,9175.0457,9336.2537,1479.1102,15130.9515,2242.3537,11373.7741,630.4563,low,edge_src_lead_time_scale::SDC-VD0505677A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_lead_time_node_SDC-VD0505677A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_lead_time_node_SDC-VD0505677A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_lead_time_node_SDC-VD0505677A_high/simulation_output,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.6316,0.997166,0.001278,0.001556,15920.8898,506117.2125,0.085006,15131.4083,7308354.0118,17400.0,0.0,0.0,0.0,0.0,0.0,7287639.4018,7299013.5697,532158.5766,9175.0457,9340.4421,1479.1102,15131.4083,2242.3537,11374.1679,630.4753,high,edge_src_lead_time_scale::SDC-VD0505677A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_lead_time_node_SDC-VD0508918A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_lead_time_node_SDC-VD0508918A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_lead_time_node_SDC-VD0508918A_low/simulation_output,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506664.0108,0.997166,0.001278,0.001556,15920.8898,506061.4166,0.085006,15131.256,7307598.8214,17400.0,0.0,0.0,0.0,0.0,0.0,7286885.7388,7298259.7755,532102.7744,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,low,edge_src_lead_time_scale::SDC-VD0508918A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_lead_time_node_SDC-VD0508918A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_lead_time_node_SDC-VD0508918A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_lead_time_node_SDC-VD0508918A_high/simulation_output,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506735.5438,0.997166,0.001278,0.001556,15920.8898,506140.9166,0.085006,15131.256,7308643.2024,17400.0,0.0,0.0,0.0,0.0,0.0,7287930.1197,7299304.1564,532182.2744,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,high,edge_src_lead_time_scale::SDC-VD0508918A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_lead_time_node_SDC-VD0514881A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_lead_time_node_SDC-VD0514881A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_lead_time_node_SDC-VD0514881A_low/simulation_output,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.4695,0.997166,0.001277,0.001556,15920.8898,506116.9616,0.085006,15131.1464,7308346.8865,17400.0,0.0,0.0,0.0,0.0,0.0,7287637.036,7299010.8682,532158.3147,9175.0457,9336.0183,1479.1102,15131.1464,2242.3537,11373.8321,630.4644,low,edge_src_lead_time_scale::SDC-VD0514881A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_lead_time_node_SDC-VD0514881A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_lead_time_node_SDC-VD0514881A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_lead_time_node_SDC-VD0514881A_high/simulation_output,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5723,0.997166,0.001278,0.001556,15920.8898,506117.1133,0.085006,15131.3048,7308353.0562,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.537,7299012.6646,532158.4731,9175.0457,9340.3916,1479.1102,15131.3048,2242.3537,11374.1275,630.471,high,edge_src_lead_time_scale::SDC-VD0514881A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_lead_time_node_SDC-VD0518684A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_lead_time_node_SDC-VD0518684A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_lead_time_node_SDC-VD0518684A_low/simulation_output,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506713.9846,0.997167,0.001277,0.001556,15920.8898,506115.1261,0.085006,15129.2311,7308317.8872,17400.0,0.0,0.0,0.0,0.0,0.0,7287615.3559,7298988.3766,532156.3994,9175.0457,9329.5106,1479.1102,15129.2311,2242.3537,11373.0207,630.3846,low,edge_src_lead_time_scale::SDC-VD0518684A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_lead_time_node_SDC-VD0518684A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_lead_time_node_SDC-VD0518684A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_lead_time_node_SDC-VD0518684A_high/simulation_output,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506716.1844,0.997165,0.001278,0.001556,15920.8898,506117.8983,0.085006,15132.1239,7308365.0785,17400.0,0.0,0.0,0.0,0.0,0.0,7287647.4739,7299021.9459,532159.2922,9175.0457,9343.1326,1479.1102,15132.1239,2242.3537,11374.472,630.5052,high,edge_src_lead_time_scale::SDC-VD0518684A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
