case_id,case_input,case_output_dir,guard::backlog_days,guard::max_daily_backlog_qty,guard::min_daily_service_rate,guard::raw_material_max_safety_floor_gap_qty,guard::raw_material_max_target_gap_qty,guard::raw_material_safety_floor_breach_days,guard::raw_material_safety_floor_breach_pairs,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_production,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::inventory_cost,kpi::inventory_holding_cost_node_count,kpi::inventory_holding_cost_node_max,kpi::inventory_holding_cost_proxy_total,kpi::line_adherence,kpi::line_nervousness,kpi::material_delay_days,kpi::material_delay_days_total,kpi::material_delayed_order_count,kpi::measured_required_total,kpi::measurement_starting_backlog,kpi::product_availability,kpi::production_replanning_count,kpi::raw_material_stockout_days,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_open_order_qty,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_production_cost,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,kpi::warmup_backlog_cleared_qty,level,parameter_group,parameter_key,parameter_label,safe_direction,status
external_procurement_daily_cap_days_scale_0_25,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\external_procurement_daily_cap_days_scale_0_25\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\external_procurement_daily_cap_days_scale_0_25\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,659266876.5525,0.127398,0.072799,0.3,0.244934,0.091072,0.163797,0.0,484561217.6585,1.0,7753522.1145,31.0,141363288.95315,245169345.583017,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888210020.1141,60860700.6162,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,575720460.2106,415348338.5289,415348338.5289,14656410126.378,43446781.1438,7753522.1145,22152920.327,4430584.0654,27695606.0507,68338188.0,0.0,106327600.0,18258210.1849,14906884.3807,25762139.9999,823050758.808,773234.3333,5542685.7237,0.0,9968814.1472,0.0,0.25,supplier_upstream_supply,external_procurement_daily_cap_days_scale,Capacite appro amont fournisseur,lower_is_riskier,ok
external_procurement_daily_cap_days_scale_0_5,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\external_procurement_daily_cap_days_scale_0_5\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\external_procurement_daily_cap_days_scale_0_5\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,662471974.7765,0.127103,0.07263,0.3,0.246118,0.09073,0.163419,0.0,532305105.2559,1.0,7764739.7997,31.0,141363288.95315,245525462.575535,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888510020.1141,61089971.8743,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,623759347.8081,531704087.0676,531704087.0676,6936860415.775,52010657.574,7764739.7997,22184970.8564,4436994.1713,27727665.1813,68338188.0,0.0,106327600.0,18326991.5623,15035315.1307,25762139.9999,823645758.808,773234.3333,5542694.325,0.0,9983236.8854,0.0,0.5,supplier_upstream_supply,external_procurement_daily_cap_days_scale,Capacite appro amont fournisseur,lower_is_riskier,ok
external_procurement_daily_cap_days_scale_0_75,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\external_procurement_daily_cap_days_scale_0_75\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\external_procurement_daily_cap_days_scale_0_75\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,663642263.3429,0.127083,0.072619,0.3,0.246241,0.090665,0.163392,0.0,576962227.3431,1.0,7769061.9063,31.0,141363288.95315,245662672.308255,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888545020.1141,61133825.2381,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,668466469.8952,546115348.9479,546115348.9479,3657796787.2609,53047373.7269,7769061.9063,22197319.7323,4439463.9465,27740015.286,68338188.0,0.0,106327600.0,18340147.5714,15053662.3807,25762139.9999,823730758.808,773234.3333,5542695.5537,0.0,9988793.8795,0.0,0.75,supplier_upstream_supply,external_procurement_daily_cap_days_scale,Capacite appro amont fournisseur,lower_is_riskier,ok
external_procurement_daily_cap_days_scale_1_0,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\external_procurement_daily_cap_days_scale_1_0\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\external_procurement_daily_cap_days_scale_1_0\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489289.4203,0.127112,0.072635,0.3,0.246181,0.090643,0.163429,0.0,620121739.5996,1.0,7772700.3728,31.0,141363288.95315,245778179.179554,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888545020.1141,61148676.1216,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711625982.1517,546130544.8797,546130544.8797,2083710077.7581,53327515.4047,7772700.3728,22207715.3507,4441543.0701,27750410.9045,68338188.0,0.0,106327600.0,18344602.8365,15053662.3807,25762139.9999,823730758.808,773234.3333,5542695.5537,0.0,9993471.9078,0.0,1.0,supplier_upstream_supply,external_procurement_daily_cap_days_scale,Capacite appro amont fournisseur,lower_is_riskier,ok
external_procurement_lead_days_scale_1_0,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\external_procurement_lead_days_scale_1_0\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\external_procurement_lead_days_scale_1_0\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489289.4203,0.127112,0.072635,0.3,0.246181,0.090643,0.163429,0.0,620121739.5996,1.0,7772700.3728,31.0,141363288.95315,245778179.179554,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888545020.1141,61148676.1216,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711625982.1517,546130544.8797,546130544.8797,2083710077.7581,53327515.4047,7772700.3728,22207715.3507,4441543.0701,27750410.9045,68338188.0,0.0,106327600.0,18344602.8365,15053662.3807,25762139.9999,823730758.808,773234.3333,5542695.5537,0.0,9993471.9078,0.0,1.0,supplier_upstream_supply,external_procurement_lead_days_scale,Delai appro amont fournisseur,higher_is_riskier,ok
external_procurement_lead_days_scale_1_25,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\external_procurement_lead_days_scale_1_25\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\external_procurement_lead_days_scale_1_25\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,138.0,8.0,725235784.5363,0.126928,0.07253,0.3,0.248228,0.08912,0.163193,0.0,605679528.2518,1.0,7906772.6802,31.0,141382005.223165,249915753.817499,0.998915852,39.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,13.0,13.0,949580959.3917,62293317.0437,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,698635231.11,674366526.8846,674366526.8846,3422790675.1282,66593207.4121,7906772.6802,22590779.0864,4518155.8173,28142371.5817,68338188.0,0.0,106327600.0,18687995.1131,15462950.3489,25762139.9999,884843158.3917,773234.3333,5551592.4953,0.0,10165850.5889,0.0,1.25,supplier_upstream_supply,external_procurement_lead_days_scale,Delai appro amont fournisseur,higher_is_riskier,ok
external_procurement_lead_days_scale_1_5,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\external_procurement_lead_days_scale_1_5\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\external_procurement_lead_days_scale_1_5\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,125.0,8.0,777921863.5767,0.132412,0.075664,0.3,0.230247,0.091434,0.170244,0.0,577595198.8409,1.0,8021083.2761,31.0,141363248.803657,253270205.160215,0.998160797,40.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,23.0,23.0,998705935.1813,60576829.6727,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,676899317.3689,785487393.0927,785487393.0927,4915625361.5362,76310006.1059,8021083.2761,22917380.7889,4583476.1578,28456173.7738,68338188.0,0.0,106154800.0,18173048.9018,13947606.997,25762139.9999,935969866.1813,839701.0,5538792.9849,0.0,10312821.355,0.0,1.5,supplier_upstream_supply,external_procurement_lead_days_scale,Delai appro amont fournisseur,higher_is_riskier,ok
external_procurement_lead_days_scale_2_0,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\external_procurement_lead_days_scale_2_0\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\external_procurement_lead_days_scale_2_0\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,118.0,8.0,882984538.9756,0.132976,0.075986,0.3,0.231221,0.088848,0.170969,0.0,605649202.5088,1.0,8157144.3031,31.0,141372405.118389,257157982.186724,0.998825768,35.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,11.0,11.0,1026860228.4687,61343186.9496,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,760746637.367,983193633.3826,983193633.3826,9402196222.8922,96941129.5007,8157144.3031,23306126.5802,4661225.316,28756371.6623,68338188.0,0.0,106327600.0,18402956.0849,14183859.2024,25762139.9999,1021684159.4687,773234.3333,5450245.0821,0.0,10487756.9611,0.0,2.0,supplier_upstream_supply,external_procurement_lead_days_scale,Delai appro amont fournisseur,higher_is_riskier,ok
combined_upstream_capacity_delay_1_0,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\combined_upstream_capacity_delay_1_0\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\combined_upstream_capacity_delay_1_0\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,138.0,8.0,724283761.2975,0.126893,0.07251,0.3,0.248302,0.089147,0.163148,0.0,582269962.9525,1.0,7902234.411,31.0,141382005.223165,249771681.777831,0.998915852,39.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,13.0,13.0,949580959.3917,62274793.4957,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,675225665.8107,674357444.6484,674357444.6484,5853713399.4023,66417265.4202,7902234.411,22577812.6028,4515562.5206,28129405.0981,68338188.0,0.0,106327600.0,18682438.0487,15462950.3489,25762139.9999,884843158.3917,773234.3333,5551592.4953,0.0,10160015.6713,0.0,1.0,supplier_combined_upstream_supply,combined_upstream_capacity_delay,Appro amont combinee cap x0.75 + delai x1.25,scenario,ok
supplier_stock_node_SDC-VD0914690A_0_25,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_stock_node_SDC-VD0914690A_0_25\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_stock_node_SDC-VD0914690A_0_25\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,117.0,8.0,613810350.4559,0.128372,0.073356,0.3,0.241403,0.09182,0.16505,0.0,565716556.0571,1.0,7756176.1145,31.0,141185258.287034,245264419.30611,0.999503668,27.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,10.0,10.0,768863909.0661,60419395.6742,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,797244010.9153,566201693.6433,566201693.6433,1603353905.9001,54519169.955,7756176.1145,22160503.1843,4432100.6369,27708182.2637,68338188.0,0.0,106327600.0,18125818.7023,14585394.7082,25762139.9999,703007840.0661,835501.0,5547679.0794,0.0,9972226.433,0.0,0.25,supplier_stock_node,supplier_stock_node::SDC-VD0914690A,Stock fournisseur SDC-VD0914690A,lower_is_riskier,ok
supplier_stock_node_SDC-VD0914690A_0_5,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_stock_node_SDC-VD0914690A_0_5\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_stock_node_SDC-VD0914690A_0_5\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,120.0,8.0,619376972.3725,0.128129,0.073217,0.3,0.242204,0.091712,0.164738,0.0,594735734.4149,1.0,7749021.3961,31.0,141242921.952779,245004530.019616,0.999503668,27.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,10.0,10.0,798883133.5877,60478124.0032,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,780789849.2731,550762532.0011,550762532.0011,1709701695.2997,53869637.2808,7749021.3961,22140061.1317,4428012.2263,27686633.2904,68338188.0,0.0,106327600.0,18143437.201,14648053.5119,25762139.9999,732942064.5877,835501.0,5546572.1587,0.0,9963027.5092,0.0,0.5,supplier_stock_node,supplier_stock_node::SDC-VD0914690A,Stock fournisseur SDC-VD0914690A,lower_is_riskier,ok
supplier_stock_node_SDC-VD0914690A_0_75,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_stock_node_SDC-VD0914690A_0_75\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_stock_node_SDC-VD0914690A_0_75\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,112.0,8.0,654342613.8752,0.129388,0.073936,0.3,0.237603,0.092716,0.166357,0.0,654669267.4024,1.0,7612020.6188,31.0,141323377.309202,240782220.382751,0.999894676,24.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,3.0,3.0,853935482.4647,58830752.8778,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,789420137.2819,554727883.9745,554727883.9745,1796762460.243,51697818.9967,7612020.6188,21748630.3393,4349726.0679,27203167.4607,68338188.0,0.0,106327600.0,17649225.8633,13978359.5538,25762139.9999,786604508.486,773234.3333,5454537.1214,0.0,9786883.6527,0.0,0.75,supplier_stock_node,supplier_stock_node::SDC-VD0914690A,Stock fournisseur SDC-VD0914690A,lower_is_riskier,ok
supplier_stock_node_SDC-VD0914690A_1_0,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_stock_node_SDC-VD0914690A_1_0\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_stock_node_SDC-VD0914690A_1_0\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489289.4203,0.127112,0.072635,0.3,0.246181,0.090643,0.163429,0.0,620121739.5996,1.0,7772700.3728,31.0,141363288.95315,245778179.179554,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888545020.1141,61148676.1216,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711625982.1517,546130544.8797,546130544.8797,2083710077.7581,53327515.4047,7772700.3728,22207715.3507,4441543.0701,27750410.9045,68338188.0,0.0,106327600.0,18344602.8365,15053662.3807,25762139.9999,823730758.808,773234.3333,5542695.5537,0.0,9993471.9078,0.0,1.0,supplier_stock_node,supplier_stock_node::SDC-VD0914690A,Stock fournisseur SDC-VD0914690A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0914690A_0_5,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_capacity_node_SDC-VD0914690A_0_5\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_capacity_node_SDC-VD0914690A_0_5\simulation_output,1045.0,4479002.60886,0.0,32524338.0,78749996.0,1121.0,9.0,530488269.6501,0.137093,0.078339,0.3,0.232656,0.07565,0.176262,4479002.6089,508150581.7555,0.82614,7930226.18,31.0,143238472.479155,250929339.398988,0.413773574,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.708356546,1123.0,1123.0,228806353.8895,57845594.3604,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,295171476.6545,61538304.6816,61538304.6816,106674155.3545,23337513.7473,7930226.18,22657789.0859,4531557.8172,27033819.7606,68338188.0,0.0,56712193.391,17353678.3081,13458096.2917,21283137.391,162888165.8895,71745394536.9039,4376030.6747,0.0,10196005.0886,0.0,0.5,supplier_capacity_node,supplier_capacity_node::SDC-VD0914690A,Capacite fournisseur SDC-VD0914690A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0914690A_0_6,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_capacity_node_SDC-VD0914690A_0_6\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_capacity_node_SDC-VD0914690A_0_6\simulation_output,1045.0,4479002.60886,0.0,32524338.0,78749996.0,1121.0,9.0,530488269.6501,0.137093,0.078339,0.3,0.232656,0.07565,0.176262,4479002.6089,508150581.7555,0.82614,7930226.18,31.0,143238472.479155,250929339.398988,0.413773574,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.708356546,1123.0,1123.0,228806353.8895,57845594.3604,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,295171476.6545,61538304.6816,61538304.6816,106674155.3545,23337513.7473,7930226.18,22657789.0859,4531557.8172,27033819.7606,68338188.0,0.0,56712193.391,17353678.3081,13458096.2917,21283137.391,162888165.8895,66192259829.5321,4376030.6747,0.0,10196005.0886,0.0,0.6,supplier_capacity_node,supplier_capacity_node::SDC-VD0914690A,Capacite fournisseur SDC-VD0914690A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0914690A_0_75,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_capacity_node_SDC-VD0914690A_0_75\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_capacity_node_SDC-VD0914690A_0_75\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489289.4203,0.127112,0.072635,0.3,0.246181,0.090643,0.163429,0.0,620121739.5996,1.0,7772700.3728,31.0,141363288.95315,245778179.179554,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888545020.1141,61148676.1216,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711625982.1517,546130544.8797,546130544.8797,2083710077.7581,53327515.4047,7772700.3728,22207715.3507,4441543.0701,27750410.9045,68338188.0,0.0,106327600.0,18344602.8365,15053662.3807,25762139.9999,823730758.808,773234.3333,5542695.5537,0.0,9993471.9078,0.0,0.75,supplier_capacity_node,supplier_capacity_node::SDC-VD0914690A,Capacite fournisseur SDC-VD0914690A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0914690A_0_9,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_capacity_node_SDC-VD0914690A_0_9\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_capacity_node_SDC-VD0914690A_0_9\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489289.4203,0.127112,0.072635,0.3,0.246181,0.090643,0.163429,0.0,620121739.5996,1.0,7772700.3728,31.0,141363288.95315,245778179.179554,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888545020.1141,61148676.1216,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711625982.1517,546130544.8797,546130544.8797,2083710077.7581,53327515.4047,7772700.3728,22207715.3507,4441543.0701,27750410.9045,68338188.0,0.0,106327600.0,18344602.8365,15053662.3807,25762139.9999,823730758.808,773234.3333,5542695.5537,0.0,9993471.9078,0.0,0.9,supplier_capacity_node,supplier_capacity_node::SDC-VD0914690A,Capacite fournisseur SDC-VD0914690A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0914690A_1_0,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_capacity_node_SDC-VD0914690A_1_0\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_capacity_node_SDC-VD0914690A_1_0\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489289.4203,0.127112,0.072635,0.3,0.246181,0.090643,0.163429,0.0,620121739.5996,1.0,7772700.3728,31.0,141363288.95315,245778179.179554,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888545020.1141,61148676.1216,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711625982.1517,546130544.8797,546130544.8797,2083710077.7581,53327515.4047,7772700.3728,22207715.3507,4441543.0701,27750410.9045,68338188.0,0.0,106327600.0,18344602.8365,15053662.3807,25762139.9999,823730758.808,773234.3333,5542695.5537,0.0,9993471.9078,0.0,1.0,supplier_capacity_node,supplier_capacity_node::SDC-VD0914690A,Capacite fournisseur SDC-VD0914690A,lower_is_riskier,ok
supplier_lead_time_node_SDC-VD0914690A_1_0,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_lead_time_node_SDC-VD0914690A_1_0\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_lead_time_node_SDC-VD0914690A_1_0\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489289.4203,0.127112,0.072635,0.3,0.246181,0.090643,0.163429,0.0,620121739.5996,1.0,7772700.3728,31.0,141363288.95315,245778179.179554,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888545020.1141,61148676.1216,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711625982.1517,546130544.8797,546130544.8797,2083710077.7581,53327515.4047,7772700.3728,22207715.3507,4441543.0701,27750410.9045,68338188.0,0.0,106327600.0,18344602.8365,15053662.3807,25762139.9999,823730758.808,773234.3333,5542695.5537,0.0,9993471.9078,0.0,1.0,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0914690A,Delai fournisseur SDC-VD0914690A,higher_is_riskier,ok
supplier_lead_time_node_SDC-VD0914690A_1_25,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_lead_time_node_SDC-VD0914690A_1_25\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_lead_time_node_SDC-VD0914690A_1_25\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,768878089.604,0.128486,0.073421,0.3,0.241492,0.091404,0.165197,0.0,553895023.6717,1.0,7789450.3288,31.0,141490099.814585,246303716.372105,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,708454567.0392,60624781.7153,25762139.9999,0.0,0.0,0.0,350059699.9729,754600.0,645372458.5299,365991801.2579,365991801.2579,944032412.6883,42464284.3705,7789450.3288,22255572.3679,4451114.4736,27796948.6264,68338188.0,0.0,106327600.0,18187434.5146,14640398.5743,25762139.9999,643613498.0392,773234.3333,5541376.2585,0.0,10015007.5656,0.0,1.25,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0914690A,Delai fournisseur SDC-VD0914690A,higher_is_riskier,ok
supplier_lead_time_node_SDC-VD0914690A_1_5,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_lead_time_node_SDC-VD0914690A_1_5\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_lead_time_node_SDC-VD0914690A_1_5\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,142.0,8.0,877114063.4476,0.12766,0.072949,0.3,0.244441,0.090816,0.164134,0.0,664483932.564,1.0,7785697.3659,31.0,141621058.887217,246266452.337338,0.998957145,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,768170062.6834,60987759.7787,25762139.9999,0.0,0.0,0.0,405815707.9729,754600.0,760786367.4222,430324709.0108,430324709.0108,983553302.5789,47530833.3569,7785697.3659,22244849.6169,4448969.9234,27783521.4128,68338188.0,0.0,106327600.0,18296327.9336,14907910.4323,25762139.9999,704403993.6834,773234.3333,5538671.7959,0.0,10010182.3276,0.0,1.5,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0914690A,Delai fournisseur SDC-VD0914690A,higher_is_riskier,ok
supplier_lead_time_node_SDC-VD0914690A_2_0,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_lead_time_node_SDC-VD0914690A_2_0\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_lead_time_node_SDC-VD0914690A_2_0\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,142.0,8.0,991698811.1743,0.127525,0.072872,0.3,0.245016,0.090627,0.163961,0.0,787410612.564,1.0,7793745.1734,31.0,141677222.925026,246521865.789031,0.998957145,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,798170062.6834,61115322.3912,25762139.9999,0.0,0.0,0.0,498742387.9729,754600.0,883713047.4222,460324709.0108,460324709.0108,1003727582.5789,49330833.3569,7793745.1734,22267843.3526,4453568.6705,27806515.2415,68338188.0,0.0,106327600.0,18334596.7174,14974210.4323,25762139.9999,734403993.6834,773234.3333,5538671.8889,0.0,10020529.5087,0.0,2.0,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0914690A,Delai fournisseur SDC-VD0914690A,higher_is_riskier,ok
supplier_reliability_node_SDC-VD0914690A_0_95,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_reliability_node_SDC-VD0914690A_0_95\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_reliability_node_SDC-VD0914690A_0_95\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,666782964.1092,0.127337,0.072764,0.3,0.245377,0.090803,0.163719,0.0,657600673.63,1.0,7772809.5578,31.0,141367042.346863,245781384.941975,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,858602074.1446,61041251.4171,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,779003108.4882,546085791.2162,546085791.2162,2084000077.7581,53307248.6318,7772809.5578,22208027.3081,4441605.4616,27750751.9245,68338188.0,0.0,106327600.0,18312375.4251,14978124.0675,25762139.9999,793686005.1446,773234.3333,5542724.6163,30000000.0,9993612.2887,0.0,0.95,supplier_reliability_node,supplier_reliability_node::SDC-VD0914690A,Fiabilite fournisseur SDC-VD0914690A,lower_is_riskier,ok
