day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,warehouse_operating_cost_day,inventory_risk_cost_day,legacy_raw_holding_cost_day,transport_cost_day,opening_open_order_transport_cost_day,external_procurement_transport_cost_day,operational_transport_cost_day,purchase_cost_day,opening_open_order_purchase_cost_day,external_procurement_purchase_cost_day,operational_purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
99,12238.4286,12238.4286,0.0,615998.1709,514400.0,139125.8571,2401821595.8863,90331.1662,116140.0708,51617.8092,258089.0462,2649.9278,7.568,0.0,2642.3598,11411.65,0.0,0.0,11411.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,12238.4286,12238.4286,0.0,627283.3137,500000.0,99907.8571,2402921195.9143,90865.0753,116826.5254,51922.9002,259614.5009,1629.6447,6.3021,0.0,1623.3426,6256.65,0.0,0.0,6256.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,12238.4286,12238.4286,0.0,643286.1709,500000.0,104906.8571,2404036798.7995,91385.8853,117496.1383,52220.5059,261102.5294,1629.6866,5.0362,0.0,1624.6504,7622.7,0.0,0.0,7622.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,12238.4286,12238.4286,0.0,747066.1709,500000.0,113620.8571,2405252466.6847,91902.4257,118160.2617,52515.6718,262578.3592,2146.6336,3.7978,0.0,2142.8358,8988.75,0.0,0.0,8988.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,12238.4286,12238.4286,0.0,565120.9397,500000.0,120371.8571,2406279438.3387,92382.0222,118776.8857,52789.727,263948.635,2709.4896,2.5318,0.0,2706.9578,8988.75,0.0,0.0,8988.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,12238.4286,12238.4286,0.0,654903.654,500000.0,108405.8571,2407393156.7069,92886.8951,119426.008,53078.2258,265391.129,2823.9843,1.2659,0.0,2822.7184,5177.4,0.0,0.0,5177.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,13031.1429,13031.1429,0.0,636161.5111,214400.0,207165.5714,2408059767.4762,93122.1237,119728.4447,53212.6421,266063.2105,15169.1326,1.2659,0.0,15167.8667,7335.9,0.0,0.0,7335.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,13031.1429,13031.1429,0.0,777136.3683,14400.0,182281.1429,2408694072.5313,93257.0806,119901.9608,53289.7604,266448.8018,3966.7538,1.2659,0.0,3965.4879,10868.65,0.0,0.0,10868.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,13031.1429,13031.1429,0.0,627623.7968,14400.0,128095.1429,2409239695.0148,93422.3394,120114.4364,53384.194,266920.9698,2613.6564,1.2659,0.0,2612.3905,32141.95,0.0,0.0,32141.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,13031.1429,13031.1429,0.0,749678.9397,14400.0,161641.1429,2409882271.6413,93681.2469,120447.3175,53532.1411,267660.7055,2615.1963,1.3973,0.0,2613.7989,15509.8,543.0,0.0,14966.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,13031.1429,13031.1429,0.0,571425.654,14400.0,151585.1429,2410346695.982,93800.321,120600.4127,53600.1834,268000.9172,2616.1369,1.2659,0.0,2614.871,12234.7,0.0,0.0,12234.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,13031.1429,13031.1429,0.0,561830.5111,14400.0,106630.1429,2410826524.1799,93916.2688,120749.4885,53666.4393,268332.1967,2616.9577,0.0,0.0,2616.9577,3237.75,0.0,0.0,3237.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,13031.1429,13031.1429,0.0,450125.5111,14400.0,131676.1429,2411169648.3778,94026.7022,120891.4742,53729.5441,268647.7205,2618.3635,0.0,0.0,2618.3635,6770.5,0.0,0.0,6770.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,8833.4286,8833.4286,0.0,436187.7968,14400.0,88789.0,2411545963.7185,94168.9003,121074.3004,53810.8002,269054.0009,806.3375,0.1314,0.0,806.2061,2988.3,543.0,0.0,2445.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,8833.4286,8833.4286,0.0,428248.654,14400.0,118742.7696,2411884430.1468,94300.8556,121243.9572,53886.2032,269431.016,808.7392,0.0,0.0,808.7392,7361.0078,0.0,0.0,7361.0078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,8833.4286,8833.4286,0.0,425817.5111,14400.0,103824.7712,2412245428.4306,94413.6614,121388.9932,53950.6636,269753.3182,814.5384,0.0,0.0,814.5384,6060.0249,0.0,0.0,6060.0249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,8833.4286,8833.4286,0.0,604662.5111,14400.0,113179.7712,2412760960.7144,94548.8834,121562.8501,54027.9334,270139.6668,789.6237,0.0,0.0,789.6237,5781.4249,0.0,0.0,5781.4249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,8833.4286,8833.4286,0.0,459711.142,14400.0,104615.7712,2413145152.6292,94693.4533,121748.7257,54110.5447,270552.7237,272.8553,0.0,0.0,272.8553,7403.6749,0.0,0.0,7403.6749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,8833.4286,8833.4286,0.0,405955.2823,14400.0,29782.7712,2413500688.6842,94816.6861,121907.1678,54180.9635,270904.8174,273.8625,0.0,0.0,273.8625,4693.9749,0.0,0.0,4693.9749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,8833.4286,8833.4286,0.0,431085.3897,14400.0,52894.7712,2413853287.8466,94937.6729,122062.7223,54250.0988,271250.494,701.7993,0.0,0.0,701.7993,7147.4749,0.0,0.0,7147.4749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,4270.8571,4270.8571,0.0,401198.5425,0.0,27846.0,2414247149.5319,95061.8899,122222.4299,54321.0799,271605.3997,385.2515,0.0,0.0,385.2515,3811.35,0.0,0.0,3811.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,4270.8571,4270.8571,0.0,423112.3137,0.0,19779.0,2414665990.9884,95201.2765,122401.6412,54400.7294,272003.6471,269.2598,0.0,0.0,269.2598,2445.3,0.0,0.0,2445.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,4270.8571,4270.8571,0.0,409374.2509,0.0,9779.0,2415071094.3822,95330.3561,122567.6007,54474.4892,272372.4461,269.1181,0.0,0.0,269.1181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,4270.8571,4270.8571,0.0,411400.251,0.0,19778.0,2415478223.776,95457.4762,122731.0408,54547.1293,272735.6463,269.2323,0.0,0.0,269.2323,2445.3,0.0,0.0,2445.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,4270.8571,4270.8571,0.0,421367.5111,0.0,14778.0,2415895320.43,95584.5853,122894.4668,54619.763,273098.8152,269.1628,0.0,0.0,269.1628,1079.25,0.0,0.0,1079.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,4270.8571,4270.8571,0.0,346636.5111,0.0,24777.0,2416237686.084,95670.3406,123004.7236,54668.766,273343.8302,269.2742,0.0,0.0,269.2742,3811.35,0.0,0.0,3811.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,4270.8571,4270.8571,0.0,471650.5425,0.0,24777.0,2416705065.7693,95756.4009,123115.3726,54717.9434,273589.7169,269.277,0.0,0.0,269.277,3524.55,0.0,0.0,3524.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,4472.5714,4472.5714,0.0,431682.5111,0.0,19777.0,2417132275.709,95844.5414,123228.696,54768.3094,273841.5468,269.2076,0.0,0.0,269.2076,2158.5,0.0,0.0,2158.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,4472.5714,4472.5714,0.0,381728.5111,0.0,49775.0,2417509531.6487,95931.3611,123340.3215,54817.9207,274089.6033,269.3619,0.0,0.0,269.3619,7057.3,0.0,0.0,7057.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,4472.5714,4472.5714,0.0,105537.2111,0.0,39062.0,2417610596.2884,95951.2916,123365.9464,54829.3095,274146.5476,112.0707,0.0,0.0,112.0707,5691.25,0.0,0.0,5691.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,4472.5714,4472.5714,0.0,120583.2111,0.0,44062.0,2417726706.9281,95971.5201,123391.9544,54840.8686,274204.343,112.1402,0.0,0.0,112.1402,7057.3,0.0,0.0,7057.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,4472.5714,4472.5714,0.0,175629.2111,0.0,39017.0,2417897863.5677,95989.8996,123415.5852,54851.3712,274256.8561,110.8295,0.0,0.0,110.8295,5978.05,0.0,0.0,5978.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,4472.5714,4472.5714,0.0,100628.2111,0.0,38972.0,2417994019.2074,96009.7461,123441.1022,54862.7121,274313.5603,109.5911,0.0,0.0,109.5911,5978.05,0.0,0.0,5978.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,4472.5714,4472.5714,0.0,90673.2111,0.0,34124.0,2418080067.8471,96029.0987,123465.9841,54873.7707,274368.8535,130.6709,0.0,0.0,130.6709,4612.0,0.0,0.0,4612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,11499.1429,11499.1429,0.0,90719.2111,14400.0,136203.6284,2418025563.2595,95974.5344,123395.8299,54842.5911,274212.9553,12921.3677,0.0,0.0,12921.3677,7147.4749,0.0,0.0,7147.4749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,11499.1429,11499.1429,0.0,80911.2111,0.0,104396.8571,2418029596.4706,95939.6529,123350.9823,54822.6588,274113.294,3626.6747,0.0,0.0,3626.6747,5978.05,0.0,0.0,5978.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,11499.1429,11499.1429,0.0,85963.2111,14400.0,93771.6283,2418017766.883,95934.9633,123344.9528,54819.979,274099.8952,2095.1269,0.0,0.0,2095.1269,10680.2249,0.0,0.0,10680.2249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,11499.1429,11499.1429,0.0,203104.9254,14400.0,68917.6283,2418142980.0097,96007.6153,123438.3625,54861.4944,274307.4722,2096.3842,0.0,0.0,2096.3842,7690.4749,0.0,0.0,7690.4749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,11499.1429,11499.1429,0.0,121702.4365,14400.0,88816.6283,2418161890.6474,96018.8584,123452.818,54867.9191,274339.5955,2096.2958,0.0,0.0,2096.2958,9314.1749,0.0,0.0,9314.1749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,11499.1429,11499.1429,0.0,160403.2738,14400.0,93817.6283,2418219501.1225,96066.0294,123513.4664,54894.874,274474.3698,2096.3928,0.0,0.0,2096.3928,10680.2249,0.0,0.0,10680.2249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,11499.1429,11499.1429,0.0,100687.8081,14400.0,68816.6283,2418242397.1319,96080.2116,123531.7006,54902.978,274514.8902,2096.2253,0.0,0.0,2096.2253,7147.4749,0.0,0.0,7147.4749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,13648.0,13648.0,0.0,90747.8395,14400.0,99214.4855,2418227805.4584,96091.4095,123546.0979,54909.3768,274546.8842,2137.911,0.0,0.0,2137.911,55557.1749,0.0,0.0,55557.1749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,13648.0,13648.0,0.0,76118.951,14400.0,68837.4855,2418223963.8963,96085.674,123538.7237,54906.0994,274530.4972,2099.0158,0.0,0.0,2099.0158,7147.4749,0.0,0.0,7147.4749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,13648.0,13648.0,0.0,109932.9823,14400.0,93836.4855,2418228936.3656,96100.9316,123558.3407,54914.8181,274574.0904,2099.1282,0.0,0.0,2099.1282,10680.2249,0.0,0.0,10680.2249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,13648.0,13648.0,0.0,131771.268,14400.0,73882.4855,2418280746.1206,96129.706,123595.3362,54931.2605,274656.3027,2100.3264,0.0,0.0,2100.3264,8226.7249,0.0,0.0,8226.7249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,13648.0,13648.0,0.0,105986.9881,14400.0,90322.3426,2418290331.7386,96144.531,123614.397,54939.732,274698.66,1962.1852,0.0,0.0,1962.1852,10936.4249,0.0,0.0,10936.4249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,13648.0,13648.0,0.0,111010.9568,14400.0,94808.1998,2418300454.4681,96159.7623,123633.9801,54948.4356,274742.1781,1946.4687,0.0,0.0,1946.4687,11759.4749,0.0,0.0,11759.4749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,13648.0,13648.0,0.0,96769.5224,14400.0,71078.1998,2418320067.7632,96182.1312,123662.7401,54961.2178,274806.0892,2122.9249,0.0,0.0,2122.9249,8226.7249,0.0,0.0,8226.7249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,11113.0,11113.0,0.0,72892.9881,14400.0,107871.4855,2418281545.2383,96179.0173,123658.7365,54959.4384,274797.1922,3729.4759,0.0,0.0,3729.4759,11759.4749,0.0,0.0,11759.4749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,11113.0,11113.0,0.0,131627.6652,14400.0,77389.7712,2418327239.1048,96177.8178,123657.1943,54958.753,274793.7651,2501.5146,0.0,0.0,2501.5146,6860.6749,0.0,0.0,6860.6749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,11113.0,11113.0,0.0,116968.4109,14400.0,91480.7712,2418344182.717,96191.047,123674.2033,54966.3126,274831.5628,2085.656,0.0,0.0,2085.656,10936.4249,0.0,0.0,10936.4249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,11113.0,11113.0,0.0,170929.462,14400.0,91380.7712,2418415186.3802,96215.7256,123705.9329,54980.4146,274902.073,2085.5218,0.0,0.0,2085.5218,10680.2249,0.0,0.0,10680.2249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,11113.0,11113.0,0.0,81654.9568,14400.0,85301.7712,2418397996.5383,96200.1363,123685.8895,54971.5064,274857.5322,2085.4034,0.0,0.0,2085.4034,116770.2249,0.0,0.0,116770.2249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,11113.0,11113.0,0.0,52505.951,14400.0,101380.7712,2418355577.6905,96204.529,123691.5373,54974.0166,274870.0828,2085.6635,0.0,0.0,2085.6635,13125.5249,0.0,0.0,13125.5249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,11113.0,11113.0,0.0,105786.7221,14400.0,66481.7712,2418386338.6139,96235.0685,123730.8024,54991.4677,274957.3387,2085.5436,0.0,0.0,2085.5436,7403.6749,0.0,0.0,7403.6749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,9242.4286,9242.4286,0.0,79382.6773,14400.0,80267.7712,2418378780.0639,96265.4109,123769.814,55008.8062,275044.0311,539.2618,0.0,0.0,539.2618,10393.4249,0.0,0.0,10393.4249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,9242.4286,9242.4286,0.0,62347.668,14400.0,49154.7712,2418390298.5046,96288.4257,123799.4045,55021.9575,275109.7877,119.1199,0.0,0.0,119.1199,8226.7249,0.0,0.0,8226.7249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,9242.4286,9242.4286,0.0,73361.6773,0.0,40602.2857,2418452878.4676,96318.5061,123838.0793,55039.1464,275195.7318,326.2745,0.0,0.0,326.2745,5691.25,0.0,0.0,5691.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,9242.4286,9242.4286,0.0,68362.6773,0.0,49797.7143,2418501217.0021,96341.5313,123867.6831,55052.3036,275261.5181,1454.9785,0.0,0.0,1454.9785,5978.05,0.0,0.0,5978.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,9242.4286,9242.4286,0.0,46166.6459,0.0,57455.8571,2418519656.3623,96342.2274,123868.578,55052.7014,275263.5068,1744.9189,0.0,0.0,1744.9189,5978.05,0.0,0.0,5978.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,9242.4286,9242.4286,0.0,46373.4485,14400.0,82501.6283,2418471716.7263,96342.418,123868.8232,55052.8103,275264.0515,1750.6757,0.0,0.0,1750.6757,9314.1749,0.0,0.0,9314.1749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,9242.4286,9242.4286,0.0,71314.5286,14400.0,87601.6283,2418448618.1705,96357.588,123888.3275,55061.4789,275307.3944,1750.8765,0.0,0.0,1750.8765,11223.2249,0.0,0.0,11223.2249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,9699.0,9699.0,0.0,32039.3602,0.0,44767.4286,2418461716.1021,96371.8788,123906.7014,55069.6451,275348.2253,457.7283,0.0,0.0,457.7283,28052.0,0.0,0.0,28052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,9699.0,9699.0,0.0,79050.4113,0.0,33880.0,2418531067.5134,96406.7514,123951.5375,55089.5722,275447.861,106.9898,0.0,0.0,106.9898,4612.0,0.0,0.0,4612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,9699.0,9699.0,0.0,35514.1058,0.0,38951.4286,2418556764.1907,96426.9202,123977.4689,55101.0973,275505.4863,122.244,0.0,0.0,122.244,5978.05,0.0,0.0,5978.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,9699.0,9699.0,0.0,61271.6773,0.0,36693.5714,2418605476.2965,96439.2832,123993.3642,55108.1619,275540.8093,500.4856,0.0,0.0,500.4856,4612.0,0.0,0.0,4612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,9699.0,9699.0,0.0,90545.0745,0.0,47101.5714,2418678051.7996,96454.9528,124013.5107,55117.1159,275585.5794,1181.6724,0.0,0.0,1181.6724,5978.05,0.0,0.0,5978.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,9699.0,9699.0,0.0,72023.7888,0.0,49012.4286,2418725149.1598,96470.8822,124033.9914,55126.2184,275631.092,1865.952,0.0,0.0,1865.952,4612.0,0.0,0.0,4612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,9699.0,9699.0,0.0,64044.7888,0.0,53183.0,2418760096.9485,96473.0236,124036.7446,55127.442,275637.2102,2023.5996,0.0,0.0,2023.5996,4612.0,0.0,0.0,4612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,34566.2857,34566.2857,0.0,23304.5031,122200.0,606016.0569,2409364158.6159,94671.4891,121720.4859,54097.9938,270489.9688,53929.8617,0.0,0.0,53929.8617,6551.8249,0.0,0.0,6551.8249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,34566.2857,22841.8571,11724.4286,41975.0745,14400.0,363294.3426,2409072021.4631,94496.4005,121495.3721,53997.9432,269989.7158,25115.2782,0.0,0.0,25115.2782,9600.9749,0.0,0.0,9600.9749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,34566.2857,46290.7143,0.0,363958.5031,122200.0,425198.0569,2400250654.7018,93110.0063,119712.8653,53205.7179,266028.5895,17523.7467,0.0,0.0,17523.7467,6551.8249,0.0,0.0,6551.8249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,34566.2857,34566.2857,0.0,179875.157,122200.0,30389648.1998,2361347301.8802,91553.895,117712.1507,52316.5114,261582.5572,15649.387,0.0,0.0,15649.387,99525.8469,0.0,0.0,99525.8469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,34566.2857,34566.2857,0.0,292142.4543,122200.0,450731.1998,2352544957.3559,90178.3063,115943.5367,51530.4608,257652.3038,8117.2783,0.0,0.0,8117.2783,6551.8249,0.0,0.0,6551.8249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,34566.2857,34566.2857,0.0,186564.7888,622200.0,510553.1998,2344102565.1661,89078.4745,114529.4672,50901.9854,254509.9272,8118.5604,0.0,0.0,8118.5604,7917.8749,0.0,0.0,7917.8749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,34566.2857,34566.2857,0.0,126383.1511,514400.0,390599.1998,2344550673.8043,89416.6977,114964.3257,51095.2559,255476.2793,8119.7641,0.0,0.0,8119.7641,7147.4749,0.0,0.0,7147.4749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,14428.7143,14428.7143,0.0,327614.2801,514400.0,384941.3426,2345230851.9999,89885.304,115566.8195,51363.0309,256815.1544,10110.351,0.0,0.0,10110.351,4693.9749,0.0,0.0,4693.9749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,14428.7143,14428.7143,0.0,179033.2173,514400.0,350948.1998,2345796488.2756,90336.3781,116146.7719,51620.7875,258103.9375,2529.5346,0.0,0.0,2529.5346,9056.5249,0.0,0.0,9056.5249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,14428.7143,14428.7143,0.0,214549.4171,514400.0,320849.1998,2346422740.7512,90818.6873,116766.8836,51896.3927,259481.9636,2529.2214,0.0,0.0,2529.2214,3614.7249,0.0,0.0,3614.7249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,14428.7143,14428.7143,0.0,331118.3056,514400.0,350849.1998,2347140561.1152,91398.0017,117511.7165,52227.4296,261137.1478,2529.4307,0.0,0.0,2529.4307,8513.5249,0.0,0.0,8513.5249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,14428.7143,14428.7143,0.0,307135.697,214400.0,315850.1998,2347567081.8707,91720.8162,117926.7637,52411.895,262059.4749,2529.1795,0.0,0.0,2529.1795,2248.6749,0.0,0.0,2248.6749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,14428.7143,14428.7143,0.0,317502.56,14400.0,345951.1998,2347775656.4891,91908.7354,118168.3741,52519.2774,262596.3869,2529.5478,0.0,0.0,2529.5478,7690.4749,0.0,0.0,7690.4749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,14428.7143,14428.7143,0.0,276796.2743,14400.0,360852.1998,2347943625.8217,92077.2387,118385.0212,52615.565,263077.8248,2529.655,0.0,0.0,2529.655,10958.8249,0.0,0.0,10958.8249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,9363.1429,9363.1429,0.0,328560.8143,14400.0,302440.7712,2348206837.6945,92251.9887,118609.6998,52715.4221,263577.1106,663.0567,0.0,0.0,663.0567,2248.6749,0.0,0.0,2248.6749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,9363.1429,9363.1429,0.0,30275074.6773,14400.0,344041.7712,2378389962.4302,92423.3525,118830.0247,52813.3443,264066.7215,663.5716,0.0,0.0,663.5716,33032.7749,0.0,0.0,33032.7749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,9363.1429,9363.1429,0.0,283018.8457,14400.0,312296.7712,2378607777.3343,92607.2073,119066.4094,52918.4042,264592.0208,654.1239,0.0,0.0,654.1239,5236.9749,0.0,0.0,5236.9749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,9363.1429,9363.1429,0.0,314931.1883,14400.0,323040.7712,2378846758.581,92821.3252,119341.7038,53040.7573,265203.7863,119.0734,0.0,0.0,119.0734,8226.7249,0.0,0.0,8226.7249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,9363.1429,9363.1429,0.0,342884.4171,14400.0,323041.7712,2379113694.0566,93067.3378,119658.0057,53181.3359,265906.6794,119.1009,0.0,0.0,119.1009,8226.7249,0.0,0.0,8226.7249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,9363.1429,9363.1429,0.0,289915.3858,14400.0,243264.7712,2379357660.5007,93281.6737,119933.5805,53303.8136,266519.0678,118.9868,0.0,0.0,118.9868,4693.9749,0.0,0.0,4693.9749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,9363.1429,9363.1429,0.0,568725.74,0.0,238171.0,2379917023.0979,93517.9644,120237.3828,53438.8368,267194.1839,112.0346,0.0,0.0,112.0346,3524.55,0.0,0.0,3524.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,12294.8571,12294.8571,0.0,329928.6459,0.0,220625.7143,2380202380.1723,93707.048,120480.4903,53546.8846,267734.423,4601.8459,0.0,0.0,4601.8459,4890.6,0.0,0.0,4890.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,12294.8571,12294.8571,0.0,369066.3858,0.0,161337.4286,2380516341.2724,93909.963,120741.381,53662.836,268314.18,2795.1335,0.0,0.0,2795.1335,1079.25,0.0,0.0,1079.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,12294.8571,12294.8571,0.0,295192.157,14400.0,124865.1998,2380711584.3449,94105.9384,120993.3494,53774.8219,268874.1097,1979.2693,0.0,0.0,1979.2693,8226.7249,0.0,0.0,8226.7249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,12294.8571,12294.8571,0.0,457525.3602,14400.0,50187.1998,2381094061.6207,94335.5264,121288.534,53906.0151,269530.0754,1979.301,0.0,0.0,1979.301,6603.0249,0.0,0.0,6603.0249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,12294.8571,12294.8571,0.0,376362.8457,14400.0,65087.1998,2381370475.3819,94549.1519,121563.1953,54028.0868,270140.434,1979.1707,0.0,0.0,1979.1707,6860.6749,0.0,0.0,6860.6749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,12294.8571,12294.8571,0.0,291630.0745,14400.0,50088.1998,2381587157.372,94721.5935,121784.906,54126.6249,270633.1244,1979.1942,0.0,0.0,1979.1942,6346.8249,0.0,0.0,6346.8249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,12294.8571,12294.8571,0.0,303433.1059,14400.0,55087.1998,2381790642.3934,94909.2252,122026.1466,54233.843,271169.2148,1979.0261,0.0,0.0,1979.0261,4702.1749,0.0,0.0,4702.1749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,12527.4286,12527.4286,0.0,157687.5286,14400.0,49654.4855,2381858581.9804,95013.5671,122160.3006,54293.4669,271467.3346,513.5935,0.0,0.0,513.5935,6611.2249,0.0,0.0,6611.2249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,12527.4286,12527.4286,0.0,142456.3254,0.0,18927.0,2381988510.8772,95079.5614,122245.1503,54331.1779,271655.8896,108.2822,0.0,0.0,108.2822,3811.35,0.0,0.0,3811.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,12527.4286,12527.4286,0.0,126289.6773,0.0,8881.0,2382102273.1259,95129.5747,122309.4532,54359.757,271798.7849,106.8774,0.0,0.0,106.8774,1079.25,0.0,0.0,1079.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,12527.4286,12527.4286,0.0,81855.3602,0.0,18836.0,2382171601.0576,95185.8686,122381.831,54391.9249,271959.6245,105.775,0.0,0.0,105.775,4098.15,0.0,0.0,4098.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,12527.4286,12527.4286,0.0,71381.6773,0.0,3789.0,2382230455.3063,95234.3336,122444.1433,54419.6192,272098.0961,104.2733,0.0,0.0,104.2733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,12527.4286,12527.4286,0.0,106367.4171,0.0,3744.0,2382324295.2948,95287.1031,122511.9897,54449.7732,272248.866,103.0349,0.0,0.0,103.0349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,12527.4286,12527.4286,0.0,131365.6459,0.0,17494.0,2382439336.5122,95334.549,122572.9916,54476.8851,272384.4257,630.1949,0.0,0.0,630.1949,2732.1,0.0,0.0,2732.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
