record_index,system,component,mass_kg,role_hint,primary_supplier,primary_country,primary_region,primary_distance_to_downstream_km,alternate_supplier,alternate_country,alternate_region,alternate_distance_to_downstream_km,distance_delta_vs_primary_km,downstream_supplier,downstream_role,locality_gain_flag,distance_gain_flag,coordinate_status
122,Ens. Structure fixe,acier,1.4326471,tier1,ESPACE,France,France,490.206,J&C Aero,Lithuania,Europe_non_FR,1722.222,1232.016,Safran Seats / Safran internal group,oem,no,no,ok
159,Siége,Moulage plastique,6.69155662,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,9230.976,DuPont de Nemours,United States,Outside_Europe,10662.6,1431.624,JAMCO Aircraft Interiors - Niigata,tier1,no,no,ok
172,Siége,Moulage plastique,6.69155662,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,9230.976,DuPont de Nemours,United States,Outside_Europe,10662.6,1431.624,JAMCO Aircraft Interiors - Niigata,tier1,no,no,ok
173,Siége,Moulage plastique,6.69155662,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,9230.976,DuPont de Nemours,United States,Outside_Europe,10662.6,1431.624,JAMCO Aircraft Interiors - Niigata,tier1,no,no,ok
156,Accoudoir allée,GLO: Steel sheet stamping and bending,0.7096766,tier4_raw_material,Alcoa,United States,Outside_Europe,6984.123,China Baowu / Baosteel,China,Outside_Europe,8682.345,1698.223,AMAG Austria Metall,tier3_first_transformation,no,no,ok
111,Ceinture de sécurité,nylon,0.18,tier1,AmSafe,United States,Outside_Europe,8786.682,JAMCO Philippines Inc.,Philippines,Outside_Europe,10691.877,1905.195,Safran Seats / Safran internal group,oem,no,no,ok
112,Support clamps,nylon,1.284,tier1,AmSafe,United States,Outside_Europe,8786.682,JAMCO Philippines Inc.,Philippines,Outside_Europe,10691.877,1905.195,Safran Seats / Safran internal group,oem,no,no,ok
113,Ens. Stowage latéral,nylon,0.016416667,tier1,AmSafe,United States,Outside_Europe,8786.682,JAMCO Philippines Inc.,Philippines,Outside_Europe,10691.877,1905.195,Safran Seats / Safran internal group,oem,no,no,ok
114,Ens. Palette optimisée,nylon,0.0021875,tier1,AmSafe,United States,Outside_Europe,8786.682,JAMCO Philippines Inc.,Philippines,Outside_Europe,10691.877,1905.195,Safran Seats / Safran internal group,oem,no,no,ok
115,Ensemble porte,nylon,0.0004003,tier1,AmSafe,United States,Outside_Europe,8786.682,JAMCO Philippines Inc.,Philippines,Outside_Europe,10691.877,1905.195,Safran Seats / Safran internal group,oem,no,no,ok
117,Ens. Tablette cocktail,nylon,0.002,tier1,AmSafe,United States,Outside_Europe,8786.682,JAMCO Philippines Inc.,Philippines,Outside_Europe,10691.877,1905.195,Safran Seats / Safran internal group,oem,no,no,ok
118,Ens. Tablette repas,nylon,0.0002,tier1,AmSafe,United States,Outside_Europe,8786.682,JAMCO Philippines Inc.,Philippines,Outside_Europe,10691.877,1905.195,Safran Seats / Safran internal group,oem,no,no,ok
119,Ens. Têtière,nylon,0.003,tier1,AmSafe,United States,Outside_Europe,8786.682,JAMCO Philippines Inc.,Philippines,Outside_Europe,10691.877,1905.195,Safran Seats / Safran internal group,oem,no,no,ok
120,Stowage assemblé avec porte,nylon,0.000375,tier1,AmSafe,United States,Outside_Europe,8786.682,JAMCO Philippines Inc.,Philippines,Outside_Europe,10691.877,1905.195,Safran Seats / Safran internal group,oem,no,no,ok
139,Ens. Structure fixe,nylon,0.0145416,tier1,AmSafe,United States,Outside_Europe,8786.682,JAMCO Philippines Inc.,Philippines,Outside_Europe,10691.877,1905.195,Safran Seats / Safran internal group,oem,no,no,ok
12,Manchette acc. Mobile,FRMC55:EU28 polyuréthane flexible traité UL,0.039,tier4_raw_material,BASF,Germany,Europe_non_FR,8876.891,Rio Tinto Alma Works,Canada,Outside_Europe,11136.976,2260.085,"Zhejiang Yuxin Textile Co.,Ltd.",tier3_first_transformation,no,no,ok
152,Manchette équipée,FRMC55:EU28 polyuréthane flexible traité UL,0.039,tier4_raw_material,BASF,Germany,Europe_non_FR,8876.891,Rio Tinto Alma Works,Canada,Outside_Europe,11136.976,2260.085,"Zhejiang Yuxin Textile Co.,Ltd.",tier3_first_transformation,no,no,ok
12,Manchette acc. Mobile,FRMC55:EU28 polyuréthane flexible traité UL,0.039,tier4_raw_material,BASF,Germany,Europe_non_FR,8876.891,Rio Tinto Fer et Titane,Canada,Outside_Europe,11392.088,2515.197,"Zhejiang Yuxin Textile Co.,Ltd.",tier3_first_transformation,no,no,ok
152,Manchette équipée,FRMC55:EU28 polyuréthane flexible traité UL,0.039,tier4_raw_material,BASF,Germany,Europe_non_FR,8876.891,Rio Tinto Fer et Titane,Canada,Outside_Europe,11392.088,2515.197,"Zhejiang Yuxin Textile Co.,Ltd.",tier3_first_transformation,no,no,ok
130,Remote extender unit,télécommande,0.07,tier4_raw_material,Mitsubishi Chemical,Japan,Outside_Europe,0.905,Zijin Mining Group,China,Outside_Europe,2522.98,2522.075,Toray Industries,tier3_first_transformation,no,no,ok
8,Padding (rembourrage),AIRVOLT LAMINAT,0.95,tier3_first_transformation,Kronotex GmbH & Co,Germany,Europe_non_FR,6530.684,Daio Paper Corporation,"Shikokuchuo, Japan",Outside_Europe,11229.014,4698.33,Glatfelter,tier2_second_transformation,no,no,ok
97,Ens. Structure fauteuil,GLO: moulage par injection plastique,0.081,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,9080.636,DuPont de Nemours,United States,Outside_Europe,14129.761,5049.125,Senior Aerospace Thailand,tier1,no,no,ok
78,Ecran - Screen Display (COTS),"Display, liquid crystal, 17 pouces",1.928,tier2_second_transformation,Krohne,Germany,Europe_non_FR,885.016,DuPont de Nemours,United States,Outside_Europe,5980.763,5095.748,Safran Seats / Safran internal group,oem,no,no,ok
121,Ecran - 00-5136-51 Rev F Seat Power Box 4 (SPB4),"Display, liquid crystal, 17 pouces",2.378,tier2_second_transformation,Krohne,Germany,Europe_non_FR,885.016,DuPont de Nemours,United States,Outside_Europe,5980.763,5095.748,Safran Seats / Safran internal group,oem,no,no,ok
126,Powerbox,powerbox,1.5,tier2_second_transformation,Krohne,Germany,Europe_non_FR,885.016,DuPont de Nemours,United States,Outside_Europe,5980.763,5095.748,Safran Seats / Safran internal group,oem,no,no,ok
153,Support écran Screen Display (COTS),"Display, liquid crystal, 17 pouces",0.45,tier2_second_transformation,Krohne,Germany,Europe_non_FR,885.016,DuPont de Nemours,United States,Outside_Europe,5980.763,5095.748,Safran Seats / Safran internal group,oem,no,no,ok
103,Capot NFC,kydex,0.069,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,832.132,SEKISUI KYDEX,United States,Outside_Europe,5956.016,5123.884,ESPACE,tier1,no,no,ok
104,Coussin ottoman,kydex,0.037,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,832.132,SEKISUI KYDEX,United States,Outside_Europe,5956.016,5123.884,ESPACE,tier1,no,no,ok
105,Ens. Stowage latéral,kydex,1.161,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,832.132,SEKISUI KYDEX,United States,Outside_Europe,5956.016,5123.884,ESPACE,tier1,no,no,ok
106,Ensemble porte,kydex,1.384,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,832.132,SEKISUI KYDEX,United States,Outside_Europe,5956.016,5123.884,ESPACE,tier1,no,no,ok
107,Ens. Tablette cocktail,kydex,0.715,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,832.132,SEKISUI KYDEX,United States,Outside_Europe,5956.016,5123.884,ESPACE,tier1,no,no,ok
108,Ens. Tablette repas,kydex,0.059,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,832.132,SEKISUI KYDEX,United States,Outside_Europe,5956.016,5123.884,ESPACE,tier1,no,no,ok
109,Stowage assemblé avec porte,kydex,0.226,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,832.132,SEKISUI KYDEX,United States,Outside_Europe,5956.016,5123.884,ESPACE,tier1,no,no,ok
3,Ens. Equipements latéraux,Ertalon par moulage par injection plastique,0.0001731,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,832.132,DuPont de Nemours,United States,Outside_Europe,5966.869,5134.737,ESPACE,tier1,no,no,ok
103,Capot NFC,kydex,0.069,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,832.132,DuPont de Nemours,United States,Outside_Europe,5966.869,5134.737,ESPACE,tier1,no,no,ok
104,Coussin ottoman,kydex,0.037,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,832.132,DuPont de Nemours,United States,Outside_Europe,5966.869,5134.737,ESPACE,tier1,no,no,ok
105,Ens. Stowage latéral,kydex,1.161,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,832.132,DuPont de Nemours,United States,Outside_Europe,5966.869,5134.737,ESPACE,tier1,no,no,ok
106,Ensemble porte,kydex,1.384,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,832.132,DuPont de Nemours,United States,Outside_Europe,5966.869,5134.737,ESPACE,tier1,no,no,ok
107,Ens. Tablette cocktail,kydex,0.715,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,832.132,DuPont de Nemours,United States,Outside_Europe,5966.869,5134.737,ESPACE,tier1,no,no,ok
108,Ens. Tablette repas,kydex,0.059,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,832.132,DuPont de Nemours,United States,Outside_Europe,5966.869,5134.737,ESPACE,tier1,no,no,ok
109,Stowage assemblé avec porte,kydex,0.226,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,832.132,DuPont de Nemours,United States,Outside_Europe,5966.869,5134.737,ESPACE,tier1,no,no,ok
124,Ens. Structure fixe,caoutchouc,0.01,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,768.874,DuPont de Nemours,United States,Outside_Europe,6083.902,5315.028,MGA Villeneuve St Lot,tier1,no,no,ok
79,Accoudoir allée,Ertalon,0.01,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,564.333,DuPont de Nemours,United States,Outside_Europe,5907.364,5343.031,SUMPAR,tier1,no,no,ok
80,Ens. Stowage latéral,Ertalon,0.003,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,564.333,DuPont de Nemours,United States,Outside_Europe,5907.364,5343.031,SUMPAR,tier1,no,no,ok
82,Ensemble porte,Ertalon,0.002,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,564.333,DuPont de Nemours,United States,Outside_Europe,5907.364,5343.031,SUMPAR,tier1,no,no,ok
83,Ens. Tablette repas,Ertalon,0.007,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,564.333,DuPont de Nemours,United States,Outside_Europe,5907.364,5343.031,SUMPAR,tier1,no,no,ok
84,Stowage assemblé avec porte,Ertalon,0.02,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,564.333,DuPont de Nemours,United States,Outside_Europe,5907.364,5343.031,SUMPAR,tier1,no,no,ok
85,Structure ottoman horizontale,Ertalon,0.0002725,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,564.333,DuPont de Nemours,United States,Outside_Europe,5907.364,5343.031,SUMPAR,tier1,no,no,ok
125,Ens. Palette optimisée,Polychloroprene,0.0049932,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,564.333,DuPont de Nemours,United States,Outside_Europe,5907.364,5343.031,SUMPAR,tier1,no,no,ok
130,Remote extender unit,télécommande,0.07,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,793.716,DuPont de Nemours,United States,Outside_Europe,6169.369,5375.652,Thales,tier1,no,no,ok
12,Manchette acc. Mobile,FRMC55:EU28 polyuréthane flexible traité UL,0.039,tier2_second_transformation,MGR Foamtex Ltd,United Kingdom,Europe_non_FR,581.486,DuPont de Nemours,United States,Outside_Europe,5961.155,5379.668,ACH,tier1,no,no,ok
152,Manchette équipée,FRMC55:EU28 polyuréthane flexible traité UL,0.039,tier2_second_transformation,MGR Foamtex Ltd,United Kingdom,Europe_non_FR,581.486,DuPont de Nemours,United States,Outside_Europe,5961.155,5379.668,ACH,tier1,no,no,ok
4,Ensemble porte,FILM DECOR AERFILM - Ep0.33 714g-m2,0.392,tier2_second_transformation,Combigo,France,France,511.864,Sika,United States,Outside_Europe,5911.264,5399.4,MGA Villeneuve St Lot,tier1,no,no,ok
110,Ens. Coque,NIDA - GLO (moulage par injection plastique),8.439,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,505.68,DuPont de Nemours,United States,Outside_Europe,5980.763,5475.084,Safran Seats / Safran internal group,oem,no,no,ok
127,Ens. Coque,SIMAPRO : extrusion and thermoforming - traitement par AER Film Schneider,0.392,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,505.68,DuPont de Nemours,United States,Outside_Europe,5980.763,5475.084,Safran Seats / Safran internal group,oem,no,no,ok
128,Ens. Coque,Résine BR623 - composite,0.488,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,505.68,DuPont de Nemours,United States,Outside_Europe,5980.763,5475.084,Safran Seats / Safran internal group,oem,no,no,ok
163,Siége,11% Moulage plastique,12.756301898,tier2_second_transformation,Ensinger,Germany,Europe_non_FR,505.68,DuPont de Nemours,United States,Outside_Europe,5980.763,5475.084,Safran Seats / Safran internal group,oem,no,no,ok
144,Coussin ottoman,velours,0.034,tier3_first_transformation,SOMANI,Portugal,Europe_non_FR,2472.945,Yamazaki Velvet Co.,Japan,Outside_Europe,8436.811,5963.866,FRANKLIN,tier2_second_transformation,no,no,ok
145,Coussin têtière,velours,0.003,tier3_first_transformation,SOMANI,Portugal,Europe_non_FR,2472.945,Yamazaki Velvet Co.,Japan,Outside_Europe,8436.811,5963.866,FRANKLIN,tier2_second_transformation,no,no,ok
146,Ens. Coussin assise,velours,0.025,tier3_first_transformation,SOMANI,Portugal,Europe_non_FR,2472.945,Yamazaki Velvet Co.,Japan,Outside_Europe,8436.811,5963.866,FRANKLIN,tier2_second_transformation,no,no,ok
147,Ens.coussin dossier version têtière,velours,0.008,tier3_first_transformation,SOMANI,Portugal,Europe_non_FR,2472.945,Yamazaki Velvet Co.,Japan,Outside_Europe,8436.811,5963.866,FRANKLIN,tier2_second_transformation,no,no,ok
148,Ens. Coussin dossier,velours,0.022,tier3_first_transformation,SOMANI,Portugal,Europe_non_FR,2472.945,Yamazaki Velvet Co.,Japan,Outside_Europe,8436.811,5963.866,FRANKLIN,tier2_second_transformation,no,no,ok
150,Habillage sous fauteuil,velours,0.007,tier3_first_transformation,SOMANI,Portugal,Europe_non_FR,2472.945,Yamazaki Velvet Co.,Japan,Outside_Europe,8436.811,5963.866,FRANKLIN,tier2_second_transformation,no,no,ok
2,Ens. Stowage latéral,"15CDV6 (chrome, molibdene, vanadium)",0.022,tier4_raw_material,Saarstahl,Germany,Europe_non_FR,502.395,Nucor Corp,United States,Outside_Europe,6864.177,6361.782,Aubert & Duval,tier3_first_transformation,no,no,ok
13,Accoudoir allée,30NCD6 (nickel-chrome- molibdene),0.027,tier4_raw_material,Saarstahl,Germany,Europe_non_FR,502.395,Nucor Corp,United States,Outside_Europe,6864.177,6361.782,Aubert & Duval,tier3_first_transformation,no,no,ok
15,Ens. Equipements latéraux,acier,0.0996449,tier4_raw_material,Saarstahl,Germany,Europe_non_FR,502.395,Nucor Corp,United States,Outside_Europe,6864.177,6361.782,Aubert & Duval,tier3_first_transformation,no,no,ok
45,Ceinture de sécurité,acier,0.72,tier4_raw_material,Saarstahl,Germany,Europe_non_FR,502.395,Nucor Corp,United States,Outside_Europe,6864.177,6361.782,Aubert & Duval,tier3_first_transformation,no,no,ok
46,Support clamps,acier,1.284,tier4_raw_material,Saarstahl,Germany,Europe_non_FR,502.395,Nucor Corp,United States,Outside_Europe,6864.177,6361.782,Aubert & Duval,tier3_first_transformation,no,no,ok
47,Accoudoir allée,acier,0.7096766,tier4_raw_material,Saarstahl,Germany,Europe_non_FR,502.395,Nucor Corp,United States,Outside_Europe,6864.177,6361.782,Aubert & Duval,tier3_first_transformation,no,no,ok
48,Bumper version porte,acier,0.024,tier4_raw_material,Saarstahl,Germany,Europe_non_FR,502.395,Nucor Corp,United States,Outside_Europe,6864.177,6361.782,Aubert & Duval,tier3_first_transformation,no,no,ok
49,Ens. Stowage latéral,acier,0.0151984,tier4_raw_material,Saarstahl,Germany,Europe_non_FR,502.395,Nucor Corp,United States,Outside_Europe,6864.177,6361.782,Aubert & Duval,tier3_first_transformation,no,no,ok
52,Ens. Palette optimisée,acier,0.58,tier4_raw_material,Saarstahl,Germany,Europe_non_FR,502.395,Nucor Corp,United States,Outside_Europe,6864.177,6361.782,Aubert & Duval,tier3_first_transformation,no,no,ok
53,Ensemble porte,acier,0.0430761,tier4_raw_material,Saarstahl,Germany,Europe_non_FR,502.395,Nucor Corp,United States,Outside_Europe,6864.177,6361.782,Aubert & Duval,tier3_first_transformation,no,no,ok
56,Ens. Tablette cocktail,acier,1.133,tier4_raw_material,Saarstahl,Germany,Europe_non_FR,502.395,Nucor Corp,United States,Outside_Europe,6864.177,6361.782,Aubert & Duval,tier3_first_transformation,no,no,ok
57,Ens. Tablette repas,acier,0.1165,tier4_raw_material,Saarstahl,Germany,Europe_non_FR,502.395,Nucor Corp,United States,Outside_Europe,6864.177,6361.782,Aubert & Duval,tier3_first_transformation,no,no,ok
58,Habillage sous fauteuil,acier,0.0270916,tier4_raw_material,Saarstahl,Germany,Europe_non_FR,502.395,Nucor Corp,United States,Outside_Europe,6864.177,6361.782,Aubert & Duval,tier3_first_transformation,no,no,ok
59,Manchette équipée,acier,0.0191495,tier4_raw_material,Saarstahl,Germany,Europe_non_FR,502.395,Nucor Corp,United States,Outside_Europe,6864.177,6361.782,Aubert & Duval,tier3_first_transformation,no,no,ok
60,Renfort tubulaire,acier,0.003,tier4_raw_material,Saarstahl,Germany,Europe_non_FR,502.395,Nucor Corp,United States,Outside_Europe,6864.177,6361.782,Aubert & Duval,tier3_first_transformation,no,no,ok
61,Stowage assemblé avec porte,acier,0.0943581,tier4_raw_material,Saarstahl,Germany,Europe_non_FR,502.395,Nucor Corp,United States,Outside_Europe,6864.177,6361.782,Aubert & Duval,tier3_first_transformation,no,no,ok
62,Structure ottoman horizontale,acier,0.0666443,tier4_raw_material,Saarstahl,Germany,Europe_non_FR,502.395,Nucor Corp,United States,Outside_Europe,6864.177,6361.782,Aubert & Duval,tier3_first_transformation,no,no,ok
63,Support écran,acier,0.05736,tier4_raw_material,Saarstahl,Germany,Europe_non_FR,502.395,Nucor Corp,United States,Outside_Europe,6864.177,6361.782,Aubert & Duval,tier3_first_transformation,no,no,ok
64,Support équipé,acier,0.003,tier4_raw_material,Saarstahl,Germany,Europe_non_FR,502.395,Nucor Corp,United States,Outside_Europe,6864.177,6361.782,Aubert & Duval,tier3_first_transformation,no,no,ok
65,Support manchette équipée,acier,0.006,tier4_raw_material,Saarstahl,Germany,Europe_non_FR,502.395,Nucor Corp,United States,Outside_Europe,6864.177,6361.782,Aubert & Duval,tier3_first_transformation,no,no,ok
71,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,3.365,tier4_raw_material,Saarstahl,Germany,Europe_non_FR,502.395,Nucor Corp,United States,Outside_Europe,6864.177,6361.782,Aubert & Duval,tier3_first_transformation,no,no,ok
72,Ens. Structure fauteuil,acier,1.687,tier4_raw_material,Saarstahl,Germany,Europe_non_FR,502.395,Nucor Corp,United States,Outside_Europe,6864.177,6361.782,Aubert & Duval,tier3_first_transformation,no,no,ok
81,Ens. Structure fauteuil,inox,0.045,tier4_raw_material,Saarstahl,Germany,Europe_non_FR,502.395,Nucor Corp,United States,Outside_Europe,6864.177,6361.782,Aubert & Duval,tier3_first_transformation,no,no,ok
86,Coussin ottoman,FRMC55 (C55 = % de carbone) et FMR = ?,1.005,tier4_raw_material,Saarstahl,Germany,Europe_non_FR,502.395,Nucor Corp,United States,Outside_Europe,6864.177,6361.782,Aubert & Duval,tier3_first_transformation,no,no,ok
