output_dir,case_dir,size_bytes,size_mb,file_count,keep,sim_days,fill_rate,ending_backlog,total_cost,total_produced,lot_count,archive_destination,action
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0519670A_adverse\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0519670A_adverse,3111605,2.967,9,False,365,0.885887,605077.9729,27913315.5614,17850217.9778,,,deleted
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0520115A_adverse\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0520115A_adverse,3111232,2.967,9,False,365,0.888075,593478.1966,27920872.1746,17869743.232,,,deleted
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0520132A_adverse\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0520132A_adverse,3090865,2.948,9,False,365,0.887536,596334.8807,27948548.9572,17851742.3779,,,deleted
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0525412A_adverse\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0525412A_adverse,3111802,2.968,9,False,365,0.888075,593478.1966,27920662.5289,17869743.232,,,deleted
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0901566A_adverse\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0901566A_adverse,3106631,2.963,9,False,365,0.883931,615448.014,27813451.5756,17853306.19,,,deleted
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0910216A_adverse\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0910216A_adverse,3091773,2.949,9,False,365,0.878122,646250.1105,27206035.7814,16952974.9255,,,deleted
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0914320A_adverse\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0914320A_adverse,3110423,2.966,9,False,365,0.888075,593478.1966,27920892.5577,17869743.232,,,deleted
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0914360C_adverse\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0914360C_adverse,3098917,2.955,9,False,365,0.889668,585029.9397,27756679.1674,17840548.4374,,,deleted
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0914690A_adverse\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0914690A_adverse,3112436,2.968,9,False,365,0.895197,555711.4088,27864433.2529,17838918.0985,,,deleted
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0949099A_adverse\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0949099A_adverse,3109339,2.965,9,False,365,0.883495,617760.3455,27898052.3669,17844654.127,,,deleted
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0951020A_adverse\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0951020A_adverse,3110812,2.967,9,False,365,0.889534,585743.2375,27817302.1101,17862722.1946,,,deleted
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0960508A_adverse\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0960508A_adverse,3109304,2.965,9,False,365,0.883495,617760.3455,27895555.3262,17844654.127,,,deleted
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0964290A_adverse\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0964290A_adverse,3110417,2.966,9,False,365,0.888075,593478.1966,27920894.7638,17869743.232,,,deleted
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0972460A_adverse\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0972460A_adverse,3108853,2.965,9,False,365,0.883495,617760.3454,27765054.6925,17844624.5922,,,deleted
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0975221A_adverse\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0975221A_adverse,3108844,2.965,9,False,365,0.883495,617760.3454,27759678.4428,17844624.5922,,,deleted
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0989480A_adverse\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0989480A_adverse,3111223,2.967,9,False,365,0.888075,593478.1966,27920884.8016,17869743.232,,,deleted
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0990780A_adverse\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0990780A_adverse,3107019,2.963,9,False,365,0.892696,568975.3755,27719509.4121,17881905.1694,,,deleted
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0993480A_adverse\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0993480A_adverse,3101493,2.958,9,False,365,0.88431,613442.1774,27885468.3271,17865800.1951,,,deleted
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD1091642A_adverse\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD1091642A_adverse,3108977,2.965,9,False,365,0.894579,558990.2182,28008762.9406,17871572.0467,,,deleted
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD1095770A_adverse\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD1095770A_adverse,3111771,2.968,9,False,365,0.888075,593478.1966,27920893.7701,17869743.232,,,deleted
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD1096202A_adverse\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD1096202A_adverse,3110636,2.967,9,False,365,0.888075,593478.1966,27920895.5093,17869743.232,,,deleted
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_scale_adverse\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_reliability_scale_adverse,3136724,2.991,9,False,365,0.79471,1088539.9927,27703114.3764,18545536.7235,,,deleted
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-1450_high\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-1450_high,3110026,2.966,9,False,365,0.888075,593478.1966,27920900.7963,17869743.232,,,deleted
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-1450_low\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-1450_low,3110003,2.966,9,False,365,0.888075,593478.1966,27920892.3255,17869743.232,,,deleted
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0500655A_high\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0500655A_high,3110035,2.966,9,False,365,0.888075,593478.1966,27920901.0969,17869743.232,,,deleted
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0500655A_low\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0500655A_low,3107510,2.964,9,False,365,0.889413,586384.1037,28059370.0654,17855584.5815,,,deleted
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0505677A_high\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0505677A_high,3110033,2.966,9,False,365,0.888075,593478.1966,27920896.5609,17869743.232,,,deleted
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0505677A_low\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0505677A_low,3110031,2.966,9,False,365,0.888075,593478.1966,27920896.5609,17869743.232,,,deleted
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0508918A_high\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0508918A_high,3110033,2.966,9,False,365,0.888075,593478.1966,27920896.5609,17869743.232,,,deleted
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0508918A_low\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0508918A_low,3110031,2.966,9,False,365,0.888075,593478.1966,27920896.5609,17869743.232,,,deleted
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0514881A_high\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0514881A_high,3110096,2.966,9,False,365,0.888075,593478.1966,27920995.9929,17869743.232,,,deleted
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0514881A_low\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0514881A_low,3112612,2.968,9,False,365,0.893062,567033.0159,27907643.5137,17855587.4921,,,deleted
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0518684A_high\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0518684A_high,3106945,2.963,9,False,365,0.890198,582219.9542,27955162.613,17856189.5658,,,deleted
etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0518684A_low\simulation_output,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_31_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0518684A_low,3110031,2.966,9,False,365,0.888075,593478.1966,27920896.5609,17869743.232,,,deleted
