capacity_node::M-1430,capacity_node::M-1810,demand_item::item:268091,demand_item::item:268967,error,factor::capacity_scale,factor::demand_scale,factor::external_procurement_cost_multiplier_scale,factor::external_procurement_daily_cap_days_scale,factor::external_procurement_lead_days_scale,factor::external_procurement_transport_cost_scale,factor::fg_target_days_scale,factor::holding_cost_scale,factor::lead_time_scale,factor::production_gap_gain_scale,factor::production_smoothing_scale,factor::production_stock_scale,factor::purchase_cost_floor_scale,factor::review_period_scale,factor::safety_stock_days_scale,factor::supplier_reliability_scale,factor::supplier_stock_scale,factor::transport_cost_scale,is_baseline,is_corner_case,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,run_id,status
0.745241,0.931194,1.301005,1.099782,,1.11557,0.800605,1.151248,0.660641,2.34582,1.522915,1.882771,0.887623,1.036421,0.866543,1.08236,0.68165,1.184292,3.0,0.716409,0.967849,0.984606,1.224951,False,False,17800.5768,0.809539,0.07172,0.118741,339.3496,6252.9088,0.764596,10001.4602,18143.4654,1441.5616,12870.4508,19049.6097,19049.6097,113915.1495,2228.2449,14687.8377,16842.2179,29729.3353,1102.1099,1301.2475,1102.2119,17519.3338,2154.3802,581.9752,full_run_0471,ok
1.112129,1.070353,1.214811,0.873085,,0.957073,0.777978,1.69401,0.65482,1.026622,1.155693,1.698849,0.935909,1.076529,1.089321,1.487051,1.0343,0.992432,6.0,1.007772,0.942871,0.896845,1.135164,False,False,41223.9217,0.955454,0.020068,0.024478,633.28,36884.8628,0.480174,8368.2239,39656.9408,1218.2529,10710.1551,10710.1551,10710.1551,15804.5571,1074.4922,37890.3653,38861.1029,43662.7879,690.5003,795.8378,584.9729,10676.2525,970.7377,646.8792,full_run_0472,ok
0.92881,1.010494,0.935016,1.172604,,1.0293,1.136944,0.996107,1.34692,0.988958,1.194231,0.851078,1.507614,1.130274,0.65561,1.213779,1.226995,1.273883,2.0,1.646521,0.844834,1.464014,1.267782,False,False,24761.9834,0.787769,0.078497,0.133734,553.9189,16803.7253,0.691785,31830.3039,43720.8073,1797.1844,53538.056,61640.0663,61640.0663,5677.9079,5990.5812,34441.9149,40288.8618,34122.9016,1435.9547,3431.9454,1243.2655,51155.0565,5846.9469,9395.367,full_run_0473,ok
1.005148,1.018249,1.192441,1.056579,,0.961137,1.002518,0.98425,1.313805,1.696499,0.893662,1.082604,0.969988,1.229304,0.92241,0.846684,0.599307,1.290862,4.0,1.203144,0.880621,1.204792,0.743843,False,False,28961.2886,0.885716,0.062931,0.051353,737.1626,14504.615,0.56407,14096.4154,30090.4106,1691.0123,24011.9438,33448.7586,33448.7586,59376.0631,2104.7639,26651.5564,28196.7817,39945.4265,1199.1191,1893.6289,953.8497,26264.0161,1545.2253,3560.4102,full_run_0474,ok
1.028932,0.990178,0.885196,0.964737,,0.905304,1.261219,0.852955,0.886485,2.107399,1.477047,2.01657,0.918515,1.185316,1.259728,1.122284,0.927972,1.46286,2.0,0.989816,0.973019,0.846919,0.91681,False,False,18444.6659,0.733161,0.111048,0.155791,603.7829,7012.3048,0.654957,20643.643,22152.8968,1749.878,31419.4463,43692.1998,43692.1998,147911.0886,3908.0048,16241.629,19692.8583,34737.4737,1291.1435,2460.0385,1146.0951,35927.3191,3451.2293,996.2344,full_run_0475,ok
0.85581,0.830066,1.030373,1.232289,,0.966584,0.882722,1.376641,1.082352,1.669289,1.049889,1.384478,0.926551,1.134881,0.763306,1.147754,0.86707,1.19351,5.0,0.705472,0.918178,0.911476,0.984553,False,False,22014.5295,0.889059,0.056778,0.054162,661.2497,9367.887,0.558571,10453.9544,21759.9977,1497.9761,14137.7422,17459.6822,17459.6822,66873.874,1563.2271,19345.9316,20524.4979,33941.7483,1033.4408,1235.4997,836.7264,13720.5832,1178.5663,1222.6884,full_run_0476,ok
1.140561,0.924561,1.326658,0.902701,,0.996417,1.110599,1.350699,0.91347,0.646525,0.737418,1.26445,1.344272,1.3119,0.704554,0.605112,1.191954,1.084023,4.0,0.952686,0.883379,0.915589,1.325339,False,False,37412.0492,0.92381,0.034678,0.041512,991.3575,19653.8431,0.466135,11933.4137,53869.2889,1856.9429,23810.2182,27648.571,27648.571,61045.3926,2323.9174,49764.9789,52001.1846,50606.0714,1273.2128,1868.1043,865.5854,26085.4978,2236.2058,3443.7278,full_run_0477,ok
1.183304,1.033186,0.935859,1.214625,,0.973887,1.120303,1.136031,0.25242,1.156095,1.256002,0.918366,1.065487,1.225142,1.184243,1.160611,0.838517,1.189964,1.0,1.659881,0.931532,0.95663,1.282885,False,False,20030.3748,0.785851,0.081313,0.132836,429.3137,5824.4843,0.762403,21088.0261,25478.5687,1806.8953,26489.5636,31878.1164,31878.1164,565917.4285,3355.3498,20022.3523,23406.8346,41070.3645,1481.9278,2071.7341,1377.5815,30829.971,3384.4823,2266.016,full_run_0478,ok
1.252755,1.082141,1.085965,0.857679,,0.936399,1.094808,1.045003,1.453711,1.069397,1.322977,1.230908,1.136279,1.324593,1.049076,1.342888,1.144066,0.983261,3.0,1.075445,0.813761,1.063192,1.239899,False,False,42775.617,0.873693,0.042744,0.083563,682.9139,33424.8505,0.572092,18195.9235,55249.9584,1595.9378,42472.2232,48209.6747,48209.6747,4491.6952,4776.4592,48271.4832,52888.3275,50146.8347,1232.5165,2361.631,913.0239,35657.9198,4616.8442,8160.7442,full_run_0479,ok
0.914345,0.893424,0.824258,0.890176,,0.771106,1.05332,1.254565,0.857084,1.91133,1.260275,1.626442,1.095906,0.784023,0.779732,1.244553,0.878036,1.20704,3.0,1.561371,0.869905,1.336892,0.811499,False,False,15971.5994,0.853495,0.073544,0.072962,303.9939,13545.6308,0.775549,13534.8267,17548.7099,1354.3857,16006.8158,20475.6204,20475.6204,78552.557,1686.9175,14977.728,16258.1118,19729.3156,832.6112,1290.5981,1050.3918,16211.8014,1280.3838,2424.4881,full_run_0480,ok
1.171795,1.150528,0.872874,1.176831,,1.114259,1.030757,1.472247,0.766954,2.159658,1.516057,1.129358,1.345555,0.91155,0.779418,0.883867,0.904347,1.341147,5.0,1.919161,0.960489,1.664777,0.853124,False,False,37496.5053,0.940019,0.030127,0.029854,358.9508,23972.8901,0.77347,12523.4937,48697.3462,1584.5608,15467.5053,19170.6994,19170.6994,74637.7322,1952.412,45776.4089,47230.22,47051.9823,1119.8793,1467.1262,1225.61,16198.0373,1453.8111,666.3279,full_run_0481,ok
0.973516,0.847271,1.324241,1.251866,,1.240532,0.748842,0.834739,0.918167,1.232333,1.2602,0.992423,0.913925,1.050435,1.045323,1.251698,1.219181,1.197365,4.0,1.746953,0.844624,1.595466,1.12282,False,False,42499.5477,0.905995,0.033069,0.060935,391.8158,31167.5075,0.729189,11723.7183,40432.1334,1446.8228,24707.1514,28795.3345,28795.3345,50754.6085,2399.782,36631.3289,39095.0637,45091.8926,1017.8203,1337.0697,1055.007,22256.0361,2463.7349,4094.1932,full_run_0482,ok
1.045752,1.13976,1.096122,1.144318,,0.92656,0.934965,1.630682,0.974139,0.761275,1.056442,1.073507,0.728001,0.887434,1.527664,1.324711,0.6456,1.046165,4.0,0.731209,0.966218,1.361533,0.982263,False,False,26881.6728,0.831002,0.082747,0.086251,512.2694,15748.1692,0.673932,15000.3631,21549.8475,1571.0497,21387.8655,24888.6031,24888.6031,33225.5082,2232.5441,17907.9645,19766.6622,30904.5707,948.0491,1783.1853,1058.7804,25328.68,1858.6978,885.5698,full_run_0483,ok
0.963233,1.147576,0.872944,1.128768,,1.222549,0.869191,1.615673,0.619043,1.048946,1.32594,1.648284,1.26245,0.668284,1.3288,0.543359,0.932627,0.938264,3.0,1.398389,0.91468,1.080117,1.517156,False,False,22942.4986,0.84715,0.053313,0.099537,244.2519,13390.3206,0.81282,17086.8644,31007.3362,1304.9026,22099.8542,24810.9295,24810.9295,80591.6908,3165.842,26267.8609,29354.2457,29220.5182,952.4181,1653.0904,1060.6507,21757.4515,3086.3848,2029.503,full_run_0484,ok
0.873337,0.947694,0.925146,1.439974,,1.063757,1.087165,1.504099,0.957942,0.958594,0.899904,0.60086,1.070224,1.108076,1.260133,0.960544,0.784082,1.055993,5.0,1.936961,0.854318,1.543242,1.193328,False,False,29323.629,0.915977,0.039134,0.044889,933.234,15354.3745,0.516072,10500.1493,30522.8312,1928.4568,17157.1338,17157.1338,17157.1338,65987.7831,1485.1022,27958.204,29328.3416,38823.3377,1044.5207,1194.4896,995.2228,15987.555,1370.1376,2726.267,full_run_0485,ok
1.012076,0.824624,1.049133,1.129626,,0.788008,0.957819,1.320956,0.608611,1.242346,0.966488,1.816969,1.286015,1.272223,1.192735,0.790933,0.989354,1.227306,5.0,1.175822,0.948841,1.166955,1.075846,False,False,27594.8846,0.95387,0.022495,0.023635,605.1798,14075.9004,0.613339,7894.1693,34603.2476,1565.1426,7954.0577,9740.901,9740.901,56320.0593,818.8247,33006.994,33824.8426,35517.8002,878.7706,778.405,959.9628,11332.3105,817.8486,611.0082,full_run_0486,ok
1.090257,1.018951,0.99082,1.243394,,0.815508,1.274868,0.736491,1.452115,0.638395,0.715018,0.919339,0.841601,0.825583,1.379389,1.322068,0.992247,0.909275,4.0,1.993212,0.934671,0.983343,1.57554,False,False,19898.963,0.771857,0.069348,0.158795,1071.9345,14663.3125,0.498216,26074.7749,20270.4216,2136.246,29385.7588,34178.6486,34178.6486,40994.6613,2284.7705,15645.8753,18864.7068,28404.7352,1117.8798,1405.7147,1064.3115,32299.87,3218.8315,2257.6053,full_run_0487,ok
1.052248,1.0602,1.292476,1.29191,,1.193089,0.988472,1.096985,1.179786,1.516427,0.975824,1.816951,1.383843,1.095191,0.967669,0.888209,0.949398,1.117392,2.0,1.048935,0.947494,0.679483,0.877142,False,False,23629.0376,0.799819,0.100165,0.100016,806.5448,16539.1853,0.579035,38149.7911,40818.9896,1915.9449,58489.5334,68469.6532,68469.6532,31653.4309,5114.391,32647.8145,36730.3518,42287.4939,1674.7766,4088.6378,1109.4001,60947.0235,4082.5373,3377.4192,full_run_0488,ok
0.84145,0.925197,1.045425,0.883725,,0.839831,0.782084,1.243178,1.034283,1.673177,0.905774,1.383697,1.087333,0.789446,1.423163,0.902342,1.025426,1.257877,3.0,1.175478,0.961447,1.237669,1.32247,False,False,19003.3121,0.838775,0.067752,0.093473,86.2465,14417.0748,0.923781,14284.4226,21577.8342,1131.568,18729.443,24152.4325,24152.4325,42758.9055,2140.5135,18098.9416,20115.8826,19853.5638,809.9109,1461.9516,1045.3215,19517.2055,2016.9411,782.6191,full_run_0489,ok
0.946656,1.022623,0.800765,0.723252,,1.009327,0.984331,1.053739,1.354518,1.616444,1.975369,1.79199,1.353014,1.09459,0.895028,1.573339,1.082365,0.845665,4.0,0.725686,0.915203,0.841339,1.110134,False,False,31733.2057,0.88628,0.031415,0.082306,346.4385,24954.6687,0.692083,16236.6264,47218.7235,1125.1029,23938.5993,33569.8705,33569.8705,9205.0331,3939.5753,41848.9885,45735.3703,35769.1814,834.4797,1483.3532,778.6644,25661.1617,3886.3817,2377.6031,full_run_0490,ok
1.012255,0.937397,1.092446,0.957628,,1.090222,1.100376,1.497394,1.414938,1.668446,1.388895,0.99744,0.834309,1.242543,1.653611,1.126073,0.950258,1.456919,4.0,0.879887,0.899903,1.154806,1.281066,False,False,43055.0716,0.835061,0.070313,0.094626,830.1579,37306.1297,0.509331,19890.2916,42255.4776,1691.8892,28775.0594,38312.0738,38312.0738,6790.2829,4954.5004,35285.9142,39284.3888,47272.1427,971.4643,2971.0887,861.7312,30302.3226,3998.4746,3370.5539,full_run_0491,ok
1.122912,1.229369,0.980461,1.058142,,0.984042,1.040552,1.366276,1.208062,1.896474,0.882664,0.565398,1.161817,1.475134,1.224491,1.287227,1.075802,1.358701,2.0,2.015595,0.945114,1.187556,1.285102,False,False,35957.4884,0.802598,0.094163,0.103239,464.261,24030.0122,0.708187,23272.6913,49604.0723,1590.9543,48994.9898,64681.767,64681.767,50093.8071,6407.0617,39812.1424,44933.2107,50295.6792,1367.6242,4670.8616,1126.6933,51981.369,5121.0683,3018.7357,full_run_0492,ok
0.99006,0.966173,0.968128,1.017288,,0.746621,1.164592,1.429493,1.641445,1.754926,1.703254,0.465173,1.097733,1.025029,1.622394,0.736694,1.413926,1.019369,3.0,0.707555,0.968623,1.246377,0.962216,False,False,20595.5312,0.772578,0.088506,0.138916,608.5995,20284.5289,0.64905,20544.0683,25964.3507,1734.1497,31229.563,40202.1405,40202.1405,37065.1348,4319.0843,20059.4853,23666.3479,24820.6506,970.8555,2298.0029,1125.5502,30649.7976,3606.8625,992.8514,full_run_0493,ok
0.914116,1.175058,1.154218,1.265663,,1.0471,1.025919,1.058579,1.641699,0.697975,1.597915,1.395798,0.854197,1.390375,1.14204,1.175389,0.696635,0.993471,2.0,1.362108,0.957102,0.804765,0.82661,False,False,29962.5946,0.775196,0.092691,0.132113,911.0375,21956.4478,0.510708,29898.5737,32941.8261,1861.9514,50826.7543,56457.6247,56457.6247,1349.1762,4962.4567,25536.3822,29888.4099,41946.9533,1481.973,3053.4162,950.9139,50567.8071,4352.0276,2266.4855,full_run_0494,ok
0.881115,1.105996,0.877926,1.383415,,0.968581,0.891633,1.634371,0.449851,1.888259,1.423054,1.200734,1.007577,1.467839,1.009993,1.061677,1.117944,1.627844,3.0,0.881862,0.902956,1.160085,1.220124,False,False,26199.6368,0.893068,0.052609,0.054323,568.1527,10476.0281,0.624291,7827.1121,27313.5743,1512.2147,10829.152,13689.6079,13689.6079,165145.8872,1924.7081,24392.878,25876.6221,40163.0444,1053.2612,1436.9523,944.062,12792.3944,1483.7441,1374.8456,full_run_0495,ok
0.823316,1.060584,1.391079,1.239082,,1.042036,1.056847,1.62828,0.577157,0.560418,1.740589,1.792846,1.030172,0.872631,1.658167,1.14568,1.10204,0.989508,5.0,0.760097,0.975277,1.490318,0.988065,False,False,24914.4759,0.920729,0.034375,0.044896,884.5218,12843.5725,0.57572,9272.1126,24740.9328,2084.7583,9948.6891,9948.6891,9948.6891,55400.1066,1134.7016,22779.6937,23890.4607,29100.6259,990.342,850.4721,1200.2365,12647.0409,1110.767,320.599,full_run_0496,ok
0.988805,1.080696,1.225412,1.219818,,1.142204,1.05705,1.090381,1.398845,1.669425,1.11982,0.932349,1.141717,0.923368,1.033476,1.052997,1.089329,1.197322,2.0,1.097808,0.951092,1.521256,1.31905,False,False,24204.8497,0.700208,0.114336,0.185457,330.0132,21637.9583,0.829763,38911.3619,35964.941,1938.5478,62268.3655,67322.197,67322.197,49564.7032,6757.902,25182.9295,31852.8709,33845.9905,1631.3546,4112.0701,1608.5346,62004.5019,6669.9414,3188.4572,full_run_0497,ok
1.054356,1.115448,1.077289,1.026573,,1.161615,1.108363,1.581932,0.659959,1.16382,1.414301,1.735635,0.977589,0.951672,1.271335,1.322856,0.763592,1.464728,3.0,1.669574,0.982869,1.011924,0.900105,False,False,27742.4256,0.842147,0.08471,0.073143,668.9278,18919.4454,0.617511,22344.9044,30557.101,1748.8821,24885.5914,27898.1689,27898.1689,100454.1741,3252.5601,25733.5687,27968.6044,39638.9065,1310.7798,2588.4966,1079.9543,27043.4698,2235.0357,471.3565,full_run_0498,ok
0.950686,0.990251,1.110933,1.210498,,0.828238,1.205794,1.301451,0.567249,1.832158,1.210568,1.700275,1.093402,1.095516,0.640701,0.876162,0.617853,0.843658,3.0,1.367664,0.983474,0.784166,0.772612,False,False,15058.6756,0.885524,0.056728,0.057748,1159.8675,7816.6936,0.447518,11388.3044,17275.9035,2099.3757,12520.2989,15847.9584,15847.9584,130770.5672,1196.2268,15298.2214,16295.8714,28172.6738,985.3783,980.0321,939.5081,15237.0165,997.65,256.0382,full_run_0499,ok
1.097976,1.127673,1.122942,1.030798,,0.964526,0.972904,1.16479,1.013753,0.821552,1.351257,0.779887,0.7908,1.394776,0.754848,0.91313,1.001136,1.010615,4.0,0.835042,0.888884,0.82124,1.216565,False,False,36559.7605,0.859502,0.052093,0.088406,696.6829,21825.4757,0.556687,14785.7503,33584.0816,1571.5367,24772.502,28769.9004,28769.9004,53995.6626,3019.4334,28865.5812,31834.6019,49470.9232,1209.3555,1749.4798,874.8538,26688.1074,2969.0206,3336.1786,full_run_0500,ok
0.855887,1.178787,1.101277,1.093513,,0.750829,0.938748,0.996498,0.527999,1.300569,1.610744,0.595241,1.010686,1.472721,0.730342,1.232655,1.219808,1.646333,2.0,2.053808,0.974007,1.043081,1.512397,False,False,20682.2826,0.819061,0.06251,0.118429,533.188,9170.691,0.654954,12443.2446,23350.2385,1545.266,15682.9304,18238.2528,18238.2528,149258.4305,2611.1511,19125.2657,21890.6189,29326.5349,1129.1123,1459.6196,1012.078,19243.7047,2765.3531,513.5503,full_run_0501,ok
1.056055,0.848324,0.901519,1.295803,,1.149115,0.804166,1.350282,1.727687,0.998519,0.993262,0.677373,1.039311,1.238007,1.168656,1.530675,0.779135,0.821069,5.0,0.912192,0.891274,1.101477,0.969706,False,False,48468.2099,0.935998,0.026416,0.037585,489.7564,45386.9794,0.630445,14487.5105,52568.6545,1325.2587,30833.6287,30833.6287,30833.6287,0.0,2137.2514,49204.1743,51179.9844,54112.0925,808.1893,1388.6701,835.5024,24793.427,1975.8101,3024.5358,full_run_0502,ok
1.044177,1.150909,0.92942,0.927937,,1.232141,0.848455,1.543348,1.355419,1.718046,1.018996,0.508859,1.362609,1.032823,1.159559,1.744291,1.025537,0.957029,5.0,1.700298,0.941156,1.2033,1.061552,False,False,51056.223,0.951787,0.020909,0.027304,349.3142,49714.5881,0.70445,13721.8641,70563.6245,1181.9129,23712.9218,28062.3598,28062.3598,3489.8826,2302.385,67161.5293,69088.2079,51260.5807,728.2139,1475.4165,832.5986,20404.7259,1926.6786,1275.7669,full_run_0503,ok
0.971856,0.887038,1.170609,1.390151,,0.850305,0.845443,1.048645,1.793312,0.895501,1.019409,0.536246,0.975623,1.141973,0.776086,1.060805,1.404329,1.172604,3.0,0.920699,0.854805,1.501597,0.863637,False,False,27741.0201,0.82479,0.082372,0.092838,602.6197,19596.3563,0.628868,22488.7611,29958.9096,1623.7325,43498.4539,48968.4789,48968.4789,21909.7937,3381.1558,24709.8096,27491.127,30767.3542,1163.6587,2467.7826,1021.1127,37434.4206,2781.3174,6358.5153,full_run_0504,ok
0.905687,1.086004,0.892253,0.63908,,1.023795,0.958752,1.059144,1.2117,1.000867,1.119573,1.224935,1.243504,1.110051,1.629662,1.007868,1.129559,1.250982,2.0,0.729049,0.894064,0.915534,1.144401,False,False,31063.3509,0.891083,0.046473,0.062444,359.2178,27547.542,0.673772,20318.0316,42265.1761,1101.1264,24772.2115,32025.2085,32025.2085,1.715,2947.0544,37661.7681,40300.9897,33103.5225,902.6985,1964.1864,741.9086,26221.315,2639.2216,3106.9154,full_run_0505,ok
0.854161,0.998747,0.916699,0.960831,,0.852825,1.019907,1.570894,0.586368,1.146034,1.21576,1.022191,0.988798,1.247674,0.797536,1.468372,1.193547,1.183723,1.0,1.797406,0.945173,1.236449,1.056331,False,False,21342.8587,0.726794,0.130489,0.142717,236.7305,13260.6124,0.835167,23391.6033,26723.1927,1436.1795,38000.4098,45988.9882,45988.9882,95034.1527,4913.502,19422.2531,23236.1075,27383.5892,1176.2931,3487.0852,1199.449,41538.0387,3813.8544,2409.5124,full_run_0506,ok
1.045565,1.061875,1.095424,0.684823,,0.974681,1.011125,1.592259,1.225506,1.873426,1.103879,1.058059,1.016514,1.167619,1.144935,0.744986,1.120114,0.89548,1.0,1.245633,0.986301,1.132847,0.983899,False,False,37002.812,0.849056,0.076523,0.07442,156.9983,31836.0688,0.883708,29716.6591,43773.8334,1350.0392,41746.4713,41926.7089,41926.7089,20148.0965,4239.3369,37166.437,40424.1066,36166.6621,1276.5187,3349.7269,1193.0409,44023.2294,3257.6696,611.4505,full_run_0507,ok
1.109119,1.0422,0.75313,0.895009,,0.8775,0.729125,0.900697,0.745289,0.620493,1.298945,0.954756,1.139752,1.180849,0.709678,0.844621,0.814464,1.185103,1.0,1.84049,0.987274,1.056002,0.961199,False,False,32630.7962,0.878896,0.046588,0.074516,4.0364,31421.6889,0.995521,28943.9721,40424.417,901.2745,35078.5512,35850.0516,35850.0516,0.0,2852.0285,35528.8662,38541.132,34840.9897,900.6894,1883.285,897.2381,38951.5793,3012.2657,502.0874,full_run_0508,ok
0.906611,1.139148,0.931906,0.821605,,1.085657,1.116189,1.574486,1.142042,1.170724,1.430052,0.689911,0.972722,1.056116,1.021892,1.288212,1.197433,1.30062,5.0,2.096751,0.931614,1.22727,0.978787,False,False,34672.6616,0.89783,0.049401,0.052769,598.5808,24579.8113,0.59223,12719.1214,34818.2912,1467.9373,17041.4814,21229.2097,21229.2097,18842.0843,2377.6024,31260.9143,33098.2351,39546.3922,944.2826,1720.0561,869.3565,20015.3429,1837.3208,1469.245,full_run_0509,ok
0.965499,1.150601,1.128865,1.380521,,1.04723,1.017545,1.702691,1.002661,1.074048,1.239146,0.950997,1.058666,1.022532,1.349294,0.810094,0.968941,0.97176,2.0,0.812926,0.934241,0.627714,1.052579,False,False,16087.8695,0.656349,0.164152,0.1795,809.8065,6384.9485,0.577138,30639.2334,25152.6136,1915.0599,46638.3538,54611.5522,54611.5522,61328.7968,5980.2188,16508.8804,21023.7742,32290.0354,1467.9737,4128.8394,1105.2534,48484.7053,4514.8938,3412.723,full_run_0510,ok
1.028094,1.017734,1.130053,1.131025,,0.86355,0.991165,0.989018,1.040104,1.376032,1.06356,1.32623,0.995881,1.005838,0.747092,1.31068,1.299123,0.996374,3.0,0.659667,0.930764,0.978077,1.060799,False,False,16804.5219,0.788996,0.085041,0.125963,521.109,6723.0443,0.689968,12754.9503,19166.1146,1680.826,24761.4216,31629.6437,31629.6437,83695.1291,2432.5159,15121.9833,17536.2117,29824.3316,1087.4466,1629.9029,1159.717,27948.3919,2414.2284,2078.9748,full_run_0511,ok
0.737269,0.979748,1.006976,1.192619,,1.146282,1.095581,1.076854,1.152271,1.513366,1.003642,2.208617,0.998745,0.966454,1.261445,1.410926,1.355646,1.573901,5.0,2.170122,0.971706,0.82952,1.332565,False,False,22061.2503,0.867321,0.059604,0.073075,951.3306,13234.5225,0.47364,11264.3953,23457.5614,1807.3759,15436.2732,19091.4913,19091.4913,59885.338,1938.0381,20345.2353,22059.3853,32329.568,976.6075,1398.1761,856.0453,15384.1805,1714.15,447.9544,full_run_0512,ok
0.738245,0.748432,1.05813,0.874256,,0.737053,1.253308,1.077585,1.358878,0.825788,1.247704,0.768028,0.952672,0.931005,1.020126,1.241553,0.932357,0.985184,4.0,1.656697,0.81007,1.5353,0.982672,False,False,18049.0632,0.85186,0.057966,0.090173,848.8847,10584.6446,0.532657,8570.7321,16615.5905,1816.4061,16369.2181,19081.9351,19081.9351,35019.9785,1479.0129,14154.162,15652.4454,18293.1105,729.4982,963.1451,967.5214,17130.4073,1498.2834,4016.4162,full_run_0513,ok
0.971262,0.959973,1.101685,1.037797,,1.265279,1.079505,0.851706,1.103537,1.365077,1.054234,0.756628,1.162568,1.012196,1.245354,1.076582,1.26391,1.109706,4.0,1.58605,0.796009,1.006674,0.892655,False,False,35936.9328,0.916044,0.036863,0.047092,912.9738,26448.1662,0.472935,16304.1472,44396.7094,1732.1861,30894.679,35937.8667,35937.8667,51984.3169,2397.2884,40669.354,42760.0938,43784.7582,1138.208,1636.6157,819.2123,24966.9408,2090.7397,6398.2081,full_run_0514,ok
1.029982,1.08528,0.957389,0.869781,,0.834859,0.875777,1.447965,1.008629,0.956546,0.980935,1.589053,1.521504,1.183611,1.140045,0.931321,0.914869,1.201526,5.0,0.954363,0.862543,0.97422,1.078963,False,False,33277.6861,0.953541,0.022812,0.023648,467.1264,27672.9708,0.610775,9128.1325,51235.6289,1200.1451,16430.8449,16430.8449,16430.8449,16954.4143,1488.6482,48855.2529,50066.855,36987.1119,729.1432,1168.7739,733.0187,14434.014,1211.6021,2300.2404,full_run_0515,ok
1.134247,0.951531,1.116674,1.031246,,1.008743,1.194238,1.468524,1.208629,1.312806,1.075496,2.250705,1.372286,1.009538,1.61004,0.72396,1.1896,0.846507,5.0,1.110672,0.975481,1.084081,0.91456,False,False,36607.8902,0.937008,0.028433,0.034559,1075.3901,28104.1464,0.441021,15399.612,51415.1755,1923.8458,21173.3498,26267.4632,26267.4632,6080.4593,2010.6961,48176.436,49953.2828,42496.4482,941.2393,1461.8927,848.4556,24715.9581,1776.8467,621.2428,full_run_0516,ok
