rule,threshold_mode,value_kind,item_filter,include_internal_rollup,snapshot_count,real_mean_eur,sim_mean_eur,bias_eur,bias_pct_real_mean,mae_eur,mae_pct_real_mean,corr,first_real_eur,first_sim_eur,first_error_eur,min_sim_eur,max_sim_eur
max_safety_coverage/immobilized/exclude_042342/direct_only,max_safety_coverage,immobilized,exclude_042342,False,52,259678.40000000002,623572.2556277899,363893.85562779004,1.401325083748937,425296.53033642843,1.637781695883941,0.3960045219855343,220644.25,6384.240599999994,-214260.0094,6384.240599999994,850200.874543568
subset/max_safety_coverage/immobilized/038005+333362+344135+708073+734545,max_safety_coverage,immobilized,subset_038005+333362+344135+708073+734545,False,52,259678.40000000002,623572.2556277899,363893.85562779004,1.401325083748937,425296.53033642843,1.637781695883941,0.3960045219855343,220644.25,6384.240599999994,-214260.0094,6384.240599999994,850200.874543568
subset/demand_90d/immobilized/038005+042342+708073,demand_90d,immobilized,subset_038005+042342+708073,False,52,259678.40000000002,596497.7461480516,336819.3461480514,1.2970633912872667,425546.2823018976,1.6387434700071224,0.26391493390779064,220644.25,0.0,-220644.25,0.0,848278.5474671901
subset/coverage/immobilized/038005+333362+708073,coverage,immobilized,subset_038005+333362+708073,False,52,259678.40000000002,666353.253732508,406674.853732508,1.5660711623781878,425925.2138754927,1.6402027040966543,0.4069364830599927,220644.25,127070.0182853,-93574.2317147,127070.0182853,872293.1348236671
subset/demand_90d/immobilized/038005+042342+344135+708073,demand_90d,immobilized,subset_038005+042342+344135+708073,False,52,259678.40000000002,598444.728578062,338766.328578062,1.3045610592874184,427493.2647319082,1.6462411380072743,0.2643381151678719,220644.25,0.0,-220644.25,0.0,850929.0633682712
subset/demand_90d/immobilized/038005+042342+708073+734545,demand_90d,immobilized,subset_038005+042342+708073+734545,False,52,259678.40000000002,599410.9492737169,339732.5492737168,1.3082818951199513,428459.48542756296,1.649961973839807,0.26220386124854167,220644.25,0.0,-220644.25,0.0,852178.2728790073
subset/coverage/immobilized/038005+333362+344135+708073,coverage,immobilized,subset_038005+333362+344135+708073,False,52,259678.40000000002,669432.202215954,409753.80221595376,1.5779279378491,429004.16235893837,1.6520594795675663,0.40708423642381975,220644.25,127070.0182853,-93574.2317147,127070.0182853,876685.8996078233
subset/coverage/immobilized/038005+333362+708073+734545,coverage,immobilized,subset_038005+333362+708073+734545,False,52,259678.40000000002,670570.0991344447,410891.6991344449,1.5823098845897265,429705.29614912183,1.654759487693708,0.40536223985049896,220644.25,127070.0182853,-93574.2317147,127070.0182853,876803.0385704772
demand_90d/immobilized/exclude_333362/direct_only,demand_90d,immobilized,exclude_333362,False,52,259678.40000000002,601357.9317037273,341679.5317037274,1.315779563120103,430406.4678575735,1.6574596418399583,0.2626306607111848,220644.25,0.0,-220644.25,0.0,854828.7887800884
subset/demand_90d/immobilized/038005+042342+344135+708073+734545,demand_90d,immobilized,subset_038005+042342+344135+708073+734545,False,52,259678.40000000002,601357.9317037273,341679.5317037274,1.315779563120103,430406.4678575735,1.6574596418399583,0.2626306607111848,220644.25,0.0,-220644.25,0.0,854828.7887800884
coverage/immobilized/exclude_042342/direct_only,coverage,immobilized,exclude_042342,False,52,259678.40000000002,673649.0476178905,413970.64761789056,1.5941666600606386,432784.2446325675,1.66661626316462,0.4055204134066193,220644.25,127070.0182853,-93574.2317147,127070.0182853,881195.8033546333
subset/coverage/immobilized/038005+333362+344135+708073+734545,coverage,immobilized,subset_038005+333362+344135+708073+734545,False,52,259678.40000000002,673649.0476178905,413970.64761789056,1.5941666600606386,432784.2446325675,1.66661626316462,0.4055204134066193,220644.25,127070.0182853,-93574.2317147,127070.0182853,881195.8033546333
max_safety_coverage/immobilized/mp_only/direct_only,max_safety_coverage,immobilized,mp_only,False,52,259678.40000000002,668373.965368891,408695.56536889105,1.5738527554424666,436549.46689280804,1.6811158220814977,0.31243763156043824,220644.25,73407.189388,-147237.060612,73407.189388,857732.18110165
subset/max_safety_coverage/immobilized/038005+042342,max_safety_coverage,immobilized,subset_038005+042342,False,52,259678.40000000002,668373.965368891,408695.56536889105,1.5738527554424666,436549.46689280804,1.6811158220814977,0.31243763156043824,220644.25,73407.189388,-147237.060612,73407.189388,857732.18110165
coverage/immobilized/mp_only/direct_only,coverage,immobilized,mp_only,False,52,259678.40000000002,693460.2654815061,433781.86548150616,1.6704580183854572,439228.8875020254,1.6914340488158637,0.31203327289194566,220644.25,184886.1894933,-35758.060506700014,184886.1894933,863604.2467326601
safety_plus_coverage/immobilized/mp_only/direct_only,safety_plus_coverage,immobilized,mp_only,False,52,259678.40000000002,693460.2654815061,433781.86548150616,1.6704580183854572,439228.8875020254,1.6914340488158637,0.31203327289194566,220644.25,184886.1894933,-35758.060506700014,184886.1894933,863604.2467326601
subset/coverage/immobilized/038005+042342,coverage,immobilized,subset_038005+042342,False,52,259678.40000000002,693460.2654815061,433781.86548150616,1.6704580183854572,439228.8875020254,1.6914340488158637,0.31203327289194566,220644.25,184886.1894933,-35758.060506700014,184886.1894933,863604.2467326601
subset/safety_plus_coverage/immobilized/038005+042342,safety_plus_coverage,immobilized,subset_038005+042342,False,52,259678.40000000002,693460.2654815061,433781.86548150616,1.6704580183854572,439228.8875020254,1.6914340488158637,0.31203327289194566,220644.25,184886.1894933,-35758.060506700014,184886.1894933,863604.2467326601
subset/max_safety_coverage/immobilized/038005+042342+344135,max_safety_coverage,immobilized,subset_038005+042342+344135,False,52,259678.40000000002,671411.9994166706,411733.5994166708,1.5855519728120273,439587.5009405877,1.6928150394510582,0.3132977166069512,220644.25,73407.189388,-147237.060612,73407.189388,861939.185979552
subset/max_safety_coverage/immobilized/038005+042342+734545,max_safety_coverage,immobilized,subset_038005+042342+734545,False,52,259678.40000000002,672389.4594023275,412711.0594023274,1.5893160902190069,440471.19333085977,1.6962180656183177,0.3110446023737821,220644.25,73407.189388,-147237.060612,73407.189388,863274.6520891673
subset/coverage/stock/038005+333362+708073,coverage,stock,subset_038005+333362+708073,False,52,259678.40000000002,700483.7144234992,440805.31442349905,1.697504738258935,440805.31442349905,1.697504738258935,0.4307831116037469,220644.25,247762.915225,27118.665225000004,247762.915225,886469.95354713
subset/demand_180d/stock/038005+333362+708073,demand_180d,stock,subset_038005+333362+708073,False,52,259678.40000000002,700483.7144234992,440805.31442349905,1.697504738258935,440805.31442349905,1.697504738258935,0.4307831116037469,220644.25,247762.915225,27118.665225000004,247762.915225,886469.95354713
subset/demand_90d/stock/038005+333362+708073,demand_90d,stock,subset_038005+333362+708073,False,52,259678.40000000002,700483.7144234992,440805.31442349905,1.697504738258935,440805.31442349905,1.697504738258935,0.4307831116037469,220644.25,247762.915225,27118.665225000004,247762.915225,886469.95354713
subset/max_safety_coverage/stock/038005+333362+708073,max_safety_coverage,stock,subset_038005+333362+708073,False,52,259678.40000000002,700483.7144234992,440805.31442349905,1.697504738258935,440805.31442349905,1.697504738258935,0.4307831116037469,220644.25,247762.915225,27118.665225000004,247762.915225,886469.95354713
subset/safety_plus_coverage/stock/038005+333362+708073,safety_plus_coverage,stock,subset_038005+333362+708073,False,52,259678.40000000002,700483.7144234992,440805.31442349905,1.697504738258935,440805.31442349905,1.697504738258935,0.4307831116037469,220644.25,247762.915225,27118.665225000004,247762.915225,886469.95354713
subset/target_stock/stock/038005+333362+708073,target_stock,stock,subset_038005+333362+708073,False,52,259678.40000000002,700483.7144234992,440805.31442349905,1.697504738258935,440805.31442349905,1.697504738258935,0.4307831116037469,220644.25,247762.915225,27118.665225000004,247762.915225,886469.95354713
subset/coverage/immobilized/038005+042342+344135,coverage,immobilized,subset_038005+042342+344135,False,52,259678.40000000002,696539.2139649517,436860.8139649518,1.682314793856369,442307.8359854711,1.7032908242867757,0.31311363232879263,220644.25,184886.1894933,-35758.060506700014,184886.1894933,867869.6199471885
subset/safety_plus_coverage/immobilized/038005+042342+344135,safety_plus_coverage,immobilized,subset_038005+042342+344135,False,52,259678.40000000002,696539.2139649517,436860.8139649518,1.682314793856369,442307.8359854711,1.7032908242867757,0.31311363232879263,220644.25,184886.1894933,-35758.060506700014,184886.1894933,867869.6199471885
subset/coverage/immobilized/038005+042342+734545,coverage,immobilized,subset_038005+042342+734545,False,52,259678.40000000002,697677.1108834427,437998.71088344284,1.6866967405969953,443314.2450504235,1.7071664221992413,0.3103980915501272,220644.25,184886.1894933,-35758.060506700014,184886.1894933,869208.32067925
subset/safety_plus_coverage/immobilized/038005+042342+734545,safety_plus_coverage,immobilized,subset_038005+042342+734545,False,52,259678.40000000002,697677.1108834427,437998.71088344284,1.6866967405969953,443314.2450504235,1.7071664221992413,0.3103980915501272,220644.25,184886.1894933,-35758.060506700014,184886.1894933,869208.32067925
subset/max_safety_coverage/immobilized/038005+042342+344135+734545,max_safety_coverage,immobilized,subset_038005+042342+344135+734545,False,52,259678.40000000002,675427.4934501072,415749.0934501072,1.6010153075885678,443509.2273786395,1.7079172829878784,0.31190860364433337,220644.25,73407.189388,-147237.060612,73407.189388,867481.6569670693
subset/coverage/stock/038005+333362+344135+708073,coverage,stock,subset_038005+333362+344135+708073,False,52,259678.40000000002,703658.1299234993,443979.7299234991,1.7097291492996687,443979.7299234991,1.7097291492996687,0.4308173377460656,220644.25,247762.915225,27118.665225000004,247762.915225,891019.01754713
subset/demand_180d/stock/038005+333362+344135+708073,demand_180d,stock,subset_038005+333362+344135+708073,False,52,259678.40000000002,703658.1299234993,443979.7299234991,1.7097291492996687,443979.7299234991,1.7097291492996687,0.4308173377460656,220644.25,247762.915225,27118.665225000004,247762.915225,891019.01754713
subset/demand_90d/stock/038005+333362+344135+708073,demand_90d,stock,subset_038005+333362+344135+708073,False,52,259678.40000000002,703658.1299234993,443979.7299234991,1.7097291492996687,443979.7299234991,1.7097291492996687,0.4308173377460656,220644.25,247762.915225,27118.665225000004,247762.915225,891019.01754713
subset/max_safety_coverage/stock/038005+333362+344135+708073,max_safety_coverage,stock,subset_038005+333362+344135+708073,False,52,259678.40000000002,703658.1299234993,443979.7299234991,1.7097291492996687,443979.7299234991,1.7097291492996687,0.4308173377460656,220644.25,247762.915225,27118.665225000004,247762.915225,891019.01754713
subset/safety_plus_coverage/stock/038005+333362+344135+708073,safety_plus_coverage,stock,subset_038005+333362+344135+708073,False,52,259678.40000000002,703658.1299234993,443979.7299234991,1.7097291492996687,443979.7299234991,1.7097291492996687,0.4308173377460656,220644.25,247762.915225,27118.665225000004,247762.915225,891019.01754713
subset/target_stock/stock/038005+333362+344135+708073,target_stock,stock,subset_038005+333362+344135+708073,False,52,259678.40000000002,703658.1299234993,443979.7299234991,1.7097291492996687,443979.7299234991,1.7097291492996687,0.4308173377460656,220644.25,247762.915225,27118.665225000004,247762.915225,891019.01754713
subset/coverage/stock/038005+333362+708073+734545,coverage,stock,subset_038005+333362+708073+734545,False,52,259678.40000000002,705239.6160462685,445561.2160462684,1.7158193213076958,445561.2160462684,1.7158193213076958,0.42924442899076304,220644.25,248462.70326500002,27818.45326500002,248462.70326500002,891114.4821631301
subset/demand_180d/stock/038005+333362+708073+734545,demand_180d,stock,subset_038005+333362+708073+734545,False,52,259678.40000000002,705239.6160462685,445561.2160462684,1.7158193213076958,445561.2160462684,1.7158193213076958,0.42924442899076304,220644.25,248462.70326500002,27818.45326500002,248462.70326500002,891114.4821631301
subset/demand_90d/stock/038005+333362+708073+734545,demand_90d,stock,subset_038005+333362+708073+734545,False,52,259678.40000000002,705239.6160462685,445561.2160462684,1.7158193213076958,445561.2160462684,1.7158193213076958,0.42924442899076304,220644.25,248462.70326500002,27818.45326500002,248462.70326500002,891114.4821631301
subset/max_safety_coverage/stock/038005+333362+708073+734545,max_safety_coverage,stock,subset_038005+333362+708073+734545,False,52,259678.40000000002,705239.6160462685,445561.2160462684,1.7158193213076958,445561.2160462684,1.7158193213076958,0.42924442899076304,220644.25,248462.70326500002,27818.45326500002,248462.70326500002,891114.4821631301
subset/safety_plus_coverage/stock/038005+333362+708073+734545,safety_plus_coverage,stock,subset_038005+333362+708073+734545,False,52,259678.40000000002,705239.6160462685,445561.2160462684,1.7158193213076958,445561.2160462684,1.7158193213076958,0.42924442899076304,220644.25,248462.70326500002,27818.45326500002,248462.70326500002,891114.4821631301
subset/target_stock/stock/038005+333362+708073+734545,target_stock,stock,subset_038005+333362+708073+734545,False,52,259678.40000000002,705239.6160462685,445561.2160462684,1.7158193213076958,445561.2160462684,1.7158193213076958,0.42924442899076304,220644.25,248462.70326500002,27818.45326500002,248462.70326500002,891114.4821631301
subset/coverage/immobilized/038005+042342+344135+734545,coverage,immobilized,subset_038005+042342+344135+734545,False,52,259678.40000000002,700756.0593668886,441077.6593668885,1.6985535160679073,446393.1935338692,1.7190231976701535,0.31148538236839624,220644.25,184886.1894933,-35758.060506700014,184886.1894933,873473.6938937786
subset/safety_plus_coverage/immobilized/038005+042342+344135+734545,safety_plus_coverage,immobilized,subset_038005+042342+344135+734545,False,52,259678.40000000002,700756.0593668886,441077.6593668885,1.6985535160679073,446393.1935338692,1.7190231976701535,0.31148538236839624,220644.25,184886.1894933,-35758.060506700014,184886.1894933,873473.6938937786
coverage/stock/exclude_042342/direct_only,coverage,stock,exclude_042342,False,52,259678.40000000002,708414.0315462681,448735.6315462683,1.7280437323484288,448735.6315462683,1.7280437323484288,0.42929279613759724,220644.25,248462.70326500002,27818.45326500002,248462.70326500002,895663.5461631301
