case_id,delta::kpi::avg_inventory,delta::kpi::cost_share_holding,delta::kpi::cost_share_inventory_risk,delta::kpi::cost_share_purchase,delta::kpi::cost_share_transport,delta::kpi::cost_share_warehouse_operating,delta::kpi::ending_backlog,delta::kpi::ending_inventory,delta::kpi::fill_rate,delta::kpi::measured_required_total,delta::kpi::measurement_starting_backlog,delta::kpi::total_arrived,delta::kpi::total_cost,delta::kpi::total_demand,delta::kpi::total_estimated_source_ordered_qty,delta::kpi::total_estimated_source_rejected_qty,delta::kpi::total_estimated_source_replenished_qty,delta::kpi::total_explicit_initialization_pipeline_qty,delta::kpi::total_explicit_initialization_stock_qty,delta::kpi::total_external_procured_arrived_qty,delta::kpi::total_external_procured_ordered_qty,delta::kpi::total_external_procured_qty,delta::kpi::total_external_procured_rejected_qty,delta::kpi::total_external_procurement_cost,delta::kpi::total_holding_cost,delta::kpi::total_inventory_cost_legacy_raw_holding,delta::kpi::total_inventory_risk_cost,delta::kpi::total_logistics_cost,delta::kpi::total_opening_stock_bootstrap_qty,delta::kpi::total_produced,delta::kpi::total_purchase_cost,delta::kpi::total_served,delta::kpi::total_shipped,delta::kpi::total_supplier_capacity_binding_qty,delta::kpi::total_transport_cost,delta::kpi::total_unreliable_loss_qty,delta::kpi::total_warehouse_operating_cost,delta::kpi::warmup_backlog_cleared_qty,delta_pct::kpi::avg_inventory,delta_pct::kpi::cost_share_holding,delta_pct::kpi::cost_share_inventory_risk,delta_pct::kpi::cost_share_purchase,delta_pct::kpi::cost_share_transport,delta_pct::kpi::cost_share_warehouse_operating,delta_pct::kpi::ending_backlog,delta_pct::kpi::ending_inventory,delta_pct::kpi::fill_rate,delta_pct::kpi::measured_required_total,delta_pct::kpi::measurement_starting_backlog,delta_pct::kpi::total_arrived,delta_pct::kpi::total_cost,delta_pct::kpi::total_demand,delta_pct::kpi::total_estimated_source_ordered_qty,delta_pct::kpi::total_estimated_source_rejected_qty,delta_pct::kpi::total_estimated_source_replenished_qty,delta_pct::kpi::total_explicit_initialization_pipeline_qty,delta_pct::kpi::total_explicit_initialization_stock_qty,delta_pct::kpi::total_external_procured_arrived_qty,delta_pct::kpi::total_external_procured_ordered_qty,delta_pct::kpi::total_external_procured_qty,delta_pct::kpi::total_external_procured_rejected_qty,delta_pct::kpi::total_external_procurement_cost,delta_pct::kpi::total_holding_cost,delta_pct::kpi::total_inventory_cost_legacy_raw_holding,delta_pct::kpi::total_inventory_risk_cost,delta_pct::kpi::total_logistics_cost,delta_pct::kpi::total_opening_stock_bootstrap_qty,delta_pct::kpi::total_produced,delta_pct::kpi::total_purchase_cost,delta_pct::kpi::total_served,delta_pct::kpi::total_shipped,delta_pct::kpi::total_supplier_capacity_binding_qty,delta_pct::kpi::total_transport_cost,delta_pct::kpi::total_unreliable_loss_qty,delta_pct::kpi::total_warehouse_operating_cost,delta_pct::kpi::warmup_backlog_cleared_qty,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::measured_required_total,kpi::measurement_starting_backlog,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,kpi::warmup_backlog_cleared_qty,level,parameter,value
supplier_lead_time_node_SDC-VD0525412A_high,-59877.70030000061,-2.2999999999995246e-05,-1.2999999999999123e-05,1.9999999999992246e-05,4.700000000001925e-05,-3.0000000000002247e-05,0.0,-111089.69519999996,0.0,0.0,0.0,-93529.79850000143,-3271.8372999988496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1145.1430999999866,-3271.8373000007123,-654.3673999998719,-3271.8372999988496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1472.3267999999225,0.0,-0.3029256836618706,-0.015338036998009553,-0.01517131920455504,0.011656709893628003,0.011750470018805564,-0.015560327389289438,0.0,-0.586474200320153,0.0,0.0,nan,-0.0743406543558631,-0.011718238677839167,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,-0.027350916725003796,-0.027350915650315527,-0.027350913142683612,-0.014145205144241061,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.027350915928932643,0.0,19706587.6506,0.149931,0.085675,0.171595,0.400031,0.192768,593478.1966,18830868.0481,0.888075,5302452.7143,0.0,125718920.0789,27917624.7236,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4185709.4019,11959169.7198,2391833.944,23127091.1842,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5381626.3739,2131254.1763,high,edge_src_lead_time_scale::SDC-VD0525412A,1.8
supplier_lead_time_node_SDC-VD0901566A_low,-125490.8863000013,-8.400000000000074e-05,-4.800000000000637e-05,-0.0005779999999999952,0.0008199999999999874,-0.00010799999999999699,-11267.364599999972,-957163.0172999986,0.0021250000000000435,0.0,0.0,-1038780.0127999932,-156427.8545999974,0.0,-457542.15530000627,-28206355.8413,-560777.3495000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25795.686799999792,-73701.96230000071,-14740.392399999779,-113526.25649999827,0.0,-22963.555399999022,-42901.59810000006,11267.364699999802,-345796.0119999945,3342913.6284,-39824.29399999976,0.0,-33165.88310000021,-34444.16839999985,-0.6348676107349029,-0.05601717860143826,-0.056017178601445214,-0.3368789159259771,0.20500820032800995,-0.056017178601436214,-1.8985305044987344,-5.053136694059825,0.23928159220787024,0.0,nan,-0.8256575671265041,-0.5602536947866373,0.0,-0.43703104999093056,-100.0,-0.544062660940855,nan,0.0,nan,nan,nan,nan,nan,-0.61611136768067,-0.6161113678023096,-0.6161113652995955,-0.4908105263824611,nan,-0.12850523424912647,-0.8955494778849488,0.23927427633951998,-0.2721204448367572,211.56735455532421,-0.3565953980541887,nan,-0.6161113690092183,-1.6161454970048308,19640974.4646,0.14987,0.08564,0.170997,0.400804,0.19269,582210.832,17984794.726,0.8902,5302452.7143,0.0,124773669.8646,27764468.7063,5302452.7143,104235741.1502,0.0,102511421.8215,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4161058.8582,11888739.5948,2377747.919,23016836.765,0.0,17846779.6766,4747631.9413,4720241.8823,126728820.6003,4922984.2567,11128097.1703,0.0,5349932.8176,2096810.0079,low,edge_src_lead_time_scale::SDC-VD0901566A,0.5
supplier_lead_time_node_SDC-VD0901566A_high,-343515.3332000002,-0.0019649999999999945,-0.001122999999999999,0.0019430000000000003,0.0036720000000000086,-0.0025260000000000005,-30623.731800000067,-1028785.0,0.005775000000000086,0.0,0.0,197790.04410000145,-254524.06289999932,0.0,-166490.88210000098,13111644.1587,-120291.69910000265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92532.64429999981,-264378.98369999975,-52875.79669999983,-264605.17369999737,0.0,-28809.73110000044,10081.110799999908,30623.731900000013,-73800.53709998727,-1580070.6283,-226.18989999964833,0.0,-118970.54270000011,31459.66969999997,-1.7378693008679942,-1.3104018565693443,-1.3105685743628035,1.1324493661663997,0.918036721468861,-1.3101795661780726,-5.160043279675907,-5.431249578010983,0.650282915294326,0.0,nan,0.15721023181151086,-0.9115898636880844,0.0,-0.15902728125754986,46.484715120490016,-0.1167062506354744,nan,0.0,nan,nan,nan,nan,nan,-2.2100754469845048,-2.2100754468730037,-2.2100754452195748,-1.1439732850454751,nan,-0.1612207334261513,0.21043816345480668,0.6503269827760262,-0.05807653728765518,-100.0,-0.0020253536051690513,nan,-2.2100754475211386,1.4761106417919643,19422950.0177,0.147989,0.084565,0.173518,0.403656,0.190272,562854.4648,17913172.7433,0.89385,5302452.7143,0.0,126010239.9215,27666372.498,5302452.7143,104526792.4234,41318000.0,102951907.4719,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4094321.9007,11698062.5734,2339612.5147,22865757.8478,0.0,17840933.5009,4800614.6502,4739598.2495,127000816.0752,0.0,11167695.2744,0.0,5264128.158,2162713.846,high,edge_src_lead_time_scale::SDC-VD0901566A,1.8
supplier_lead_time_node_SDC-VD0910216A_low,120781.22979999706,0.0007319999999999827,0.0004180000000000017,-0.0007960000000000189,-0.0012929999999999886,0.0009409999999999974,-9346.2598,-625384.0164999999,0.0017620000000000413,0.0,0.0,38123.9266000092,128203.77800000086,0.0,96224.82989999652,107265.2974999994,61700.718799993396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39744.15560000017,113554.73039999977,22710.946099999826,128553.24929999933,0.0,15202.48330000043,-349.471400000155,9346.259899999946,142746.71710000932,0.0,14998.519000001252,0.0,51099.628700000234,52009.648000000045,0.6110411125907126,0.48814969924108903,0.4878162636541893,-0.4639370537665854,-0.32326293051721783,0.4880756024440074,-1.5748278291509523,-3.301580675953128,0.1984066661036558,0.0,nan,0.03030218920079824,0.45916784126314736,0.0,0.09191117793030511,0.3802876844620268,0.05986164969433705,nan,0.0,nan,nan,nan,nan,nan,0.9492604811758555,0.9492604821346213,0.9492604829785012,0.555777050193753,nan,0.08507387656682604,-0.007295041296045811,0.19847760621910115,0.11233299057318766,0.0,0.1343000042393417,nan,0.9492604825052792,2.440330608069108,19887246.5807,0.150686,0.086106,0.170779,0.398691,0.193739,584131.9368,18316573.7268,0.889837,5302452.7143,0.0,125850573.804,28049100.3389,5302452.7143,104789508.1354,28313621.1388,103133899.8898,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4226598.7006,12075996.2875,2415199.2575,23258916.2708,0.0,17884945.7153,4790184.068,4718320.7775,127217363.3294,1580070.6283,11182919.9833,0.0,5434198.3294,2183263.8243,low,edge_src_lead_time_scale::SDC-VD0910216A,0.5
supplier_lead_time_node_SDC-VD0910216A_high,-128422.17100000009,-0.0006359999999999977,-0.0003630000000000022,0.0005590000000000039,0.0012579999999999814,-0.0008169999999999844,-21154.96869999997,364175.6105000004,0.00398900000000002,0.0,0.0,2142370.456699997,-96282.96549999714,0.0,-49709.20960000157,804760.1792000011,-44643.500200003386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32127.062899999786,-91791.60840000026,-18358.321700000204,-95299.93829999864,0.0,-9860.050900001079,-983.0273000001907,21154.968799999915,-45129.072899997234,-2280.130899999989,-3508.3297999985516,0.0,-41306.2237999998,1004.7310000001453,-0.6496971953265929,-0.4241300665537416,-0.4236299131733757,0.32580504152703127,0.31451258050321546,-0.42375958256827584,-3.5645738666046167,1.922586965060746,0.4491737747374963,0.0,nan,1.7028286618595103,-0.3448419548061016,0.0,-0.04748080108916608,2.853116452645981,-0.04331284338460502,nan,0.0,nan,nan,nan,nan,nan,-0.767331717753758,-0.7673317187118854,-0.767331719554256,-0.4120122896965171,nan,-0.055177350743038804,-0.020520204939913893,0.44924789295274986,-0.03551383754135917,-0.14430563160668236,-0.03141434877755431,nan,-0.7673317190827001,0.047142711140368325,19638043.1799,0.149318,0.085325,0.172134,0.401242,0.191981,572323.2279,19306133.3538,0.892064,5302452.7143,0.0,127954820.3341,27824613.5954,5302452.7143,104643574.0959,29011116.0205,103027555.6708,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4154727.4821,11870649.9487,2374129.9897,23035063.0832,0.0,17859883.1811,4789550.5121,4730129.4864,127029487.5394,1577790.4974,11164413.1345,0.0,5341792.4769,2132258.9073,high,edge_src_lead_time_scale::SDC-VD0910216A,1.8
supplier_lead_time_node_SDC-VD0914320A_low,10.255499999970198,1.000000000001e-06,0.0,0.0,-1.0000000000287557e-06,1.000000000001e-06,0.0,11.91950000077486,0.0,0.0,0.0,0.10809999704360962,71.32679999992251,0.0,0.0,0.0,0.35599999129772186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.964399999938905,71.32689999975264,14.265399999916553,71.32679999992251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.09709999989718,0.0,5.1883327736707596e-05,0.0006668711738273071,0.0,0.0,-0.0002500100004072052,0.0005186775796434611,0.0,6.292644172427706e-05,0.0,0.0,nan,8.592154206435804e-08,0.00025546027809080987,0.0,0.0,0.0,3.453889546948608e-07,nan,0.0,nan,nan,nan,nan,nan,0.000596256682233008,0.0005962570404987131,0.0005962578764520251,0.0003083687010602611,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0005962569476150118,0.0,19766475.6064,0.149955,0.085688,0.171575,0.399983,0.192799,593478.1966,18941969.6628,0.888075,5302452.7143,0.0,125812449.9855,27920967.8877,5302452.7143,104693283.3055,28206355.8413,103072199.527,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186879.5094,11962512.884,2392502.5768,23130434.3483,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383130.7978,2131254.1763,low,edge_src_lead_time_scale::SDC-VD0914320A,0.5
supplier_lead_time_node_SDC-VD0914320A_high,-6.491900000721216,0.0,0.0,0.0,9.999999999732445e-07,0.0,0.0,-8.853399999439716,0.0,0.0,0.0,-4.0802000015974045,-45.1515999995172,0.0,0.0,0.0,-0.028400003910064697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.8031000001356,-45.151499999687076,-9.030300000216812,-45.1515999995172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.31819999963045,0.0,-3.2842998914955874e-05,0.0,0.0,0.0,0.00025001000039332686,0.0,0.0,-4.6739624907944226e-05,0.0,0.0,nan,-3.2430812734140556e-06,-0.00016171257216269632,0.0,0.0,0.0,-2.7553505347206383e-08,nan,0.0,nan,nan,nan,nan,nan,-0.00037744564159764954,-0.00037744385027225954,-0.00037744385028709284,-0.0001952048913263841,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.0003774443146841863,0.0,19766458.859,0.149954,0.085688,0.171575,0.399985,0.192798,593478.1966,18941948.8899,0.888075,5302452.7143,0.0,125812445.7972,27920851.4093,5302452.7143,104693283.3055,28206355.8413,103072199.1426,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186838.7419,11962396.4056,2392479.2811,23130317.8699,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383078.3825,2131254.1763,high,edge_src_lead_time_scale::SDC-VD0914320A,1.8
supplier_lead_time_node_SDC-VD0914360C_low,138728.61019999906,9.200000000000874e-05,5.1999999999996493e-05,-0.0003790000000000182,0.00011899999999998023,0.00011800000000000699,17301.70439999993,773731.0404000022,-0.003262999999999905,0.0,0.0,181844.00660000741,-5157.3121000006795,0.0,-20979.51929999888,-4890806.762899999,-20481.394800007343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780.784400000237,5087.955399999395,1017.591099999845,6326.762000001967,0.0,6389.270500000566,-11484.074000000022,-17301.704300000332,21203.80260001123,580102.1842,1238.8066000007093,0.0,2289.5799000002444,98681.67489999998,0.7018382282175832,0.061352147992056724,0.06068527681822016,-0.2208946524843469,0.029751190047596958,0.06120395439787082,2.915305819004022,4.084746945830772,-0.367423922529055,0.0,nan,0.14453578066177733,-0.018471155067502028,0.0,-0.02003903081230115,-17.339378367122617,-0.01987092054379093,nan,0.0,nan,nan,nan,nan,nan,0.042532750561561174,0.04253275032286005,0.04253275115916393,0.027352627341478176,nan,0.035754685543321445,-0.23972432100826851,-0.3674197903457419,0.016686103932702197,36.71368695867302,0.011092543979295946,nan,0.042532749765530314,4.6302161420895365,19905193.9611,0.150046,0.08574,0.171196,0.400103,0.192916,610779.901,19715688.7837,0.884812,5302452.7143,0.0,125994293.884,27915739.2488,5302452.7143,104672303.7862,23315549.0784,103051717.7762,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4188635.3294,11967529.5125,2393505.9025,23136689.7835,0.0,17876132.5025,4779049.4654,4691672.8133,127095820.4149,2160172.8125,11169160.2709,0.0,5385388.2806,2229935.8512,low,edge_src_lead_time_scale::SDC-VD0914360C,0.5
supplier_lead_time_node_SDC-VD0914360C_high,-110922.40130000189,-0.0009500000000000064,-0.0005430000000000018,0.0007399999999999907,0.0019759999999999778,-0.0012220000000000009,-8448.256900000037,436590.31720000133,0.0015930000000000666,0.0,0.0,-1068614.0588999987,-168474.09860000014,0.0,-161340.4078000039,-169841.89159999788,-1837583.1968000084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51640.213299999945,-147543.46639999934,-29508.693299999926,-160088.93339999765,0.0,-29194.794600002468,-8385.165199999698,8448.257000000216,-149921.62330000103,0.0,-12545.466899998486,0.0,-66394.55989999976,52844.4450000003,-0.5611645751067547,-0.6335276151353124,-0.633694332928767,0.43129826606439786,0.49401976079042603,-0.633824002323676,-1.423515968808893,2.3048848652110876,0.1793767418292449,0.0,nan,-0.8493706782924323,-0.6033978824158845,0.0,-0.1541076969849201,-0.6021404982465473,-1.7828116714104454,nan,0.0,nan,nan,nan,nan,nan,-1.233389236358101,-1.2333892349294588,-1.2333892357757215,-0.692115957069903,nan,-0.16337556852927962,-0.17503614432579287,0.1794075752252318,-0.11797920567992459,0.0,-0.112334841716984,nan,-1.2333892352998475,2.479499892018595,19655542.9496,0.149004,0.085145,0.172315,0.40196,0.191576,585029.9397,19378548.0605,0.889668,5302452.7143,0.0,124743835.8185,27752422.4623,5302452.7143,104531942.8977,28036513.9497,101234615.9742,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4135214.3317,11814898.0907,2362979.6181,22970274.0881,0.0,17840548.4374,4782148.3742,4717422.7746,126924694.989,1580070.6283,11155375.9974,0.0,5316704.1408,2184098.6213,high,edge_src_lead_time_scale::SDC-VD0914360C,1.8
supplier_lead_time_node_SDC-VD0914690A_low,-4758696.9158000015,-4.200000000001425e-05,-2.3999999999996247e-05,0.00026399999999998647,-0.00014300000000000423,-5.3999999999998494e-05,11252.820999999996,-3511382.406299999,-0.0021219999999999573,0.0,0.0,942231.0894000083,5339.13220000267,0.0,-208142.68680000305,13111644.1587,577998.2736999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-372.14589999988675,-1063.2738000005484,-212.65469999983907,-2935.3746000006795,0.0,-39181.18569999933,8274.506799999624,-11252.82099999953,-108479.1970999986,-1580070.6283,-1872.1006999984384,0.0,-478.4731999998912,-131214.30669999984,-24.074597209578137,-0.028008589300728387,-0.02800858930071451,0.15386857059594142,-0.03575143005720335,-0.028008589300718107,1.896079934269989,-18.537589693135164,-0.23894378290121415,0.0,nan,0.7489172099567101,0.01912235227961666,0.0,-0.19881188193576158,46.484715120490016,0.5607702933951003,nan,0.0,nan,nan,nan,nan,nan,-0.008888436318961893,-0.008888434647101531,-0.008888432139315281,-0.012690568657622052,nan,-0.21925992551384932,0.17272620537870154,-0.23896542565566273,-0.08536653502639685,-100.0,-0.016763197216088058,nan,-0.008888434461320061,-6.1566709479859725,15007768.4351,0.149912,0.085664,0.171839,0.399841,0.192744,604731.0176,15430575.337,0.885953,5302452.7143,0.0,126754680.9668,27926235.6931,5302452.7143,104485140.6187,41318000.0,103650197.4447,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186482.3991,11961378.2833,2392275.6567,23127427.6469,0.0,17830562.0463,4798808.0462,4697721.6966,126966137.4152,0.0,11166049.3636,0.0,5382620.2275,2000039.8696,low,edge_src_lead_time_scale::SDC-VD0914690A,0.5
supplier_lead_time_node_SDC-VD0914690A_high,-1473014.1363000013,-0.0008960000000000079,-0.0005119999999999986,0.0011559999999999904,0.0014049999999999896,-0.0011519999999999864,33621.5368,-1258787.8949999996,-0.00634099999999993,0.0,0.0,-7350.409500002861,-63367.21599999815,0.0,-33368.464200004935,13111644.1587,-51894.815300002694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34471.34079999989,-98489.54509999976,-19697.908999999985,-84696.5337000005,0.0,-10736.427200000733,21329.31759999972,-33621.536799999885,62045.797900006175,-1580070.6283,13793.011600000784,0.0,-44320.29530000035,-235805.08829999994,-7.452086704176134,-0.5975165717486748,-0.597516571748668,0.6737578318519541,0.35126405056201987,-0.5975165717486625,5.665167986392038,-6.645500491865727,-0.7140162711482623,0.0,nan,-0.005842354637530378,-0.22695265483966098,0.0,-0.03187259310860866,46.484715120490016,-0.050348023732284565,nan,0.0,nan,nan,nan,nan,nan,-0.8233231040033632,-0.8233231036480493,-0.8233231028189835,-0.3661703606695402,nan,-0.060081597483586796,0.4452388742209109,-0.713988505869758,0.0488262719605959,-100.0,0.1235056285459411,nan,-0.8233231037401765,-11.064146685186719,18293451.2146,0.149058,0.085176,0.172731,0.401389,0.191646,627099.7334,17683169.8483,0.881734,5302452.7143,0.0,125805099.4679,27857529.3449,5302452.7143,104659914.8413,41318000.0,103020304.3557,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4152383.2042,11863952.012,2372790.4024,23045666.4878,0.0,17859006.8048,4811862.857,4675352.9808,127136662.4102,0.0,11181714.4759,0.0,5338778.4054,1895449.088,high,edge_src_lead_time_scale::SDC-VD0914690A,1.8
supplier_lead_time_node_SDC-VD0949099A_low,353080.0658,0.0011190000000000089,0.0006390000000000007,-0.0009959999999999969,-0.0021999999999999797,0.0014379999999999948,-16696.639199999976,228455.83790000156,0.0031490000000000684,0.0,0.0,-1118564.6876999885,126144.05930000171,0.0,-158015.10439999402,-542645.4393999986,-243324.81730000675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50288.32679999992,143680.9338000007,28736.186799999792,132436.25349999964,0.0,-28768.957200001925,-6292.194199999794,16696.639200000092,-160584.29379999638,0.0,-11244.680199999362,0.0,64656.42020000052,-5990.06389999995,1.786257985593381,0.7462288435120162,0.7457286901316412,-0.5805041527028978,-0.5500220008800301,0.7458583595265484,-2.8133534299413174,1.2060835579722966,0.35458716887651026,0.0,nan,-0.8890731313077459,0.4517908621768684,0.0,-0.15093146323331783,-1.9238410039678089,-0.23607220885655428,nan,0.0,nan,nan,nan,nan,nan,1.2011004026890533,1.2011004034098922,1.2011004050918177,0.5725645264490586,nan,-0.16099256058970285,-0.13134641785198464,0.3545705999808592,-0.1263700793132693,0.0,-0.10068731442950002,nan,1.2011004032230137,-0.28105816596681593,20119545.4167,0.151073,0.086327,0.170579,0.397784,0.194236,576781.5574,19170413.5812,0.891224,5302452.7143,0.0,124693885.1897,28047040.6202,5302452.7143,104535268.2011,27663710.4019,102828874.3537,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4237142.8718,12106122.4909,2421224.4982,23262799.275,0.0,17840974.2748,4784241.3452,4725671.1568,126914032.3185,1580070.6283,11156676.7841,0.0,5447755.1209,2125264.1124,low,edge_src_lead_time_scale::SDC-VD0949099A,0.5
supplier_lead_time_node_SDC-VD0949099A_high,18106.268299996853,0.0024859999999999882,0.0014210000000000056,-0.002153000000000016,-0.004948999999999981,0.0031960000000000044,-2365.3721999999834,726274.8426000029,0.00044600000000005746,0.0,0.0,2004835.8809999973,360010.35060000047,0.0,17439.668400004506,-34166.14990000054,39376.993399992585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124287.10170000046,355106.004900001,71021.20099999988,359136.8309000023,0.0,4109.776699997485,873.5197000000626,2365.37229999993,35764.324799999595,-10505.858899999876,4030.8261000011116,0.0,159797.70220000017,18747.05740000028,0.09160094118280201,1.6578417381330195,1.658341891513404,-1.2548448200495503,-1.2372994919796745,1.6576935445388459,-0.39856092667785514,3.834212136054918,0.05022098358810433,0.0,nan,1.593511518894706,1.2893939484169483,0.0,0.016657867486221365,-0.1211292592784147,0.038203311578386835,nan,0.0,nan,nan,nan,nan,nan,2.9685077512049194,2.9685077515738163,2.9685077524345678,1.5526640484033023,nan,0.022998521280585375,0.01823428836925476,0.05023115523686201,0.02814434995237109,-0.6648980565699865,0.03609289439298329,nan,2.9685077514781706,0.8796256030121395,19784571.6192,0.15244,0.087109,0.169422,0.395035,0.195994,591112.8244,19668232.5859,0.888521,5302452.7143,0.0,127817285.7584,28280906.9115,5302452.7143,104710722.9739,28172189.6914,103111576.1644,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4311141.6467,12317547.562,2463509.5124,23489499.8524,0.0,17873853.0087,4791407.0591,4711339.8899,127110380.9371,1569564.7694,11171952.2904,0.0,5542896.4029,2150001.2337,high,edge_src_lead_time_scale::SDC-VD0949099A,1.8
supplier_lead_time_node_SDC-VD0951020A_low,101917.23119999841,-0.00012200000000001099,-7.000000000000062e-05,-0.0005199999999999927,0.0008690000000000087,-0.00015699999999999048,-30002.16630000004,-1438936.4433999993,0.005658000000000052,0.0,0.0,-932878.9255999923,-111671.3422999978,0.0,-149467.92049999535,-27232242.574,-250985.72089999914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20137.008899999782,-57534.311100000516,-11506.862199999858,-78055.5223999992,0.0,9362.138700000942,-33615.81990000047,30002.16629999969,-118665.3477999866,3377481.9978,-20521.211199998856,0.0,-25890.43999999948,250559.88109999988,0.5156067581670991,-0.08135828320685742,-0.08169171879376413,-0.30307445723444126,0.21725869034761608,-0.081432380003937,-5.055310619982436,-7.596556084119492,0.6371083523351126,0.0,nan,-0.7414837931453139,-0.3999561477419771,0.0,-0.14276744006952274,-96.54647600427101,-0.24350476939335114,nan,0.0,nan,nan,nan,nan,nan,-0.48095792876415255,-0.4809579284076209,-0.48095792757568157,-0.3374591325153241,nan,0.05239100852459826,-0.7017134860558925,0.6371273870322567,-0.0933824165388043,213.75512823966844,-0.1837513924645522,nan,-0.48095792850004354,11.756452322124648,19868382.5821,0.149832,0.085618,0.171055,0.400853,0.192641,563476.0303,17503021.2999,0.893733,5302452.7143,0.0,124879570.9518,27809225.2186,5302452.7143,104543815.385,974113.2673,102821213.4501,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4166717.5361,11904907.246,2380981.4492,23052307.4991,0.0,17879105.3707,4756917.7195,4738976.6839,126955951.2645,4957552.6261,11147400.2531,0.0,5357208.2607,2381814.0574,low,edge_src_lead_time_scale::SDC-VD0951020A,0.5
