case_id,case_input,case_output_dir,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::measured_required_total,kpi::measurement_starting_backlog,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,level,parameter_group,parameter_key,parameter_label,realism_focus,status
supplier_reliability_node_SDC-VD0975221A_0_9,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD0975221A_0_9\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD0975221A_0_9\simulation_output,4658095.9202,0.2743,0.156743,0.001912,0.214373,0.352672,731.4689,4811681.5576,0.959756,18176.0,776.0,1400568.2845,13567147.0699,17400.0,769342.2642,33730278.2631,770134.8585,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3721474.8669,10632785.3341,2126557.0668,13541209.2331,0.0,105496.3329,25937.8368,17444.5311,787953.1936,685634.2607,2908423.899,4.3756,4784753.4003,0.9,supplier_reliability_node,supplier_reliability_node::SDC-VD0975221A,Fiabilite fournisseur SDC-VD0975221A,supplier_reliability,ok
supplier_reliability_node_SDC-VD0975221A_0_95,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD0975221A_0_95\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD0975221A_0_95\simulation_output,4661428.9567,0.274329,0.156759,0.001911,0.214292,0.352709,728.5,4811471.3941,0.959815,18128.5,728.5,1375134.7933,13576765.859,17400.0,769343.6588,33770742.3662,770136.253,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3724500.6396,10641430.3987,2128286.0797,13550824.5469,0.0,105499.3017,25941.3121,17400.0,788189.4764,687516.2492,2909394.1482,2.0727,4788643.6794,0.95,supplier_reliability_node,supplier_reliability_node::SDC-VD0975221A,Fiabilite fournisseur SDC-VD0975221A,supplier_reliability,ok
supplier_reliability_node_SDC-VD0975221A_1_0,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD0975221A_1_0\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD0975221A_1_0\simulation_output,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,1.0,supplier_reliability_node,supplier_reliability_node::SDC-VD0975221A,Fiabilite fournisseur SDC-VD0975221A,supplier_reliability,ok
supplier_stock_node_SDC-VD0505677A_0_6,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0505677A_0_6\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0505677A_0_6\simulation_output,4656534.0037,0.274266,0.156724,0.001912,0.21447,0.352628,728.5,4811399.3855,0.959867,18152.25,752.25,1391548.2649,13564294.4866,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720228.3535,10629223.8673,2125844.7735,13538353.6494,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783150.7403,0.6,supplier_stock_node,supplier_stock_node::SDC-VD0505677A,Stock fournisseur SDC-VD0505677A,supplier_buffer,ok
supplier_stock_node_SDC-VD0505677A_0_8,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0505677A_0_8\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0505677A_0_8\simulation_output,4656570.0037,0.274267,0.156724,0.001912,0.214469,0.352629,728.5,4811435.3855,0.959867,18152.25,752.25,1391548.2649,13564360.5106,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720251.4619,10629289.8913,2125857.9783,13538419.6734,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783180.4511,0.8,supplier_stock_node,supplier_stock_node::SDC-VD0505677A,Stock fournisseur SDC-VD0505677A,supplier_buffer,ok
supplier_stock_node_SDC-VD0505677A_1_0,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0505677A_1_0\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0505677A_1_0\simulation_output,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,1.0,supplier_stock_node,supplier_stock_node::SDC-VD0505677A,Stock fournisseur SDC-VD0505677A,supplier_buffer,ok
supplier_stock_node_SDC-VD0505677A_1_2,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0505677A_1_2\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0505677A_1_2\simulation_output,4656642.0037,0.274267,0.156724,0.001912,0.214467,0.352629,728.5,4811507.3855,0.959867,18152.25,752.25,1391548.2649,13564492.5586,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720297.6787,10629421.9393,2125884.3879,13538551.7214,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783239.8727,1.2,supplier_stock_node,supplier_stock_node::SDC-VD0505677A,Stock fournisseur SDC-VD0505677A,supplier_buffer,ok
supplier_stock_node_SDC-VD0505677A_1_4,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0505677A_1_4\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0505677A_1_4\simulation_output,4656678.0037,0.274268,0.156724,0.001912,0.214465,0.35263,728.5,4811543.3855,0.959867,18152.25,752.25,1391548.2649,13564558.5826,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720320.7871,10629487.9633,2125897.5927,13538617.7454,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783269.5835,1.4,supplier_stock_node,supplier_stock_node::SDC-VD0505677A,Stock fournisseur SDC-VD0505677A,supplier_buffer,ok
supplier_capacity_node_SDC-VD0505677A_0_6,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0505677A_0_6\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0505677A_0_6\simulation_output,4656581.3013,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811448.4677,0.959867,18152.25,752.25,1391548.2649,13564381.2305,17400.0,769344.487,33770742.3662,770136.0688,782636.1072,168240.5218,0.0,0.0,0.0,0.0,0.0,3720258.7139,10629310.6112,2125862.1222,13538440.3934,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783189.775,0.6,supplier_capacity_node,supplier_capacity_node::SDC-VD0505677A,Debit fournisseur SDC-VD0505677A,supplier_capacity,ok
supplier_capacity_node_SDC-VD0505677A_0_8,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0505677A_0_8\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0505677A_0_8\simulation_output,4656593.6005,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811458.9824,0.959867,18152.25,752.25,1391548.2649,13564403.7873,17400.0,769341.5861,33770742.3662,770134.1804,782648.5103,168240.5218,0.0,0.0,0.0,0.0,0.0,3720266.6088,10629333.1679,2125866.6336,13538462.9501,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783199.9256,0.8,supplier_capacity_node,supplier_capacity_node::SDC-VD0505677A,Debit fournisseur SDC-VD0505677A,supplier_capacity,ok
supplier_capacity_node_SDC-VD0505677A_1_0,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0505677A_1_0\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0505677A_1_0\simulation_output,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,1.0,supplier_capacity_node,supplier_capacity_node::SDC-VD0505677A,Debit fournisseur SDC-VD0505677A,supplier_capacity,ok
supplier_capacity_node_SDC-VD0505677A_1_2,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0505677A_1_2\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0505677A_1_2\simulation_output,4656618.4068,0.274267,0.156724,0.001912,0.214467,0.352629,728.5,4811483.7887,0.959867,18152.25,752.25,1391548.2649,13564449.2819,17400.0,769341.5861,33770742.3662,770134.1804,782673.3166,168240.5218,0.0,0.0,0.0,0.0,0.0,3720282.5319,10629378.6626,2125875.7325,13538508.4448,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783220.3982,1.2,supplier_capacity_node,supplier_capacity_node::SDC-VD0505677A,Debit fournisseur SDC-VD0505677A,supplier_capacity,ok
supplier_capacity_node_SDC-VD0505677A_1_4,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0505677A_1_4\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0505677A_1_4\simulation_output,4656630.8099,0.274267,0.156724,0.001912,0.214467,0.352629,728.5,4811496.1918,0.959867,18152.25,752.25,1391548.2649,13564472.0292,17400.0,769341.5861,33770742.3662,770134.1804,782685.7197,168240.5218,0.0,0.0,0.0,0.0,0.0,3720290.4935,10629401.4099,2125880.282,13538531.1921,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783230.6345,1.4,supplier_capacity_node,supplier_capacity_node::SDC-VD0505677A,Debit fournisseur SDC-VD0505677A,supplier_capacity,ok
supplier_lead_time_node_SDC-VD0505677A_0_7,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0505677A_0_7\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0505677A_0_7\simulation_output,4656631.9662,0.274267,0.156724,0.001912,0.214467,0.352629,728.5,4811497.0685,0.959867,18152.25,752.25,1391548.1202,13564474.1499,17400.0,769341.5861,33770742.3662,770134.1804,782686.4036,168240.5218,0.0,0.0,0.0,0.0,0.0,3720291.2357,10629403.5306,2125880.7061,13538533.3127,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783231.5888,0.7,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0505677A,Lead time fournisseur SDC-VD0505677A,supplier_lead_time,ok
supplier_lead_time_node_SDC-VD0505677A_0_85,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0505677A_0_85\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0505677A_0_85\simulation_output,4656616.0516,0.274267,0.156724,0.001912,0.214467,0.352629,728.5,4811481.3493,0.959867,18152.25,752.25,1391548.2649,13564444.9624,17400.0,769341.5861,33770742.3662,770134.1804,782670.7326,168240.5218,0.0,0.0,0.0,0.0,0.0,3720281.0201,10629374.3431,2125874.8686,13538504.1253,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783218.4544,0.85,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0505677A,Lead time fournisseur SDC-VD0505677A,supplier_lead_time,ok
supplier_lead_time_node_SDC-VD0505677A_1_0,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0505677A_1_0\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0505677A_1_0\simulation_output,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,1.0,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0505677A,Lead time fournisseur SDC-VD0505677A,supplier_lead_time,ok
supplier_lead_time_node_SDC-VD0505677A_1_2,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0505677A_1_2\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0505677A_1_2\simulation_output,4656605.9346,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.4119,0.959867,18152.25,752.25,1391548.3131,13564426.408,17400.0,769341.5861,33770742.3662,770134.1804,782661.1327,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.526,10629355.7887,2125871.1577,13538485.5709,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1049,1.2,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0505677A,Lead time fournisseur SDC-VD0505677A,supplier_lead_time,ok
supplier_lead_time_node_SDC-VD0505677A_1_5,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0505677A_1_5\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0505677A_1_5\simulation_output,4656605.5791,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811470.8334,0.959867,18152.25,752.25,1391547.9756,13564425.7559,17400.0,769341.5861,33770742.3662,770134.1804,782661.1327,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.2978,10629355.1366,2125871.0273,13538484.9188,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783209.8115,1.5,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0505677A,Lead time fournisseur SDC-VD0505677A,supplier_lead_time,ok
supplier_reliability_node_SDC-VD0505677A_0_85,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD0505677A_0_85\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD0505677A_0_85\simulation_output,4656600.4658,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811464.2987,0.959867,18152.25,752.25,1391548.2649,13564416.3781,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720271.0156,10629345.7588,2125869.1518,13538475.5409,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,3.1166,4783205.5914,0.85,supplier_reliability_node,supplier_reliability_node::SDC-VD0505677A,Fiabilite fournisseur SDC-VD0505677A,supplier_reliability,ok
supplier_reliability_node_SDC-VD0505677A_0_9,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD0505677A_0_9\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD0505677A_0_9\simulation_output,4656602.5168,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811466.9235,0.959867,18152.25,752.25,1391548.2649,13564420.1397,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720272.3321,10629349.5204,2125869.9041,13538479.3026,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,1.9623,4783207.2842,0.9,supplier_reliability_node,supplier_reliability_node::SDC-VD0505677A,Fiabilite fournisseur SDC-VD0505677A,supplier_reliability,ok
supplier_reliability_node_SDC-VD0505677A_0_95,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD0505677A_0_95\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD0505677A_0_95\simulation_output,4656604.352,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811469.2719,0.959867,18152.25,752.25,1391548.2649,13564423.5054,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720273.5101,10629352.8861,2125870.5772,13538482.6683,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.9295,4783208.7988,0.95,supplier_reliability_node,supplier_reliability_node::SDC-VD0505677A,Fiabilite fournisseur SDC-VD0505677A,supplier_reliability,ok
supplier_reliability_node_SDC-VD0505677A_1_0,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD0505677A_1_0\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD0505677A_1_0\simulation_output,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,1.0,supplier_reliability_node,supplier_reliability_node::SDC-VD0505677A,Fiabilite fournisseur SDC-VD0505677A,supplier_reliability,ok
supplier_stock_node_SDC-VD0951020A_0_6,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0951020A_0_6\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0951020A_0_6\simulation_output,4656462.0037,0.274266,0.156724,0.001912,0.214469,0.352628,728.5,4811327.3855,0.959867,18152.25,752.25,1391548.2649,13564306.7266,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720232.6375,10629236.1073,2125847.2215,13538365.8894,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783156.2483,0.6,supplier_stock_node,supplier_stock_node::SDC-VD0951020A,Stock fournisseur SDC-VD0951020A,supplier_buffer,ok
