day,node_id,output_item_id,desired_qty,planned_qty_after_lot_rule,actual_qty,cap_qty,max_from_inputs_qty,binding_cause,binding_input_item_id,shortfall_vs_desired_qty,shortfall_vs_lot_plan_qty,lot_policy_mode,lot_fixed_qty,lot_min_qty,lot_max_qty,campaign_started_qty,campaign_remaining_start_qty,campaign_remaining_end_qty
173,SDC-1450,item:773474,49552.894253,49552.894253,49552.894253,2000000.0,436145612.580663,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
174,M-1430,item:268967,23685.928774,23685.928774,5200.0,5200.0,46800.0,capacity,,18485.928774,18485.928774,none,0.0,0.0,0.0,0.0,0.0,0.0
174,M-1810,item:268091,10880.092639,10880.092639,10880.092639,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
174,SDC-1450,item:773474,49733.002567,49733.002567,49733.002567,2000000.0,436129490.94763,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
175,M-1430,item:268967,5550.214326,5550.214326,5200.0,5200.0,46800.0,capacity,,350.214326,350.214326,none,0.0,0.0,0.0,0.0,0.0,0.0
175,M-1810,item:268091,12905.961385,12905.961385,11900.0,11900.0,83300.0,capacity,,1005.961385,1005.961385,none,0.0,0.0,0.0,0.0,0.0,0.0
175,SDC-1450,item:773474,49863.330437,49863.330437,49863.330437,2000000.0,436079757.945063,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
176,M-1430,item:268967,1351.071437,1351.071437,1351.071437,5200.0,41600.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
176,M-1810,item:268091,13311.135134,13311.135134,11900.0,11900.0,83300.0,capacity,,1411.135134,1411.135134,none,0.0,0.0,0.0,0.0,0.0,0.0
176,SDC-1450,item:773474,49957.636643,49957.636643,49957.636643,2000000.0,436069823.512463,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
177,M-1430,item:268967,1083.242859,1083.242859,1083.242859,5200.0,55848.928563,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
177,M-1810,item:268091,13392.169884,13392.169884,11900.0,11900.0,71400.0,capacity,,1492.169884,1492.169884,none,0.0,0.0,0.0,0.0,0.0,0.0
177,SDC-1450,item:773474,42593.8133,42593.8133,42593.8133,2000000.0,436031148.913189,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
178,M-1430,item:268967,1029.677143,1029.677143,1029.677143,5200.0,59965.685705,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
178,M-1810,item:268091,13408.376834,13408.376834,11900.0,11900.0,71400.0,capacity,,1508.376834,1508.376834,none,0.0,0.0,0.0,0.0,0.0,0.0
178,SDC-1450,item:773474,34693.966836,34693.966836,34693.966836,2000000.0,436085371.756643,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
179,M-1430,item:268967,1018.964,1018.964,1018.964,5200.0,58936.008562,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
179,M-1810,item:268091,13411.618224,13411.618224,11900.0,11900.0,83300.0,capacity,,1511.618224,1511.618224,none,0.0,0.0,0.0,0.0,0.0,0.0
179,SDC-1450,item:773474,28163.452665,28163.452665,28163.452665,2000000.0,436094968.493051,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
180,M-1430,item:268967,1016.821371,1016.821371,1016.821371,5200.0,63117.044562,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
180,M-1810,item:268091,13412.266502,13412.266502,11900.0,11900.0,83300.0,capacity,,1512.266502,1512.266502,none,0.0,0.0,0.0,0.0,0.0,0.0
180,SDC-1450,item:773474,23192.221312,23192.221312,23192.221312,2000000.0,436105982.732407,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
181,M-1430,item:268967,1016.392845,1016.392845,1016.392845,5200.0,67300.223191,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
181,M-1810,item:268091,13412.396157,13412.396157,11900.0,11900.0,83300.0,capacity,,1512.396157,1512.396157,none,0.0,0.0,0.0,0.0,0.0,0.0
181,SDC-1450,item:773474,19522.955498,19522.955498,19522.955498,2000000.0,436131977.789164,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
182,M-1430,item:268967,602.935712,602.935712,602.935712,5200.0,74947.821784,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
182,M-1810,item:268091,9773.336375,9773.336375,9773.336375,11900.0,71400.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
182,SDC-1450,item:773474,16847.108495,16847.108495,16847.108495,2000000.0,436187472.546351,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
183,M-1430,item:268967,520.244286,520.244286,520.244286,5200.0,79544.886071,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
183,M-1810,item:268091,9045.524418,9045.524418,9045.524418,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
183,SDC-1450,item:773474,14106.752251,14106.752251,14106.752251,2000000.0,436187548.129344,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
184,M-1430,item:268967,503.706,503.706,503.706,5200.0,94624.641786,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
184,M-1810,item:268091,8899.962027,8899.962027,8899.962027,11900.0,74254.475582,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
184,SDC-1450,item:773474,11741.892925,11741.892925,11741.892925,2000000.0,436206526.817277,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
185,M-1430,item:268967,500.398343,500.398343,500.398343,5200.0,99320.935785,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
185,M-1810,item:268091,8870.849549,8870.849549,8870.849549,11900.0,74400.037973,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
185,SDC-1450,item:773474,9893.170353,9893.170353,9893.170353,2000000.0,436264641.312205,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
186,M-1430,item:268967,499.736812,499.736812,499.736812,5200.0,99836.930288,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
186,M-1810,item:268091,8865.027053,8865.027053,8865.027053,11900.0,74429.150451,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
186,SDC-1450,item:773474,8511.032746,8511.032746,8511.032746,2000000.0,436254748.141852,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
187,M-1430,item:268967,499.604506,499.604506,499.604506,5200.0,99337.193476,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
187,M-1810,item:268091,8863.862554,8863.862554,8863.862554,11900.0,74434.972947,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
187,SDC-1450,item:773474,7497.362274,7497.362274,7497.362274,2000000.0,436280072.625482,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
188,M-1430,item:268967,499.578044,499.578044,499.578044,5200.0,99854.410341,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
188,M-1810,item:268091,8863.629654,8863.629654,8863.629654,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
188,SDC-1450,item:773474,6759.863847,6759.863847,6759.863847,2000000.0,436303940.541531,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
189,M-1430,item:268967,1508.829894,1508.829894,1508.829894,5200.0,99354.832297,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
189,M-1810,item:268091,10199.69736,10199.69736,10199.69736,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
189,SDC-1450,item:773474,6225.04842,6225.04842,6225.04842,2000000.0,436302656.861205,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
190,M-1430,item:268967,1710.680264,1710.680264,1710.680264,5200.0,97846.002402,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
190,M-1810,item:268091,10466.910901,10466.910901,10466.910901,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
190,SDC-1450,item:773474,7786.541079,7786.541079,7786.541079,2000000.0,436304643.890589,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
191,M-1430,item:268967,1751.050338,1751.050338,1751.050338,5200.0,96655.566424,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
191,M-1810,item:268091,10520.353609,10520.353609,10520.353609,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
191,SDC-1450,item:773474,9844.758503,9844.758503,9844.758503,2000000.0,436315988.494564,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
192,M-1430,item:268967,1759.124353,1759.124353,1759.124353,5200.0,95404.914428,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
192,M-1810,item:268091,10531.042151,10531.042151,10531.042151,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
192,SDC-1450,item:773474,11668.629732,11668.629732,11668.629732,2000000.0,436348584.177007,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
193,M-1430,item:268967,1760.739156,1760.739156,1760.739156,5200.0,94145.526887,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
193,M-1810,item:268091,10533.179859,10533.179859,10533.179859,11900.0,72768.957849,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
193,SDC-1450,item:773474,13096.447943,13096.447943,13096.447943,2000000.0,436340464.175927,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
194,M-1430,item:268967,1761.062117,1761.062117,1761.062117,5200.0,92384.787731,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
194,M-1810,item:268091,10533.607401,10533.607401,10533.607401,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
194,SDC-1450,item:773474,14162.610001,14162.610001,14162.610001,2000000.0,436348593.412819,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
195,M-1430,item:268967,1761.126709,1761.126709,1761.126709,5200.0,91123.330119,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
195,M-1810,item:268091,10533.692909,10533.692909,10533.692909,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
195,SDC-1450,item:773474,14943.832037,14943.832037,14943.832037,2000000.0,436343536.579706,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
196,M-1430,item:268967,4611.539627,4611.539627,4611.539627,5200.0,90884.873411,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
196,M-1810,item:268091,7869.367153,7869.367153,7869.367153,11900.0,72766.307091,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
196,SDC-1450,item:773474,15511.946384,15511.946384,15511.946384,2000000.0,436337616.348976,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
197,M-1430,item:268967,5181.622211,5181.622211,5181.622211,5200.0,88032.458136,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
197,M-1810,item:268091,7336.502002,7336.502002,7336.502002,11900.0,75430.632847,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
197,SDC-1450,item:773474,21427.802906,21427.802906,21427.802906,2000000.0,436372519.035857,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
198,M-1430,item:268967,5295.638728,5295.638728,5200.0,5200.0,82850.835925,capacity,,95.638728,95.638728,none,0.0,0.0,0.0,0.0,0.0,0.0
198,M-1810,item:268091,7229.928972,7229.928972,7229.928972,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
198,SDC-1450,item:773474,28330.833875,28330.833875,28330.833875,2000000.0,436353337.526555,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
199,M-1430,item:268967,5318.442031,5318.442031,5200.0,5200.0,79401.886264,capacity,,118.442031,118.442031,none,0.0,0.0,0.0,0.0,0.0,0.0
199,M-1810,item:268091,7208.614366,7208.614366,7208.614366,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
199,SDC-1450,item:773474,34086.180014,34086.180014,34086.180014,2000000.0,436367725.908544,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
200,M-1430,item:268967,5323.002692,5323.002692,5200.0,5200.0,74701.464308,capacity,,123.002692,123.002692,none,0.0,0.0,0.0,0.0,0.0,0.0
200,M-1810,item:268091,7204.351444,7204.351444,7204.351444,11900.0,76091.385634,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
200,SDC-1450,item:773474,38460.919959,38460.919959,38460.919959,2000000.0,436381434.911608,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
201,M-1430,item:268967,5323.914824,5323.914824,5200.0,5200.0,79901.464308,capacity,,123.914824,123.914824,none,0.0,0.0,0.0,0.0,0.0,0.0
201,M-1810,item:268091,7203.49886,7203.49886,7203.49886,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
201,SDC-1450,item:773474,41684.590676,41684.590676,41684.590676,2000000.0,436382110.059647,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
202,M-1430,item:268967,5324.09725,5324.09725,5200.0,5200.0,76462.203464,capacity,,124.09725,124.09725,none,0.0,0.0,0.0,0.0,0.0,0.0
202,M-1810,item:268091,7203.328343,7203.328343,7203.328343,11900.0,76096.50114,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
202,SDC-1450,item:773474,44033.313404,44033.313404,44033.313404,2000000.0,436406985.052644,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
203,M-1430,item:268967,9599.562307,9599.562307,5200.0,5200.0,75873.743092,capacity,,4399.562307,4399.562307,none,0.0,0.0,0.0,0.0,0.0,0.0
203,M-1810,item:268091,12550.49424,12550.49424,11900.0,11900.0,76096.671657,capacity,,650.49424,650.49424,none,0.0,0.0,0.0,0.0,0.0,0.0
203,SDC-1450,item:773474,45737.301989,45737.301989,45737.301989,2000000.0,436401502.328413,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
204,M-1430,item:268967,10454.655318,10454.655318,5200.0,5200.0,72384.423356,capacity,,5254.655318,5254.655318,none,0.0,0.0,0.0,0.0,0.0,0.0
204,M-1810,item:268091,13619.927419,13619.927419,11900.0,11900.0,71400.0,capacity,,1719.927419,1719.927419,none,0.0,0.0,0.0,0.0,0.0,0.0
204,SDC-1450,item:773474,46971.546028,46971.546028,46971.546028,2000000.0,436360308.619373,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
205,M-1430,item:268967,10625.67392,10625.67392,5200.0,5200.0,67184.423356,capacity,,5425.67392,5425.67392,none,0.0,0.0,0.0,0.0,0.0,0.0
205,M-1810,item:268091,13833.814055,13833.814055,11900.0,11900.0,83300.0,capacity,,1933.814055,1933.814055,none,0.0,0.0,0.0,0.0,0.0,0.0
205,SDC-1450,item:773474,47864.99235,47864.99235,47864.99235,2000000.0,436343973.852706,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
206,M-1430,item:268967,10659.877641,10659.877641,5200.0,5200.0,69296.188963,capacity,,5459.877641,5459.877641,none,0.0,0.0,0.0,0.0,0.0,0.0
206,M-1810,item:268091,13876.591382,13876.591382,11900.0,11900.0,71400.0,capacity,,1976.591382,1976.591382,none,0.0,0.0,0.0,0.0,0.0,0.0
206,SDC-1450,item:773474,48511.589865,48511.589865,48511.589865,2000000.0,436296108.860355,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
207,M-1430,item:268967,10666.718385,10666.718385,5200.0,5200.0,65857.25108,capacity,,5466.718385,5466.718385,none,0.0,0.0,0.0,0.0,0.0,0.0
207,M-1810,item:268091,13885.146848,13885.146848,11900.0,11900.0,83300.0,capacity,,1985.146848,1985.146848,none,0.0,0.0,0.0,0.0,0.0,0.0
207,SDC-1450,item:773474,48979.498115,48979.498115,48979.498115,2000000.0,436259645.553127,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
208,M-1430,item:268967,10668.086534,10668.086534,5200.0,5200.0,65838.873291,capacity,,5468.086534,5468.086534,none,0.0,0.0,0.0,0.0,0.0,0.0
208,M-1810,item:268091,13886.857941,13886.857941,11900.0,11900.0,71400.0,capacity,,1986.857941,1986.857941,none,0.0,0.0,0.0,0.0,0.0,0.0
208,SDC-1450,item:773474,49318.086862,49318.086862,49318.086862,2000000.0,436252603.732397,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
209,M-1430,item:268967,10668.360164,10668.360164,5200.0,5200.0,60638.873291,capacity,,5468.360164,5468.360164,none,0.0,0.0,0.0,0.0,0.0,0.0
209,M-1810,item:268091,13887.200159,13887.200159,11900.0,11900.0,83300.0,capacity,,1987.200159,1987.200159,none,0.0,0.0,0.0,0.0,0.0,0.0
209,SDC-1450,item:773474,49563.093959,49563.093959,49563.093959,2000000.0,436310383.153398,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
210,M-1430,item:268967,9200.072033,9200.072033,5200.0,5200.0,55438.873291,capacity,,4000.072033,4000.072033,none,0.0,0.0,0.0,0.0,0.0,0.0
210,M-1810,item:268091,8927.497175,8927.497175,8927.497175,11900.0,71400.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
210,SDC-1450,item:773474,49740.383306,49740.383306,49740.383306,2000000.0,436275325.771119,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
211,M-1430,item:268967,8906.414407,8906.414407,5200.0,5200.0,50238.873291,capacity,,3706.414407,3706.414407,none,0.0,0.0,0.0,0.0,0.0,0.0
211,M-1810,item:268091,7935.556578,7935.556578,7935.556578,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
211,SDC-1450,item:773474,49868.671235,49868.671235,49868.671235,2000000.0,436261842.34827,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
212,M-1430,item:268967,8847.682881,8847.682881,5200.0,5200.0,50238.873291,capacity,,3647.682881,3647.682881,none,0.0,0.0,0.0,0.0,0.0,0.0
212,M-1810,item:268091,7737.168459,7737.168459,7737.168459,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
212,SDC-1450,item:773474,49961.501293,49961.501293,49961.501293,2000000.0,436216444.427718,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
213,M-1430,item:268967,8835.936576,8835.936576,5200.0,5200.0,50238.873291,capacity,,3635.936576,3635.936576,none,0.0,0.0,0.0,0.0,0.0,0.0
213,M-1810,item:268091,7697.490835,7697.490835,7697.490835,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
213,SDC-1450,item:773474,50028.673766,50028.673766,50028.673766,2000000.0,436186510.371619,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
214,M-1430,item:268967,8833.587315,8833.587315,5200.0,5200.0,50238.873291,capacity,,3633.587315,3633.587315,none,0.0,0.0,0.0,0.0,0.0,0.0
214,M-1810,item:268091,7689.55531,7689.55531,7689.55531,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
214,SDC-1450,item:773474,50077.280228,50077.280228,50077.280228,2000000.0,436189839.748687,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
215,M-1430,item:268967,8833.117463,8833.117463,5200.0,5200.0,46800.0,capacity,,3633.117463,3633.117463,none,0.0,0.0,0.0,0.0,0.0,0.0
215,M-1810,item:268091,7687.968205,7687.968205,7687.968205,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
215,SDC-1450,item:773474,50112.452194,50112.452194,50112.452194,2000000.0,436140983.231704,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
216,M-1430,item:268967,8833.023493,8833.023493,5200.0,5200.0,57200.0,capacity,,3633.023493,3633.023493,none,0.0,0.0,0.0,0.0,0.0,0.0
216,M-1810,item:268091,7687.650784,7687.650784,7687.650784,11900.0,75612.031795,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
216,SDC-1450,item:773474,50137.902869,50137.902869,50137.902869,2000000.0,436184638.730072,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
217,M-1430,item:268967,2712.547555,2712.547555,2712.547555,5200.0,52000.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
217,M-1810,item:268091,4711.815871,4711.815871,4711.815871,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
217,SDC-1450,item:773474,50156.31915,50156.31915,50156.31915,2000000.0,436187821.332118,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
218,M-1430,item:268967,1413.942857,1413.942857,1413.942857,5200.0,54487.452445,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
218,M-1810,item:268091,3174.285714,3174.285714,3174.285714,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
218,SDC-1450,item:773474,45366.514918,45366.514918,45366.514918,2000000.0,436210831.871765,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
219,M-1430,item:268967,871.433346,871.433346,871.433346,5200.0,58273.509588,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
219,M-1810,item:268091,3173.88768,3173.88768,3173.88768,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
219,SDC-1450,item:773474,38065.494998,38065.494998,38065.494998,2000000.0,436177227.240091,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
220,M-1430,item:268967,1120.229526,1120.229526,1120.229526,5200.0,62602.076242,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
220,M-1810,item:268091,3809.06325,3809.06325,3809.06325,11900.0,80126.11232,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
220,SDC-1450,item:773474,30674.880657,30674.880657,30674.880657,2000000.0,436143288.821098,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
221,M-1430,item:268967,1169.988762,1169.988762,1169.988762,5200.0,71881.846716,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
221,M-1810,item:268091,3936.098364,3936.098364,3936.098364,11900.0,79490.93675,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
221,SDC-1450,item:773474,25224.881691,25224.881691,25224.881691,2000000.0,436179628.926998,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
222,M-1430,item:268967,1179.940609,1179.940609,1179.940609,5200.0,70711.857954,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
222,M-1810,item:268091,3961.505387,3961.505387,3961.505387,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
222,SDC-1450,item:773474,21349.087872,21349.087872,21349.087872,2000000.0,436193652.241345,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
223,M-1430,item:268967,1181.930979,1181.930979,1181.930979,5200.0,79931.917345,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
223,M-1810,item:268091,3966.586792,3966.586792,3966.586792,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
223,SDC-1450,item:773474,18582.510301,18582.510301,18582.510301,2000000.0,436257691.783007,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
224,M-1430,item:268967,923.243339,923.243339,923.243339,5200.0,78749.986366,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
224,M-1810,item:268091,4889.203073,4889.203073,4889.203073,11900.0,79333.413208,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
224,SDC-1450,item:773474,16594.934786,16594.934786,16594.934786,2000000.0,436279575.18135,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
225,M-1430,item:268967,871.505811,871.505811,871.505811,5200.0,83026.743027,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
225,M-1810,item:268091,5073.726329,5073.726329,5073.726329,11900.0,74444.210135,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
225,SDC-1450,item:773474,14661.163542,14661.163542,14661.163542,2000000.0,436300492.17505,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
226,M-1430,item:268967,861.158305,861.158305,861.158305,5200.0,83335.177825,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
226,M-1810,item:268091,5110.63098,5110.63098,5110.63098,11900.0,78226.273671,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
226,SDC-1450,item:773474,13025.005153,13025.005153,13025.005153,2000000.0,436305923.675015,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
227,M-1430,item:268967,859.088804,859.088804,859.088804,5200.0,87674.01952,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
227,M-1810,item:268091,5118.01191,5118.01191,5118.01191,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
227,SDC-1450,item:773474,11755.620563,11755.620563,11755.620563,2000000.0,436327186.563399,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
228,M-1430,item:268967,858.674904,858.674904,858.674904,5200.0,88228.873573,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
228,M-1810,item:268091,5119.488096,5119.488096,5119.488096,11900.0,78181.98809,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
228,SDC-1450,item:773474,10809.471561,10809.471561,10809.471561,2000000.0,436375595.228054,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
229,M-1430,item:268967,858.592124,858.592124,858.592124,5200.0,95743.792519,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
229,M-1810,item:268091,5119.783334,5119.783334,5119.783334,11900.0,78180.511904,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
229,SDC-1450,item:773474,10116.400259,10116.400259,10116.400259,2000000.0,436367212.366108,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
230,M-1430,item:268967,858.575568,858.575568,858.575568,5200.0,94885.200395,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
230,M-1810,item:268091,5119.842381,5119.842381,5119.842381,11900.0,78180.216666,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
230,SDC-1450,item:773474,9612.398913,9612.398913,9612.398913,2000000.0,436389745.489462,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
231,M-1430,item:268967,2888.05797,2888.05797,2888.05797,5200.0,94949.868166,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
